date,cases
2023-01-01,1
2023-01-02,25
2023-01-03,29
2023-01-04,34
2023-01-05,38
2023-01-06,34
2023-01-07,11
2023-01-08,18
2023-01-09,39
2023-01-10,50
2023-01-11,39
2023-01-12,30
2023-01-13,45
2023-01-14,8
2023-01-15,7
2023-01-16,39
2023-01-17,31
2023-01-18,34
2023-01-19,43
2023-01-20,32
2023-01-21,16
2023-01-22,8
2023-01-23,38
2023-01-24,30
2023-01-25,33
2023-01-26,35
2023-01-27,45
2023-01-28,20
2023-01-29,9
2023-01-30,46
2023-01-31,53
2023-02-01,41
2023-02-02,42
2023-02-03,44
2023-02-04,7
2023-02-05,9
2023-02-06,50
2023-02-07,58
2023-02-08,63
2023-02-09,68
2023-02-10,50
2023-02-11,15
2023-02-12,13
2023-02-13,66
2023-02-14,69
2023-02-15,72
2023-02-16,78
2023-02-17,86
2023-02-18,20
2023-02-19,23
2023-02-20,94
2023-02-21,91
2023-02-22,87
2023-02-23,101
2023-02-24,115
2023-02-25,22
2023-02-26,30
2023-02-27,120
2023-02-28,133
2023-03-01,158
2023-03-02,133
2023-03-03,150
2023-03-04,35
2023-03-05,34
2023-03-06,197
2023-03-07,182
2023-03-08,209
2023-03-09,217
2023-03-10,238
2023-03-11,64
2023-03-12,58
2023-03-13,232
2023-03-14,255
2023-03-15,282
2023-03-16,269
2023-03-17,300
2023-03-18,63
2023-03-19,71
2023-03-20,288
2023-03-21,347
2023-03-22,276
2023-03-23,295
2023-03-24,292
2023-03-25,74
2023-03-26,93
2023-03-27,326
2023-03-28,305
2023-03-29,335
2023-03-30,294
2023-03-31,253
2023-04-01,65
2023-04-02,61
2023-04-03,282
2023-04-04,240
2023-04-05,265
2023-04-06,249
2023-04-07,245
2023-04-08,44
2023-04-09,58
2023-04-10,232
2023-04-11,232
2023-04-12,214
2023-04-13,235
2023-04-14,227
2023-04-15,42
2023-04-16,40
2023-04-17,171
2023-04-18,152
2023-04-19,164
2023-04-20,153
2023-04-21,147
2023-04-22,34
2023-04-23,35
2023-04-24,118
2023-04-25,110
2023-04-26,100
2023-04-27,116
2023-04-28,111
2023-04-29,30
2023-04-30,23
2023-05-01,87
2023-05-02,101
2023-05-03,87
2023-05-04,98
2023-05-05,92
2023-05-06,27
2023-05-07,16
2023-05-08,85
2023-05-09,80
2023-05-10,86
2023-05-11,98
2023-05-12,101
2023-05-13,20
2023-05-14,31
2023-05-15,91
2023-05-16,79
2023-05-17,90
2023-05-18,82
2023-05-19,61
2023-05-20,22
2023-05-21,9
2023-05-22,77
2023-05-23,49
2023-05-24,74
2023-05-25,81
2023-05-26,77
2023-05-27,20
2023-05-28,20
2023-05-29,70
2023-05-30,67
