date,hospitalisations
2023-01-01,0
2023-01-02,4
2023-01-03,1
2023-01-04,5
2023-01-05,10
2023-01-06,8
2023-01-07,2
2023-01-08,2
2023-01-09,13
2023-01-10,8
2023-01-11,4
2023-01-12,6
2023-01-13,4
2023-01-14,3
2023-01-15,3
2023-01-16,6
2023-01-17,4
2023-01-18,4
2023-01-19,5
2023-01-20,2
2023-01-21,1
2023-01-22,3
2023-01-23,6
2023-01-24,3
2023-01-25,7
2023-01-26,5
2023-01-27,5
2023-01-28,1
2023-01-29,4
2023-01-30,6
2023-01-31,6
2023-02-01,8
2023-02-02,5
2023-02-03,3
2023-02-04,4
2023-02-05,3
2023-02-06,12
2023-02-07,4
2023-02-08,3
2023-02-09,4
2023-02-10,8
2023-02-11,5
2023-02-12,1
2023-02-13,7
2023-02-14,18
2023-02-15,6
2023-02-16,8
2023-02-17,10
2023-02-18,6
2023-02-19,2
2023-02-20,7
2023-02-21,2
2023-02-22,5
2023-02-23,4
2023-02-24,5
2023-02-25,5
2023-02-26,4
2023-02-27,27
2023-02-28,24
2023-03-01,8
2023-03-02,4
2023-03-03,15
2023-03-04,3
2023-03-05,7
2023-03-06,11
2023-03-07,11
2023-03-08,9
2023-03-09,12
2023-03-10,8
2023-03-11,14
2023-03-12,11
2023-03-13,21
2023-03-14,14
2023-03-15,7
2023-03-16,18
2023-03-17,15
2023-03-18,1
2023-03-19,5
2023-03-20,20
2023-03-21,11
2023-03-22,21
2023-03-23,16
2023-03-24,15
2023-03-25,13
2023-03-26,6
2023-03-27,25
2023-03-28,14
2023-03-29,13
2023-03-30,16
2023-03-31,23
2023-04-01,11
2023-04-02,8
2023-04-03,26
2023-04-04,15
2023-04-05,24
2023-04-06,28
2023-04-07,25
2023-04-08,14
2023-04-09,12
2023-04-10,20
2023-04-11,15
2023-04-12,35
2023-04-13,19
2023-04-14,24
2023-04-15,11
2023-04-16,11
2023-04-17,9
2023-04-18,15
2023-04-19,13
2023-04-20,8
2023-04-21,27
2023-04-22,7
2023-04-23,13
2023-04-24,8
2023-04-25,22
2023-04-26,31
2023-04-27,8
2023-04-28,33
2023-04-29,13
2023-04-30,14
2023-05-01,15
2023-05-02,14
2023-05-03,17
2023-05-04,25
2023-05-05,27
2023-05-06,12
2023-05-07,7
2023-05-08,13
2023-05-09,22
2023-05-10,21
2023-05-11,14
2023-05-12,3
2023-05-13,4
2023-05-14,10
2023-05-15,12
2023-05-16,12
2023-05-17,16
2023-05-18,3
2023-05-19,23
2023-05-20,13
2023-05-21,4
2023-05-22,11
2023-05-23,11
2023-05-24,18
2023-05-25,6
2023-05-26,11
2023-05-27,7
2023-05-28,11
2023-05-29,9
2023-05-30,3
