day,I
1,102
2,68
3,80
4,89
5,82
6,66
7,74
8,78
9,61
10,73
11,79
12,64
13,67
14,69
15,51
16,55
17,56
18,67
19,63
20,46
21,65
22,57
23,55
24,57
25,65
26,47
27,65
28,69
29,76
30,68
31,67
32,80
33,76
34,109
35,89
36,85
37,107
38,87
39,116
40,119
41,106
42,141
43,125
44,156
45,145
46,178
47,207
48,197
49,195
50,232
51,236
52,242
53,275
54,299
55,329
56,350
57,350
58,401
59,421
60,445
61,491
62,500
63,544
64,556
65,600
66,624
67,674
68,676
69,736
70,749
71,808
72,804
73,864
74,870
75,949
76,977
77,979
78,1027
79,1025
80,1038
81,1074
82,1113
83,1119
84,1140
85,1162
86,1168
87,1096
88,1138
89,1155
90,1149
91,1124
92,1220
93,1152
94,1111
95,1056
96,1055
97,1108
98,1088
99,960
100,937
101,978
102,915
103,903
104,870
105,816
106,766
107,764
108,682
109,703
110,747
111,705
112,634
113,596
114,600
115,561
116,559
117,516
118,479
119,526
120,463
121,472
122,443
123,429
124,366
125,368
126,355
127,366
128,348
129,298
130,305
131,278
132,295
133,284
134,255
135,263
136,246
137,228
138,224
139,190
140,192
141,218
142,191
143,202
144,151
145,182
146,136
147,187
148,154
149,122
150,161
