date,hospitalisations
2023-01-01,2
2023-01-02,4
2023-01-03,3
2023-01-04,4
2023-01-05,3
2023-01-06,3
2023-01-07,1
2023-01-08,2
2023-01-09,0
2023-01-10,1
2023-01-11,1
2023-01-12,3
2023-01-13,5
2023-01-14,2
2023-01-15,1
2023-01-16,5
2023-01-17,1
2023-01-18,1
2023-01-19,0
2023-01-20,3
2023-01-21,0
2023-01-22,0
2023-01-23,3
2023-01-24,2
2023-01-25,3
2023-01-26,2
2023-01-27,2
2023-01-28,0
2023-01-29,0
2023-01-30,0
2023-01-31,0
2023-02-01,3
2023-02-02,3
2023-02-03,1
2023-02-04,1
2023-02-05,0
2023-02-06,2
2023-02-07,3
2023-02-08,3
2023-02-09,4
2023-02-10,3
2023-02-11,1
2023-02-12,1
2023-02-13,2
2023-02-14,1
2023-02-15,6
2023-02-16,5
2023-02-17,1
2023-02-18,0
2023-02-19,2
2023-02-20,2
2023-02-21,4
2023-02-22,2
2023-02-23,2
2023-02-24,2
2023-02-25,4
2023-02-26,0
2023-02-27,2
2023-02-28,6
2023-03-01,5
2023-03-02,7
2023-03-03,6
2023-03-04,6
2023-03-05,2
2023-03-06,7
2023-03-07,3
2023-03-08,7
2023-03-09,6
2023-03-10,10
2023-03-11,2
2023-03-12,4
2023-03-13,13
2023-03-14,7
2023-03-15,12
2023-03-16,14
2023-03-17,10
2023-03-18,6
2023-03-19,3
2023-03-20,13
2023-03-21,8
2023-03-22,5
2023-03-23,10
2023-03-24,12
2023-03-25,8
2023-03-26,5
2023-03-27,14
2023-03-28,10
2023-03-29,17
2023-03-30,8
2023-03-31,11
2023-04-01,6
2023-04-02,3
2023-04-03,18
2023-04-04,12
2023-04-05,16
2023-04-06,15
2023-04-07,16
2023-04-08,7
2023-04-09,9
2023-04-10,19
2023-04-11,11
2023-04-12,10
2023-04-13,22
2023-04-14,7
2023-04-15,10
2023-04-16,12
2023-04-17,9
2023-04-18,19
2023-04-19,16
2023-04-20,25
2023-04-21,18
2023-04-22,9
2023-04-23,8
2023-04-24,18
2023-04-25,20
2023-04-26,16
2023-04-27,16
2023-04-28,14
2023-04-29,8
2023-04-30,6
2023-05-01,10
2023-05-02,14
2023-05-03,15
2023-05-04,12
2023-05-05,14
2023-05-06,9
2023-05-07,7
2023-05-08,12
2023-05-09,13
2023-05-10,7
2023-05-11,8
2023-05-12,14
2023-05-13,5
2023-05-14,8
2023-05-15,9
2023-05-16,11
2023-05-17,10
2023-05-18,7
2023-05-19,9
2023-05-20,4
2023-05-21,7
2023-05-22,11
2023-05-23,9
2023-05-24,9
2023-05-25,9
2023-05-26,3
2023-05-27,6
2023-05-28,5
2023-05-29,7
2023-05-30,9
