date,hospitalisations
2023-01-01,1
2023-01-02,0
2023-01-03,21
2023-01-04,15
2023-01-05,8
2023-01-06,10
2023-01-07,2
2023-01-08,1
2023-01-09,0
2023-01-10,25
2023-01-11,7
2023-01-12,19
2023-01-13,10
2023-01-14,3
2023-01-15,0
2023-01-16,3
2023-01-17,12
2023-01-18,2
2023-01-19,12
2023-01-20,2
2023-01-21,3
2023-01-22,0
2023-01-23,4
2023-01-24,3
2023-01-25,12
2023-01-26,7
2023-01-27,3
2023-01-28,5
2023-01-29,7
2023-01-30,3
2023-01-31,36
2023-02-01,2
2023-02-02,9
2023-02-03,3
2023-02-04,5
2023-02-05,4
2023-02-06,0
2023-02-07,12
2023-02-08,3
2023-02-09,6
2023-02-10,4
2023-02-11,0
2023-02-12,5
2023-02-13,2
2023-02-14,11
2023-02-15,6
2023-02-16,1
2023-02-17,5
2023-02-18,1
2023-02-19,5
2023-02-20,9
2023-02-21,4
2023-02-22,11
2023-02-23,11
2023-02-24,1
2023-02-25,4
2023-02-26,4
2023-02-27,9
2023-02-28,27
2023-03-01,23
2023-03-02,10
2023-03-03,14
2023-03-04,6
2023-03-05,9
2023-03-06,22
2023-03-07,21
2023-03-08,9
2023-03-09,21
2023-03-10,5
2023-03-11,8
2023-03-12,9
2023-03-13,5
2023-03-14,2
2023-03-15,8
2023-03-16,24
2023-03-17,32
2023-03-18,12
2023-03-19,7
2023-03-20,4
2023-03-21,54
2023-03-22,15
2023-03-23,5
2023-03-24,37
2023-03-25,10
2023-03-26,25
2023-03-27,93
2023-03-28,17
2023-03-29,42
2023-03-30,27
2023-03-31,5
2023-04-01,6
2023-04-02,10
2023-04-03,54
2023-04-04,39
2023-04-05,15
2023-04-06,33
2023-04-07,11
2023-04-08,3
2023-04-09,11
2023-04-10,16
2023-04-11,19
2023-04-12,24
2023-04-13,8
2023-04-14,31
2023-04-15,19
2023-04-16,25
2023-04-17,12
2023-04-18,4
2023-04-19,13
2023-04-20,24
2023-04-21,11
2023-04-22,6
2023-04-23,4
2023-04-24,10
2023-04-25,23
2023-04-26,24
2023-04-27,47
2023-04-28,9
2023-04-29,2
2023-04-30,1
2023-05-01,4
2023-05-02,34
2023-05-03,17
2023-05-04,25
2023-05-05,27
2023-05-06,7
2023-05-07,4
2023-05-08,12
2023-05-09,5
2023-05-10,3
2023-05-11,15
2023-05-12,2
2023-05-13,2
2023-05-14,1
2023-05-15,16
2023-05-16,11
2023-05-17,6
2023-05-18,12
2023-05-19,21
2023-05-20,2
2023-05-21,2
2023-05-22,16
2023-05-23,30
2023-05-24,13
2023-05-25,16
2023-05-26,6
2023-05-27,8
2023-05-28,6
2023-05-29,5
2023-05-30,3
