date,cases
2023-01-01,24
2023-01-02,42
2023-01-03,36
2023-01-04,30
2023-01-05,39
2023-01-06,47
2023-01-07,21
2023-01-08,18
2023-01-09,42
2023-01-10,40
2023-01-11,33
2023-01-12,31
2023-01-13,33
2023-01-14,20
2023-01-15,15
2023-01-16,32
2023-01-17,29
2023-01-18,30
2023-01-19,25
2023-01-20,29
2023-01-21,10
2023-01-22,13
2023-01-23,29
2023-01-24,30
2023-01-25,20
2023-01-26,30
2023-01-27,27
2023-01-28,10
2023-01-29,17
2023-01-30,25
2023-01-31,28
2023-02-01,30
2023-02-02,37
2023-02-03,31
2023-02-04,22
2023-02-05,17
2023-02-06,46
2023-02-07,46
2023-02-08,41
2023-02-09,35
2023-02-10,61
2023-02-11,22
2023-02-12,32
2023-02-13,71
2023-02-14,64
2023-02-15,72
2023-02-16,82
2023-02-17,91
2023-02-18,50
2023-02-19,51
2023-02-20,107
2023-02-21,120
2023-02-22,115
2023-02-23,123
2023-02-24,149
2023-02-25,92
2023-02-26,86
2023-02-27,178
2023-02-28,195
2023-03-01,219
2023-03-02,201
2023-03-03,180
2023-03-04,105
2023-03-05,114
2023-03-06,246
2023-03-07,231
2023-03-08,262
2023-03-09,261
2023-03-10,280
2023-03-11,141
2023-03-12,173
2023-03-13,293
2023-03-14,326
2023-03-15,320
2023-03-16,323
2023-03-17,352
2023-03-18,186
2023-03-19,187
2023-03-20,389
2023-03-21,364
2023-03-22,407
2023-03-23,386
2023-03-24,388
2023-03-25,199
2023-03-26,218
2023-03-27,412
2023-03-28,395
2023-03-29,411
2023-03-30,409
2023-03-31,379
2023-04-01,212
2023-04-02,198
2023-04-03,410
2023-04-04,405
2023-04-05,360
2023-04-06,381
2023-04-07,350
2023-04-08,162
2023-04-09,179
2023-04-10,306
2023-04-11,270
2023-04-12,273
2023-04-13,279
2023-04-14,239
2023-04-15,139
2023-04-16,132
2023-04-17,215
2023-04-18,198
2023-04-19,231
2023-04-20,189
2023-04-21,174
2023-04-22,96
2023-04-23,104
2023-04-24,179
2023-04-25,159
2023-04-26,151
2023-04-27,176
2023-04-28,169
2023-04-29,78
2023-04-30,73
2023-05-01,151
2023-05-02,141
2023-05-03,138
2023-05-04,148
2023-05-05,134
2023-05-06,67
2023-05-07,47
2023-05-08,114
2023-05-09,115
2023-05-10,110
2023-05-11,115
2023-05-12,118
2023-05-13,55
2023-05-14,68
2023-05-15,93
2023-05-16,102
2023-05-17,114
2023-05-18,104
2023-05-19,101
2023-05-20,41
2023-05-21,43
2023-05-22,92
2023-05-23,91
2023-05-24,94
2023-05-25,86
2023-05-26,77
2023-05-27,39
2023-05-28,45
2023-05-29,77
2023-05-30,102
