date,cases
2023-01-01,16
2023-01-02,27
2023-01-03,40
2023-01-04,90
2023-01-05,34
2023-01-06,96
2023-01-07,18
2023-01-08,19
2023-01-09,44
2023-01-10,50
2023-01-11,46
2023-01-12,50
2023-01-13,41
2023-01-14,12
2023-01-15,27
2023-01-16,44
2023-01-17,37
2023-01-18,55
2023-01-19,37
2023-01-20,19
2023-01-21,26
2023-01-22,25
2023-01-23,37
2023-01-24,32
2023-01-25,40
2023-01-26,49
2023-01-27,78
2023-01-28,30
2023-01-29,16
2023-01-30,47
2023-01-31,78
2023-02-01,94
2023-02-02,63
2023-02-03,39
2023-02-04,42
2023-02-05,59
2023-02-06,122
2023-02-07,65
2023-02-08,100
2023-02-09,76
2023-02-10,28
2023-02-11,62
2023-02-12,143
2023-02-13,44
2023-02-14,117
2023-02-15,125
2023-02-16,282
2023-02-17,137
2023-02-18,74
2023-02-19,140
2023-02-20,76
2023-02-21,109
2023-02-22,142
2023-02-23,170
2023-02-24,162
2023-02-25,80
2023-02-26,110
2023-02-27,144
2023-02-28,223
2023-03-01,245
2023-03-02,209
2023-03-03,333
2023-03-04,77
2023-03-05,115
2023-03-06,229
2023-03-07,198
2023-03-08,281
2023-03-09,585
2023-03-10,312
2023-03-11,176
2023-03-12,171
2023-03-13,420
2023-03-14,386
2023-03-15,413
2023-03-16,288
2023-03-17,445
2023-03-18,157
2023-03-19,232
2023-03-20,332
2023-03-21,233
2023-03-22,330
2023-03-23,328
2023-03-24,417
2023-03-25,167
2023-03-26,92
2023-03-27,144
2023-03-28,483
2023-03-29,182
2023-03-30,393
2023-03-31,132
2023-04-01,120
2023-04-02,130
2023-04-03,182
2023-04-04,163
2023-04-05,256
2023-04-06,216
2023-04-07,71
2023-04-08,120
2023-04-09,68
2023-04-10,213
2023-04-11,159
2023-04-12,183
2023-04-13,76
2023-04-14,156
2023-04-15,54
2023-04-16,76
2023-04-17,148
2023-04-18,159
2023-04-19,144
2023-04-20,83
2023-04-21,82
2023-04-22,42
2023-04-23,59
2023-04-24,86
2023-04-25,63
2023-04-26,152
2023-04-27,87
2023-04-28,52
2023-04-29,23
2023-04-30,38
2023-05-01,81
2023-05-02,151
2023-05-03,90
2023-05-04,113
2023-05-05,86
2023-05-06,57
2023-05-07,30
2023-05-08,67
2023-05-09,41
2023-05-10,113
2023-05-11,116
2023-05-12,50
2023-05-13,40
2023-05-14,49
2023-05-15,59
2023-05-16,63
2023-05-17,33
2023-05-18,83
2023-05-19,35
2023-05-20,44
2023-05-21,45
2023-05-22,60
2023-05-23,77
2023-05-24,39
2023-05-25,52
2023-05-26,49
2023-05-27,29
2023-05-28,31
2023-05-29,51
2023-05-30,82
