date,hospitalisations
2023-01-01,3
2023-01-02,4
2023-01-03,2
2023-01-04,3
2023-01-05,2
2023-01-06,2
2023-01-07,2
2023-01-08,1
2023-01-09,3
2023-01-10,9
2023-01-11,5
2023-01-12,5
2023-01-13,11
2023-01-14,3
2023-01-15,4
2023-01-16,8
2023-01-17,12
2023-01-18,10
2023-01-19,12
2023-01-20,8
2023-01-21,2
2023-01-22,6
2023-01-23,6
2023-01-24,7
2023-01-25,12
2023-01-26,9
2023-01-27,6
2023-01-28,11
2023-01-29,5
2023-01-30,13
2023-01-31,19
2023-02-01,21
2023-02-02,16
2023-02-03,14
2023-02-04,6
2023-02-05,9
2023-02-06,18
2023-02-07,18
2023-02-08,17
2023-02-09,21
2023-02-10,21
2023-02-11,9
2023-02-12,7
2023-02-13,14
2023-02-14,24
2023-02-15,14
2023-02-16,18
2023-02-17,15
2023-02-18,7
2023-02-19,10
2023-02-20,15
2023-02-21,13
2023-02-22,11
2023-02-23,11
2023-02-24,6
2023-02-25,1
2023-02-26,4
2023-02-27,9
2023-02-28,8
2023-03-01,6
2023-03-02,3
2023-03-03,1
2023-03-04,2
2023-03-05,2
2023-03-06,5
2023-03-07,0
2023-03-08,1
2023-03-09,2
2023-03-10,4
2023-03-11,1
2023-03-12,0
2023-03-13,3
2023-03-14,2
2023-03-15,4
2023-03-16,1
2023-03-17,1
2023-03-18,1
2023-03-19,0
2023-03-20,1
2023-03-21,5
2023-03-22,1
2023-03-23,3
2023-03-24,0
2023-03-25,3
2023-03-26,0
2023-03-27,2
2023-03-28,3
2023-03-29,3
2023-03-30,6
2023-03-31,6
2023-04-01,1
2023-04-02,1
2023-04-03,4
2023-04-04,5
2023-04-05,0
2023-04-06,3
2023-04-07,4
2023-04-08,4
2023-04-09,4
2023-04-10,5
2023-04-11,10
2023-04-12,6
2023-04-13,9
2023-04-14,6
2023-04-15,4
2023-04-16,8
2023-04-17,5
2023-04-18,2
2023-04-19,6
2023-04-20,9
2023-04-21,5
2023-04-22,4
2023-04-23,4
2023-04-24,6
2023-04-25,3
2023-04-26,5
2023-04-27,11
2023-04-28,6
2023-04-29,2
2023-04-30,1
2023-05-01,4
2023-05-02,1
2023-05-03,2
2023-05-04,1
2023-05-05,5
2023-05-06,0
2023-05-07,0
2023-05-08,1
2023-05-09,1
2023-05-10,1
2023-05-11,2
2023-05-12,3
2023-05-13,1
2023-05-14,0
2023-05-15,1
2023-05-16,3
2023-05-17,2
2023-05-18,1
2023-05-19,0
2023-05-20,0
2023-05-21,1
2023-05-22,1
2023-05-23,4
2023-05-24,1
2023-05-25,7
2023-05-26,2
2023-05-27,1
2023-05-28,1
2023-05-29,3
2023-05-30,4
