date,cases
2023-01-01,20
2023-01-02,34
2023-01-03,55
2023-01-04,49
2023-01-05,47
2023-01-06,37
2023-01-07,29
2023-01-08,26
2023-01-09,58
2023-01-10,72
2023-01-11,57
2023-01-12,61
2023-01-13,79
2023-01-14,42
2023-01-15,43
2023-01-16,89
2023-01-17,73
2023-01-18,73
2023-01-19,100
2023-01-20,103
2023-01-21,59
2023-01-22,71
2023-01-23,142
2023-01-24,149
2023-01-25,159
2023-01-26,173
2023-01-27,155
2023-01-28,94
2023-01-29,113
2023-01-30,213
2023-01-31,200
2023-02-01,248
2023-02-02,246
2023-02-03,221
2023-02-04,128
2023-02-05,135
2023-02-06,274
2023-02-07,252
2023-02-08,262
2023-02-09,272
2023-02-10,245
2023-02-11,116
2023-02-12,108
2023-02-13,195
2023-02-14,196
2023-02-15,197
2023-02-16,210
2023-02-17,145
2023-02-18,84
2023-02-19,73
2023-02-20,142
2023-02-21,132
2023-02-22,118
2023-02-23,102
2023-02-24,92
2023-02-25,57
2023-02-26,35
2023-02-27,79
2023-02-28,56
2023-03-01,72
2023-03-02,47
2023-03-03,38
2023-03-04,27
2023-03-05,23
2023-03-06,36
2023-03-07,46
2023-03-08,38
2023-03-09,39
2023-03-10,44
2023-03-11,25
2023-03-12,12
2023-03-13,29
2023-03-14,32
2023-03-15,30
2023-03-16,31
2023-03-17,40
2023-03-18,27
2023-03-19,21
2023-03-20,29
2023-03-21,52
2023-03-22,45
2023-03-23,52
2023-03-24,44
2023-03-25,32
2023-03-26,28
2023-03-27,68
2023-03-28,57
2023-03-29,54
2023-03-30,60
2023-03-31,65
2023-04-01,40
2023-04-02,29
2023-04-03,61
2023-04-04,60
2023-04-05,82
2023-04-06,67
2023-04-07,54
2023-04-08,26
2023-04-09,28
2023-04-10,64
2023-04-11,78
2023-04-12,60
2023-04-13,55
2023-04-14,45
2023-04-15,22
2023-04-16,17
2023-04-17,33
2023-04-18,41
2023-04-19,36
2023-04-20,26
2023-04-21,25
2023-04-22,10
2023-04-23,12
2023-04-24,20
2023-04-25,18
2023-04-26,18
2023-04-27,11
2023-04-28,11
2023-04-29,4
2023-04-30,4
2023-05-01,11
2023-05-02,7
2023-05-03,7
2023-05-04,6
2023-05-05,4
2023-05-06,4
2023-05-07,4
2023-05-08,11
2023-05-09,7
2023-05-10,9
2023-05-11,6
2023-05-12,14
2023-05-13,8
2023-05-14,5
2023-05-15,5
2023-05-16,8
2023-05-17,11
2023-05-18,12
2023-05-19,10
2023-05-20,13
2023-05-21,5
2023-05-22,8
2023-05-23,16
2023-05-24,19
2023-05-25,23
2023-05-26,14
2023-05-27,17
2023-05-28,18
2023-05-29,35
2023-05-30,32
