date,hospitalisations
2023-01-01,3
2023-01-02,11
2023-01-03,9
2023-01-04,9
2023-01-05,7
2023-01-06,11
2023-01-07,8
2023-01-08,0
2023-01-09,7
2023-01-10,11
2023-01-11,4
2023-01-12,2
2023-01-13,6
2023-01-14,1
2023-01-15,1
2023-01-16,3
2023-01-17,4
2023-01-18,5
2023-01-19,4
2023-01-20,7
2023-01-21,4
2023-01-22,9
2023-01-23,4
2023-01-24,9
2023-01-25,4
2023-01-26,6
2023-01-27,8
2023-01-28,2
2023-01-29,4
2023-01-30,2
2023-01-31,4
2023-02-01,1
2023-02-02,7
2023-02-03,3
2023-02-04,5
2023-02-05,1
2023-02-06,11
2023-02-07,5
2023-02-08,1
2023-02-09,2
2023-02-10,4
2023-02-11,3
2023-02-12,6
2023-02-13,4
2023-02-14,2
2023-02-15,7
2023-02-16,9
2023-02-17,4
2023-02-18,5
2023-02-19,6
2023-02-20,4
2023-02-21,16
2023-02-22,7
2023-02-23,12
2023-02-24,10
2023-02-25,5
2023-02-26,2
2023-02-27,13
2023-02-28,4
2023-03-01,11
2023-03-02,3
2023-03-03,20
2023-03-04,12
2023-03-05,17
2023-03-06,32
2023-03-07,15
2023-03-08,16
2023-03-09,17
2023-03-10,10
2023-03-11,10
2023-03-12,5
2023-03-13,16
2023-03-14,13
2023-03-15,31
2023-03-16,29
2023-03-17,26
2023-03-18,5
2023-03-19,10
2023-03-20,16
2023-03-21,20
2023-03-22,26
2023-03-23,33
2023-03-24,37
2023-03-25,21
2023-03-26,7
2023-03-27,37
2023-03-28,17
2023-03-29,10
2023-03-30,14
2023-03-31,19
2023-04-01,10
2023-04-02,11
2023-04-03,13
2023-04-04,6
2023-04-05,6
2023-04-06,13
2023-04-07,9
2023-04-08,6
2023-04-09,1
2023-04-10,6
2023-04-11,6
2023-04-12,3
2023-04-13,6
2023-04-14,4
2023-04-15,3
2023-04-16,3
2023-04-17,2
2023-04-18,2
2023-04-19,3
2023-04-20,1
2023-04-21,2
2023-04-22,1
2023-04-23,0
2023-04-24,3
2023-04-25,2
2023-04-26,3
2023-04-27,1
2023-04-28,0
2023-04-29,2
2023-04-30,0
2023-05-01,0
2023-05-02,3
2023-05-03,0
2023-05-04,1
2023-05-05,0
2023-05-06,0
2023-05-07,1
2023-05-08,1
2023-05-09,1
2023-05-10,1
2023-05-11,0
2023-05-12,1
2023-05-13,0
2023-05-14,0
2023-05-15,0
2023-05-16,1
2023-05-17,1
2023-05-18,0
2023-05-19,0
2023-05-20,0
2023-05-21,0
2023-05-22,0
2023-05-23,1
2023-05-24,0
2023-05-25,0
2023-05-26,0
2023-05-27,0
2023-05-28,0
2023-05-29,0
2023-05-30,1
