date,hospitalisations
2023-01-01,1
2023-01-02,3
2023-01-03,5
2023-01-04,8
2023-01-05,1
2023-01-06,2
2023-01-07,2
2023-01-08,3
2023-01-09,7
2023-01-10,6
2023-01-11,2
2023-01-12,3
2023-01-13,1
2023-01-14,3
2023-01-15,3
2023-01-16,1
2023-01-17,3
2023-01-18,3
2023-01-19,6
2023-01-20,5
2023-01-21,2
2023-01-22,4
2023-01-23,0
2023-01-24,1
2023-01-25,4
2023-01-26,4
2023-01-27,2
2023-01-28,0
2023-01-29,3
2023-01-30,2
2023-01-31,1
2023-02-01,2
2023-02-02,1
2023-02-03,3
2023-02-04,1
2023-02-05,3
2023-02-06,1
2023-02-07,2
2023-02-08,1
2023-02-09,5
2023-02-10,3
2023-02-11,3
2023-02-12,3
2023-02-13,3
2023-02-14,4
2023-02-15,3
2023-02-16,6
2023-02-17,5
2023-02-18,0
2023-02-19,2
2023-02-20,4
2023-02-21,3
2023-02-22,5
2023-02-23,7
2023-02-24,3
2023-02-25,3
2023-02-26,2
2023-02-27,7
2023-02-28,5
2023-03-01,4
2023-03-02,8
2023-03-03,8
2023-03-04,3
2023-03-05,5
2023-03-06,13
2023-03-07,7
2023-03-08,9
2023-03-09,8
2023-03-10,6
2023-03-11,5
2023-03-12,5
2023-03-13,11
2023-03-14,7
2023-03-15,12
2023-03-16,9
2023-03-17,5
2023-03-18,2
2023-03-19,6
2023-03-20,15
2023-03-21,15
2023-03-22,14
2023-03-23,12
2023-03-24,13
2023-03-25,8
2023-03-26,5
2023-03-27,12
2023-03-28,14
2023-03-29,18
2023-03-30,19
2023-03-31,15
2023-04-01,9
2023-04-02,8
2023-04-03,20
2023-04-04,9
2023-04-05,14
2023-04-06,18
2023-04-07,19
2023-04-08,7
2023-04-09,7
2023-04-10,16
2023-04-11,26
2023-04-12,12
2023-04-13,19
2023-04-14,28
2023-04-15,13
2023-04-16,16
2023-04-17,27
2023-04-18,18
2023-04-19,24
2023-04-20,16
2023-04-21,22
2023-04-22,9
2023-04-23,12
2023-04-24,14
2023-04-25,25
2023-04-26,20
2023-04-27,24
2023-04-28,21
2023-04-29,11
2023-04-30,5
2023-05-01,19
2023-05-02,16
2023-05-03,18
2023-05-04,10
2023-05-05,16
2023-05-06,6
2023-05-07,17
2023-05-08,17
2023-05-09,15
2023-05-10,18
2023-05-11,20
2023-05-12,16
2023-05-13,10
2023-05-14,6
2023-05-15,9
2023-05-16,16
2023-05-17,15
2023-05-18,11
2023-05-19,9
2023-05-20,10
2023-05-21,8
2023-05-22,5
2023-05-23,15
2023-05-24,8
2023-05-25,11
2023-05-26,9
2023-05-27,6
2023-05-28,6
2023-05-29,13
2023-05-30,12
