date,hospitalisations
2023-01-01,7
2023-01-02,13
2023-01-03,10
2023-01-04,7
2023-01-05,4
2023-01-06,5
2023-01-07,3
2023-01-08,1
2023-01-09,4
2023-01-10,7
2023-01-11,14
2023-01-12,4
2023-01-13,5
2023-01-14,2
2023-01-15,3
2023-01-16,6
2023-01-17,6
2023-01-18,4
2023-01-19,8
2023-01-20,3
2023-01-21,2
2023-01-22,0
2023-01-23,7
2023-01-24,15
2023-01-25,3
2023-01-26,4
2023-01-27,7
2023-01-28,3
2023-01-29,4
2023-01-30,5
2023-01-31,2
2023-02-01,6
2023-02-02,4
2023-02-03,6
2023-02-04,2
2023-02-05,3
2023-02-06,4
2023-02-07,3
2023-02-08,8
2023-02-09,6
2023-02-10,13
2023-02-11,7
2023-02-12,4
2023-02-13,7
2023-02-14,3
2023-02-15,12
2023-02-16,16
2023-02-17,7
2023-02-18,7
2023-02-19,3
2023-02-20,9
2023-02-21,12
2023-02-22,6
2023-02-23,9
2023-02-24,11
2023-02-25,7
2023-02-26,2
2023-02-27,14
2023-02-28,8
2023-03-01,11
2023-03-02,5
2023-03-03,12
2023-03-04,5
2023-03-05,3
2023-03-06,26
2023-03-07,15
2023-03-08,20
2023-03-09,17
2023-03-10,17
2023-03-11,8
2023-03-12,7
2023-03-13,6
2023-03-14,26
2023-03-15,13
2023-03-16,15
2023-03-17,12
2023-03-18,9
2023-03-19,4
2023-03-20,17
2023-03-21,12
2023-03-22,27
2023-03-23,16
2023-03-24,30
2023-03-25,15
2023-03-26,25
2023-03-27,19
2023-03-28,20
2023-03-29,18
2023-03-30,14
2023-03-31,26
2023-04-01,15
2023-04-02,6
2023-04-03,16
2023-04-04,37
2023-04-05,23
2023-04-06,20
2023-04-07,22
2023-04-08,9
2023-04-09,10
2023-04-10,28
2023-04-11,23
2023-04-12,13
2023-04-13,19
2023-04-14,23
2023-04-15,18
2023-04-16,5
2023-04-17,35
2023-04-18,26
2023-04-19,17
2023-04-20,37
2023-04-21,11
2023-04-22,10
2023-04-23,16
2023-04-24,6
2023-04-25,22
2023-04-26,22
2023-04-27,22
2023-04-28,15
2023-04-29,6
2023-04-30,21
2023-05-01,17
2023-05-02,32
2023-05-03,18
2023-05-04,24
2023-05-05,15
2023-05-06,11
2023-05-07,12
2023-05-08,13
2023-05-09,9
2023-05-10,18
2023-05-11,23
2023-05-12,16
2023-05-13,15
2023-05-14,8
2023-05-15,18
2023-05-16,5
2023-05-17,10
2023-05-18,11
2023-05-19,10
2023-05-20,5
2023-05-21,5
2023-05-22,11
2023-05-23,15
2023-05-24,19
2023-05-25,9
2023-05-26,12
2023-05-27,7
2023-05-28,16
2023-05-29,19
2023-05-30,15
