date,hospitalisations
2023-01-01,1
2023-01-02,5
2023-01-03,5
2023-01-04,2
2023-01-05,4
2023-01-06,10
2023-01-07,0
2023-01-08,2
2023-01-09,1
2023-01-10,7
2023-01-11,8
2023-01-12,7
2023-01-13,7
2023-01-14,0
2023-01-15,2
2023-01-16,7
2023-01-17,5
2023-01-18,6
2023-01-19,4
2023-01-20,7
2023-01-21,2
2023-01-22,4
2023-01-23,4
2023-01-24,3
2023-01-25,5
2023-01-26,5
2023-01-27,9
2023-01-28,2
2023-01-29,1
2023-01-30,8
2023-01-31,4
2023-02-01,1
2023-02-02,4
2023-02-03,3
2023-02-04,1
2023-02-05,2
2023-02-06,5
2023-02-07,2
2023-02-08,6
2023-02-09,4
2023-02-10,4
2023-02-11,1
2023-02-12,0
2023-02-13,6
2023-02-14,3
2023-02-15,3
2023-02-16,5
2023-02-17,4
2023-02-18,4
2023-02-19,2
2023-02-20,5
2023-02-21,9
2023-02-22,7
2023-02-23,9
2023-02-24,8
2023-02-25,0
2023-02-26,0
2023-02-27,4
2023-02-28,4
2023-03-01,14
2023-03-02,8
2023-03-03,5
2023-03-04,2
2023-03-05,5
2023-03-06,6
2023-03-07,11
2023-03-08,8
2023-03-09,12
2023-03-10,10
2023-03-11,2
2023-03-12,3
2023-03-13,14
2023-03-14,8
2023-03-15,16
2023-03-16,24
2023-03-17,16
2023-03-18,5
2023-03-19,4
2023-03-20,13
2023-03-21,15
2023-03-22,11
2023-03-23,22
2023-03-24,22
2023-03-25,4
2023-03-26,7
2023-03-27,18
2023-03-28,17
2023-03-29,21
2023-03-30,24
2023-03-31,27
2023-04-01,7
2023-04-02,1
2023-04-03,27
2023-04-04,18
2023-04-05,26
2023-04-06,24
2023-04-07,23
2023-04-08,4
2023-04-09,6
2023-04-10,33
2023-04-11,29
2023-04-12,24
2023-04-13,33
2023-04-14,24
2023-04-15,7
2023-04-16,8
2023-04-17,32
2023-04-18,22
2023-04-19,24
2023-04-20,14
2023-04-21,40
2023-04-22,8
2023-04-23,4
2023-04-24,14
2023-04-25,25
2023-04-26,27
2023-04-27,17
2023-04-28,25
2023-04-29,3
2023-04-30,5
2023-05-01,24
2023-05-02,21
2023-05-03,27
2023-05-04,18
2023-05-05,17
2023-05-06,5
2023-05-07,4
2023-05-08,17
2023-05-09,13
2023-05-10,14
2023-05-11,18
2023-05-12,20
2023-05-13,5
2023-05-14,2
2023-05-15,19
2023-05-16,10
2023-05-17,24
2023-05-18,13
2023-05-19,11
2023-05-20,6
2023-05-21,6
2023-05-22,10
2023-05-23,23
2023-05-24,17
2023-05-25,14
2023-05-26,12
2023-05-27,4
2023-05-28,3
2023-05-29,5
2023-05-30,12
