date,cases
2023-01-01,28
2023-01-02,36
2023-01-03,47
2023-01-04,35
2023-01-05,48
2023-01-06,41
2023-01-07,32
2023-01-08,27
2023-01-09,54
2023-01-10,44
2023-01-11,57
2023-01-12,70
2023-01-13,44
2023-01-14,20
2023-01-15,24
2023-01-16,38
2023-01-17,46
2023-01-18,51
2023-01-19,34
2023-01-20,49
2023-01-21,27
2023-01-22,20
2023-01-23,37
2023-01-24,37
2023-01-25,49
2023-01-26,47
2023-01-27,43
2023-01-28,18
2023-01-29,23
2023-01-30,42
2023-01-31,52
2023-02-01,46
2023-02-02,69
2023-02-03,55
2023-02-04,27
2023-02-05,31
2023-02-06,52
2023-02-07,59
2023-02-08,68
2023-02-09,74
2023-02-10,87
2023-02-11,53
2023-02-12,43
2023-02-13,76
2023-02-14,91
2023-02-15,84
2023-02-16,95
2023-02-17,96
2023-02-18,47
2023-02-19,49
2023-02-20,109
2023-02-21,112
2023-02-22,138
2023-02-23,121
2023-02-24,127
2023-02-25,74
2023-02-26,85
2023-02-27,191
2023-02-28,190
2023-03-01,195
2023-03-02,212
2023-03-03,252
2023-03-04,125
2023-03-05,129
2023-03-06,276
2023-03-07,306
2023-03-08,299
2023-03-09,297
2023-03-10,284
2023-03-11,180
2023-03-12,191
2023-03-13,397
2023-03-14,326
2023-03-15,360
2023-03-16,390
2023-03-17,337
2023-03-18,198
2023-03-19,201
2023-03-20,326
2023-03-21,364
2023-03-22,384
2023-03-23,340
2023-03-24,371
2023-03-25,160
2023-03-26,232
2023-03-27,408
2023-03-28,362
2023-03-29,370
2023-03-30,370
2023-03-31,374
2023-04-01,209
2023-04-02,180
2023-04-03,377
2023-04-04,374
2023-04-05,364
2023-04-06,352
2023-04-07,353
2023-04-08,190
2023-04-09,158
2023-04-10,341
2023-04-11,314
2023-04-12,344
2023-04-13,291
2023-04-14,292
2023-04-15,136
2023-04-16,124
2023-04-17,240
2023-04-18,215
2023-04-19,264
2023-04-20,201
2023-04-21,222
2023-04-22,97
2023-04-23,88
2023-04-24,205
2023-04-25,181
2023-04-26,153
2023-04-27,155
2023-04-28,160
2023-04-29,74
2023-04-30,59
2023-05-01,124
2023-05-02,110
2023-05-03,136
2023-05-04,139
2023-05-05,111
2023-05-06,71
2023-05-07,60
2023-05-08,113
2023-05-09,120
2023-05-10,117
2023-05-11,129
2023-05-12,103
2023-05-13,44
2023-05-14,43
2023-05-15,98
2023-05-16,105
2023-05-17,91
2023-05-18,94
2023-05-19,106
2023-05-20,42
2023-05-21,47
2023-05-22,105
2023-05-23,101
2023-05-24,103
2023-05-25,97
2023-05-26,100
2023-05-27,45
2023-05-28,47
2023-05-29,85
2023-05-30,81
