date,hospitalisations
2023-01-01,2
2023-01-02,3
2023-01-03,1
2023-01-04,7
2023-01-05,1
2023-01-06,9
2023-01-07,3
2023-01-08,2
2023-01-09,5
2023-01-10,8
2023-01-11,7
2023-01-12,3
2023-01-13,7
2023-01-14,1
2023-01-15,5
2023-01-16,8
2023-01-17,4
2023-01-18,10
2023-01-19,7
2023-01-20,4
2023-01-21,1
2023-01-22,1
2023-01-23,7
2023-01-24,7
2023-01-25,7
2023-01-26,5
2023-01-27,3
2023-01-28,3
2023-01-29,0
2023-01-30,5
2023-01-31,5
2023-02-01,5
2023-02-02,4
2023-02-03,3
2023-02-04,1
2023-02-05,3
2023-02-06,6
2023-02-07,4
2023-02-08,5
2023-02-09,9
2023-02-10,2
2023-02-11,3
2023-02-12,2
2023-02-13,1
2023-02-14,10
2023-02-15,2
2023-02-16,5
2023-02-17,5
2023-02-18,3
2023-02-19,1
2023-02-20,5
2023-02-21,6
2023-02-22,4
2023-02-23,8
2023-02-24,4
2023-02-25,3
2023-02-26,5
2023-02-27,5
2023-02-28,7
2023-03-01,12
2023-03-02,10
2023-03-03,9
2023-03-04,3
2023-03-05,5
2023-03-06,13
2023-03-07,13
2023-03-08,11
2023-03-09,10
2023-03-10,15
2023-03-11,7
2023-03-12,8
2023-03-13,15
2023-03-14,14
2023-03-15,20
2023-03-16,11
2023-03-17,10
2023-03-18,10
2023-03-19,14
2023-03-20,15
2023-03-21,12
2023-03-22,25
2023-03-23,18
2023-03-24,16
2023-03-25,11
2023-03-26,14
2023-03-27,24
2023-03-28,29
2023-03-29,21
2023-03-30,33
2023-03-31,16
2023-04-01,8
2023-04-02,14
2023-04-03,24
2023-04-04,24
2023-04-05,34
2023-04-06,29
2023-04-07,25
2023-04-08,11
2023-04-09,18
2023-04-10,22
2023-04-11,35
2023-04-12,47
2023-04-13,42
2023-04-14,41
2023-04-15,18
2023-04-16,8
2023-04-17,33
2023-04-18,29
2023-04-19,40
2023-04-20,42
2023-04-21,29
2023-04-22,22
2023-04-23,12
2023-04-24,43
2023-04-25,38
2023-04-26,35
2023-04-27,25
2023-04-28,31
2023-04-29,22
2023-04-30,13
2023-05-01,34
2023-05-02,33
2023-05-03,22
2023-05-04,33
2023-05-05,32
2023-05-06,12
2023-05-07,21
2023-05-08,25
2023-05-09,31
2023-05-10,34
2023-05-11,25
2023-05-12,22
2023-05-13,7
2023-05-14,13
2023-05-15,19
2023-05-16,20
2023-05-17,26
2023-05-18,16
2023-05-19,25
2023-05-20,13
2023-05-21,8
2023-05-22,15
2023-05-23,14
2023-05-24,15
2023-05-25,14
2023-05-26,16
2023-05-27,1
2023-05-28,9
2023-05-29,16
2023-05-30,21
