date,cases
2023-01-01,15
2023-01-02,40
2023-01-03,27
2023-01-04,38
2023-01-05,31
2023-01-06,26
2023-01-07,21
2023-01-08,10
2023-01-09,26
2023-01-10,27
2023-01-11,27
2023-01-12,26
2023-01-13,26
2023-01-14,16
2023-01-15,27
2023-01-16,26
2023-01-17,41
2023-01-18,28
2023-01-19,42
2023-01-20,32
2023-01-21,14
2023-01-22,13
2023-01-23,26
2023-01-24,30
2023-01-25,29
2023-01-26,26
2023-01-27,27
2023-01-28,11
2023-01-29,13
2023-01-30,28
2023-01-31,25
2023-02-01,29
2023-02-02,35
2023-02-03,29
2023-02-04,14
2023-02-05,20
2023-02-06,38
2023-02-07,37
2023-02-08,39
2023-02-09,40
2023-02-10,38
2023-02-11,15
2023-02-12,17
2023-02-13,47
2023-02-14,51
2023-02-15,47
2023-02-16,62
2023-02-17,65
2023-02-18,39
2023-02-19,29
2023-02-20,73
2023-02-21,82
2023-02-22,93
2023-02-23,98
2023-02-24,94
2023-02-25,48
2023-02-26,64
2023-02-27,122
2023-02-28,141
2023-03-01,118
2023-03-02,187
2023-03-03,165
2023-03-04,104
2023-03-05,108
2023-03-06,195
2023-03-07,203
2023-03-08,222
2023-03-09,201
2023-03-10,246
2023-03-11,117
2023-03-12,141
2023-03-13,269
2023-03-14,272
2023-03-15,290
2023-03-16,257
2023-03-17,285
2023-03-18,137
2023-03-19,128
2023-03-20,280
2023-03-21,290
2023-03-22,301
2023-03-23,291
2023-03-24,304
2023-03-25,139
2023-03-26,148
2023-03-27,266
2023-03-28,290
2023-03-29,290
2023-03-30,278
2023-03-31,293
2023-04-01,129
2023-04-02,130
2023-04-03,248
2023-04-04,270
2023-04-05,221
2023-04-06,216
2023-04-07,228
2023-04-08,109
2023-04-09,104
2023-04-10,208
2023-04-11,215
2023-04-12,211
2023-04-13,192
2023-04-14,200
2023-04-15,96
2023-04-16,90
2023-04-17,182
2023-04-18,199
2023-04-19,171
2023-04-20,172
2023-04-21,158
2023-04-22,74
2023-04-23,66
2023-04-24,133
2023-04-25,123
2023-04-26,117
2023-04-27,127
2023-04-28,128
2023-04-29,59
2023-04-30,61
2023-05-01,118
2023-05-02,117
2023-05-03,109
2023-05-04,97
2023-05-05,110
2023-05-06,44
2023-05-07,55
2023-05-08,79
2023-05-09,99
2023-05-10,66
2023-05-11,72
2023-05-12,79
2023-05-13,36
2023-05-14,40
2023-05-15,84
2023-05-16,80
2023-05-17,81
2023-05-18,90
2023-05-19,71
2023-05-20,36
2023-05-21,35
2023-05-22,64
2023-05-23,67
2023-05-24,77
2023-05-25,63
2023-05-26,66
2023-05-27,25
2023-05-28,25
2023-05-29,76
2023-05-30,62
