date,cases
2023-01-01,4
2023-01-02,17
2023-01-03,21
2023-01-04,24
2023-01-05,28
2023-01-06,19
2023-01-07,12
2023-01-08,17
2023-01-09,22
2023-01-10,17
2023-01-11,36
2023-01-12,25
2023-01-13,28
2023-01-14,7
2023-01-15,11
2023-01-16,30
2023-01-17,28
2023-01-18,26
2023-01-19,29
2023-01-20,26
2023-01-21,17
2023-01-22,16
2023-01-23,27
2023-01-24,18
2023-01-25,32
2023-01-26,18
2023-01-27,25
2023-01-28,14
2023-01-29,21
2023-01-30,33
2023-01-31,35
2023-02-01,48
2023-02-02,34
2023-02-03,41
2023-02-04,21
2023-02-05,19
2023-02-06,37
2023-02-07,52
2023-02-08,47
2023-02-09,45
2023-02-10,43
2023-02-11,18
2023-02-12,24
2023-02-13,45
2023-02-14,49
2023-02-15,50
2023-02-16,67
2023-02-17,58
2023-02-18,38
2023-02-19,46
2023-02-20,70
2023-02-21,79
2023-02-22,84
2023-02-23,103
2023-02-24,94
2023-02-25,47
2023-02-26,57
2023-02-27,131
2023-02-28,127
2023-03-01,126
2023-03-02,137
2023-03-03,141
2023-03-04,72
2023-03-05,97
2023-03-06,168
2023-03-07,177
2023-03-08,193
2023-03-09,226
2023-03-10,220
2023-03-11,111
2023-03-12,101
2023-03-13,257
2023-03-14,282
2023-03-15,283
2023-03-16,307
2023-03-17,334
2023-03-18,169
2023-03-19,182
2023-03-20,369
2023-03-21,422
2023-03-22,388
2023-03-23,436
2023-03-24,409
2023-03-25,195
2023-03-26,209
2023-03-27,337
2023-03-28,287
2023-03-29,247
2023-03-30,216
2023-03-31,207
2023-04-01,88
2023-04-02,62
2023-04-03,149
2023-04-04,116
2023-04-05,105
2023-04-06,78
2023-04-07,75
2023-04-08,25
2023-04-09,32
2023-04-10,51
2023-04-11,44
2023-04-12,40
2023-04-13,35
2023-04-14,23
2023-04-15,13
2023-04-16,13
2023-04-17,14
2023-04-18,18
2023-04-19,16
2023-04-20,17
2023-04-21,12
2023-04-22,7
2023-04-23,5
2023-04-24,5
2023-04-25,10
2023-04-26,8
2023-04-27,6
2023-04-28,1
2023-04-29,1
2023-04-30,3
2023-05-01,5
2023-05-02,4
2023-05-03,4
2023-05-04,2
2023-05-05,0
2023-05-06,1
2023-05-07,0
2023-05-08,2
2023-05-09,1
2023-05-10,2
2023-05-11,1
2023-05-12,2
2023-05-13,0
2023-05-14,0
2023-05-15,0
2023-05-16,0
2023-05-17,0
2023-05-18,1
2023-05-19,0
2023-05-20,0
2023-05-21,0
2023-05-22,0
2023-05-23,0
2023-05-24,0
2023-05-25,0
2023-05-26,0
2023-05-27,0
2023-05-28,0
2023-05-29,0
2023-05-30,0
