date,hospitalisations
2023-01-01,0
2023-01-02,3
2023-01-03,2
2023-01-04,3
2023-01-05,2
2023-01-06,2
2023-01-07,1
2023-01-08,0
2023-01-09,2
2023-01-10,0
2023-01-11,2
2023-01-12,4
2023-01-13,5
2023-01-14,1
2023-01-15,1
2023-01-16,1
2023-01-17,0
2023-01-18,6
2023-01-19,4
2023-01-20,4
2023-01-21,1
2023-01-22,5
2023-01-23,1
2023-01-24,6
2023-01-25,1
2023-01-26,2
2023-01-27,2
2023-01-28,1
2023-01-29,3
2023-01-30,3
2023-01-31,2
2023-02-01,3
2023-02-02,3
2023-02-03,6
2023-02-04,1
2023-02-05,0
2023-02-06,5
2023-02-07,1
2023-02-08,3
2023-02-09,1
2023-02-10,1
2023-02-11,0
2023-02-12,0
2023-02-13,1
2023-02-14,2
2023-02-15,1
2023-02-16,1
2023-02-17,5
2023-02-18,1
2023-02-19,1
2023-02-20,1
2023-02-21,1
2023-02-22,3
2023-02-23,5
2023-02-24,0
2023-02-25,6
2023-02-26,1
2023-02-27,4
2023-02-28,1
2023-03-01,5
2023-03-02,4
2023-03-03,5
2023-03-04,6
2023-03-05,6
2023-03-06,8
2023-03-07,10
2023-03-08,7
2023-03-09,11
2023-03-10,6
2023-03-11,2
2023-03-12,6
2023-03-13,10
2023-03-14,10
2023-03-15,14
2023-03-16,13
2023-03-17,9
2023-03-18,5
2023-03-19,4
2023-03-20,12
2023-03-21,9
2023-03-22,8
2023-03-23,11
2023-03-24,12
2023-03-25,10
2023-03-26,5
2023-03-27,10
2023-03-28,10
2023-03-29,8
2023-03-30,12
2023-03-31,15
2023-04-01,10
2023-04-02,8
2023-04-03,12
2023-04-04,19
2023-04-05,13
2023-04-06,15
2023-04-07,18
2023-04-08,8
2023-04-09,14
2023-04-10,20
2023-04-11,19
2023-04-12,17
2023-04-13,15
2023-04-14,19
2023-04-15,9
2023-04-16,4
2023-04-17,16
2023-04-18,21
2023-04-19,14
2023-04-20,15
2023-04-21,14
2023-04-22,11
2023-04-23,5
2023-04-24,13
2023-04-25,9
2023-04-26,19
2023-04-27,12
2023-04-28,15
2023-04-29,7
2023-04-30,10
2023-05-01,15
2023-05-02,15
2023-05-03,13
2023-05-04,13
2023-05-05,12
2023-05-06,8
2023-05-07,9
2023-05-08,12
2023-05-09,9
2023-05-10,17
2023-05-11,11
2023-05-12,10
2023-05-13,5
2023-05-14,5
2023-05-15,11
2023-05-16,9
2023-05-17,13
2023-05-18,8
2023-05-19,6
2023-05-20,4
2023-05-21,5
2023-05-22,8
2023-05-23,3
2023-05-24,11
2023-05-25,7
2023-05-26,9
2023-05-27,3
2023-05-28,3
2023-05-29,8
2023-05-30,4
