date,hospitalisations
2023-01-01,0
2023-01-02,2
2023-01-03,4
2023-01-04,1
2023-01-05,2
2023-01-06,1
2023-01-07,3
2023-01-08,0
2023-01-09,7
2023-01-10,3
2023-01-11,2
2023-01-12,3
2023-01-13,0
2023-01-14,2
2023-01-15,2
2023-01-16,6
2023-01-17,2
2023-01-18,2
2023-01-19,4
2023-01-20,4
2023-01-21,0
2023-01-22,2
2023-01-23,4
2023-01-24,3
2023-01-25,2
2023-01-26,3
2023-01-27,2
2023-01-28,0
2023-01-29,1
2023-01-30,4
2023-01-31,2
2023-02-01,2
2023-02-02,2
2023-02-03,3
2023-02-04,1
2023-02-05,2
2023-02-06,3
2023-02-07,3
2023-02-08,4
2023-02-09,4
2023-02-10,1
2023-02-11,2
2023-02-12,1
2023-02-13,2
2023-02-14,5
2023-02-15,1
2023-02-16,2
2023-02-17,4
2023-02-18,1
2023-02-19,0
2023-02-20,6
2023-02-21,4
2023-02-22,5
2023-02-23,8
2023-02-24,5
2023-02-25,0
2023-02-26,1
2023-02-27,5
2023-02-28,6
2023-03-01,1
2023-03-02,5
2023-03-03,5
2023-03-04,1
2023-03-05,7
2023-03-06,6
2023-03-07,14
2023-03-08,6
2023-03-09,9
2023-03-10,9
2023-03-11,4
2023-03-12,6
2023-03-13,9
2023-03-14,8
2023-03-15,8
2023-03-16,11
2023-03-17,8
2023-03-18,6
2023-03-19,4
2023-03-20,10
2023-03-21,10
2023-03-22,8
2023-03-23,17
2023-03-24,12
2023-03-25,2
2023-03-26,6
2023-03-27,8
2023-03-28,19
2023-03-29,13
2023-03-30,18
2023-03-31,7
2023-04-01,10
2023-04-02,6
2023-04-03,15
2023-04-04,20
2023-04-05,21
2023-04-06,16
2023-04-07,24
2023-04-08,5
2023-04-09,6
2023-04-10,24
2023-04-11,19
2023-04-12,16
2023-04-13,27
2023-04-14,20
2023-04-15,11
2023-04-16,6
2023-04-17,12
2023-04-18,12
2023-04-19,16
2023-04-20,16
2023-04-21,19
2023-04-22,7
2023-04-23,11
2023-04-24,23
2023-04-25,23
2023-04-26,20
2023-04-27,16
2023-04-28,16
2023-04-29,5
2023-04-30,6
2023-05-01,21
2023-05-02,14
2023-05-03,15
2023-05-04,14
2023-05-05,13
2023-05-06,10
2023-05-07,7
2023-05-08,9
2023-05-09,7
2023-05-10,10
2023-05-11,13
2023-05-12,8
2023-05-13,2
2023-05-14,8
2023-05-15,5
2023-05-16,16
2023-05-17,11
2023-05-18,9
2023-05-19,10
2023-05-20,6
2023-05-21,4
2023-05-22,16
2023-05-23,15
2023-05-24,12
2023-05-25,2
2023-05-26,5
2023-05-27,5
2023-05-28,5
2023-05-29,2
2023-05-30,8
