date,hospitalisations
2023-01-01,1
2023-01-02,12
2023-01-03,17
2023-01-04,9
2023-01-05,9
2023-01-06,4
2023-01-07,3
2023-01-08,6
2023-01-09,5
2023-01-10,4
2023-01-11,6
2023-01-12,10
2023-01-13,6
2023-01-14,3
2023-01-15,2
2023-01-16,10
2023-01-17,6
2023-01-18,7
2023-01-19,5
2023-01-20,5
2023-01-21,1
2023-01-22,1
2023-01-23,4
2023-01-24,4
2023-01-25,10
2023-01-26,10
2023-01-27,3
2023-01-28,6
2023-01-29,4
2023-01-30,3
2023-01-31,2
2023-02-01,15
2023-02-02,8
2023-02-03,4
2023-02-04,5
2023-02-05,3
2023-02-06,10
2023-02-07,6
2023-02-08,8
2023-02-09,6
2023-02-10,7
2023-02-11,4
2023-02-12,9
2023-02-13,14
2023-02-14,7
2023-02-15,7
2023-02-16,9
2023-02-17,6
2023-02-18,4
2023-02-19,4
2023-02-20,11
2023-02-21,11
2023-02-22,14
2023-02-23,16
2023-02-24,8
2023-02-25,8
2023-02-26,8
2023-02-27,5
2023-02-28,10
2023-03-01,11
2023-03-02,19
2023-03-03,12
2023-03-04,8
2023-03-05,10
2023-03-06,16
2023-03-07,14
2023-03-08,15
2023-03-09,24
2023-03-10,15
2023-03-11,10
2023-03-12,13
2023-03-13,17
2023-03-14,27
2023-03-15,23
2023-03-16,32
2023-03-17,33
2023-03-18,12
2023-03-19,10
2023-03-20,28
2023-03-21,31
2023-03-22,28
2023-03-23,37
2023-03-24,28
2023-03-25,14
2023-03-26,15
2023-03-27,25
2023-03-28,28
2023-03-29,18
2023-03-30,9
2023-03-31,18
2023-04-01,5
2023-04-02,9
2023-04-03,16
2023-04-04,12
2023-04-05,13
2023-04-06,14
2023-04-07,11
2023-04-08,7
2023-04-09,5
2023-04-10,4
2023-04-11,7
2023-04-12,5
2023-04-13,7
2023-04-14,1
2023-04-15,3
2023-04-16,3
2023-04-17,1
2023-04-18,6
2023-04-19,6
2023-04-20,3
2023-04-21,3
2023-04-22,2
2023-04-23,1
2023-04-24,2
2023-04-25,1
2023-04-26,0
2023-04-27,2
2023-04-28,1
2023-04-29,0
2023-04-30,3
2023-05-01,2
2023-05-02,2
2023-05-03,2
2023-05-04,0
2023-05-05,0
2023-05-06,1
2023-05-07,0
2023-05-08,2
2023-05-09,1
2023-05-10,0
2023-05-11,0
2023-05-12,0
2023-05-13,0
2023-05-14,0
2023-05-15,0
2023-05-16,0
2023-05-17,0
2023-05-18,1
2023-05-19,0
2023-05-20,0
2023-05-21,0
2023-05-22,1
2023-05-23,0
2023-05-24,0
2023-05-25,0
2023-05-26,0
2023-05-27,0
2023-05-28,0
2023-05-29,0
2023-05-30,0
