date,hospitalisations
2023-01-01,3
2023-01-02,11
2023-01-03,6
2023-01-04,10
2023-01-05,9
2023-01-06,8
2023-01-07,2
2023-01-08,5
2023-01-09,9
2023-01-10,4
2023-01-11,7
2023-01-12,9
2023-01-13,9
2023-01-14,2
2023-01-15,5
2023-01-16,6
2023-01-17,5
2023-01-18,3
2023-01-19,9
2023-01-20,0
2023-01-21,1
2023-01-22,0
2023-01-23,4
2023-01-24,7
2023-01-25,7
2023-01-26,4
2023-01-27,5
2023-01-28,4
2023-01-29,3
2023-01-30,3
2023-01-31,5
2023-02-01,8
2023-02-02,6
2023-02-03,3
2023-02-04,2
2023-02-05,1
2023-02-06,4
2023-02-07,5
2023-02-08,2
2023-02-09,8
2023-02-10,8
2023-02-11,4
2023-02-12,2
2023-02-13,7
2023-02-14,5
2023-02-15,5
2023-02-16,5
2023-02-17,6
2023-02-18,3
2023-02-19,3
2023-02-20,7
2023-02-21,9
2023-02-22,8
2023-02-23,5
2023-02-24,15
2023-02-25,1
2023-02-26,1
2023-02-27,11
2023-02-28,10
2023-03-01,13
2023-03-02,11
2023-03-03,14
2023-03-04,4
2023-03-05,12
2023-03-06,14
2023-03-07,12
2023-03-08,14
2023-03-09,12
2023-03-10,13
2023-03-11,6
2023-03-12,8
2023-03-13,13
2023-03-14,17
2023-03-15,22
2023-03-16,19
2023-03-17,20
2023-03-18,7
2023-03-19,9
2023-03-20,20
2023-03-21,23
2023-03-22,22
2023-03-23,20
2023-03-24,27
2023-03-25,13
2023-03-26,7
2023-03-27,16
2023-03-28,13
2023-03-29,13
2023-03-30,22
2023-03-31,13
2023-04-01,3
2023-04-02,5
2023-04-03,10
2023-04-04,6
2023-04-05,9
2023-04-06,8
2023-04-07,9
2023-04-08,2
2023-04-09,4
2023-04-10,7
2023-04-11,7
2023-04-12,5
2023-04-13,4
2023-04-14,4
2023-04-15,1
2023-04-16,1
2023-04-17,4
2023-04-18,3
2023-04-19,4
2023-04-20,1
2023-04-21,0
2023-04-22,0
2023-04-23,2
2023-04-24,5
2023-04-25,1
2023-04-26,4
2023-04-27,4
2023-04-28,1
2023-04-29,0
2023-04-30,1
2023-05-01,2
2023-05-02,1
2023-05-03,1
2023-05-04,1
2023-05-05,3
2023-05-06,1
2023-05-07,0
2023-05-08,2
2023-05-09,0
2023-05-10,0
2023-05-11,0
2023-05-12,1
2023-05-13,0
2023-05-14,0
2023-05-15,0
2023-05-16,0
2023-05-17,1
2023-05-18,1
2023-05-19,1
2023-05-20,0
2023-05-21,0
2023-05-22,0
2023-05-23,0
2023-05-24,0
2023-05-25,0
2023-05-26,0
2023-05-27,0
2023-05-28,0
2023-05-29,1
2023-05-30,2
