date,cases
2023-01-01,31
2023-01-02,44
2023-01-03,27
2023-01-04,66
2023-01-05,21
2023-01-06,99
2023-01-07,33
2023-01-08,33
2023-01-09,17
2023-01-10,27
2023-01-11,68
2023-01-12,44
2023-01-13,32
2023-01-14,28
2023-01-15,14
2023-01-16,72
2023-01-17,43
2023-01-18,47
2023-01-19,41
2023-01-20,47
2023-01-21,49
2023-01-22,17
2023-01-23,67
2023-01-24,74
2023-01-25,63
2023-01-26,42
2023-01-27,66
2023-01-28,20
2023-01-29,28
2023-01-30,47
2023-01-31,83
2023-02-01,65
2023-02-02,103
2023-02-03,44
2023-02-04,29
2023-02-05,23
2023-02-06,65
2023-02-07,72
2023-02-08,47
2023-02-09,92
2023-02-10,48
2023-02-11,62
2023-02-12,17
2023-02-13,70
2023-02-14,91
2023-02-15,72
2023-02-16,135
2023-02-17,79
2023-02-18,87
2023-02-19,45
2023-02-20,87
2023-02-21,129
2023-02-22,66
2023-02-23,140
2023-02-24,71
2023-02-25,46
2023-02-26,89
2023-02-27,175
2023-02-28,96
2023-03-01,368
2023-03-02,256
2023-03-03,331
2023-03-04,112
2023-03-05,42
2023-03-06,149
2023-03-07,216
2023-03-08,319
2023-03-09,215
2023-03-10,257
2023-03-11,61
2023-03-12,98
2023-03-13,249
2023-03-14,251
2023-03-15,193
2023-03-16,161
2023-03-17,176
2023-03-18,83
2023-03-19,165
2023-03-20,245
2023-03-21,248
2023-03-22,321
2023-03-23,213
2023-03-24,203
2023-03-25,124
2023-03-26,111
2023-03-27,167
2023-03-28,287
2023-03-29,135
2023-03-30,211
2023-03-31,135
2023-04-01,76
2023-04-02,115
2023-04-03,132
2023-04-04,223
2023-04-05,217
2023-04-06,248
2023-04-07,226
2023-04-08,57
2023-04-09,112
2023-04-10,141
2023-04-11,215
2023-04-12,135
2023-04-13,112
2023-04-14,121
2023-04-15,87
2023-04-16,54
2023-04-17,82
2023-04-18,148
2023-04-19,101
2023-04-20,148
2023-04-21,122
2023-04-22,40
2023-04-23,43
2023-04-24,79
2023-04-25,82
2023-04-26,103
2023-04-27,101
2023-04-28,76
2023-04-29,64
2023-04-30,35
2023-05-01,69
2023-05-02,80
2023-05-03,125
2023-05-04,53
2023-05-05,72
2023-05-06,44
2023-05-07,47
2023-05-08,64
2023-05-09,96
2023-05-10,113
2023-05-11,129
2023-05-12,38
2023-05-13,44
2023-05-14,27
2023-05-15,72
2023-05-16,89
2023-05-17,53
2023-05-18,55
2023-05-19,74
2023-05-20,46
2023-05-21,20
2023-05-22,54
2023-05-23,80
2023-05-24,55
2023-05-25,83
2023-05-26,50
2023-05-27,16
2023-05-28,34
2023-05-29,66
2023-05-30,40
