date,cases
2023-01-01,23
2023-01-02,41
2023-01-03,44
2023-01-04,56
2023-01-05,58
2023-01-06,50
2023-01-07,21
2023-01-08,31
2023-01-09,54
2023-01-10,54
2023-01-11,74
2023-01-12,55
2023-01-13,54
2023-01-14,19
2023-01-15,30
2023-01-16,57
2023-01-17,55
2023-01-18,69
2023-01-19,59
2023-01-20,38
2023-01-21,27
2023-01-22,22
2023-01-23,50
2023-01-24,56
2023-01-25,49
2023-01-26,45
2023-01-27,55
2023-01-28,15
2023-01-29,37
2023-01-30,71
2023-01-31,70
2023-02-01,75
2023-02-02,61
2023-02-03,58
2023-02-04,35
2023-02-05,43
2023-02-06,96
2023-02-07,91
2023-02-08,87
2023-02-09,96
2023-02-10,100
2023-02-11,43
2023-02-12,46
2023-02-13,95
2023-02-14,106
2023-02-15,116
2023-02-16,92
2023-02-17,118
2023-02-18,50
2023-02-19,47
2023-02-20,132
2023-02-21,160
2023-02-22,158
2023-02-23,158
2023-02-24,169
2023-02-25,83
2023-02-26,101
2023-02-27,234
2023-02-28,233
2023-03-01,220
2023-03-02,265
2023-03-03,267
2023-03-04,156
2023-03-05,168
2023-03-06,336
2023-03-07,378
2023-03-08,364
2023-03-09,390
2023-03-10,393
2023-03-11,185
2023-03-12,213
2023-03-13,432
2023-03-14,491
2023-03-15,457
2023-03-16,487
2023-03-17,514
2023-03-18,259
2023-03-19,281
2023-03-20,520
2023-03-21,553
2023-03-22,542
2023-03-23,555
2023-03-24,583
2023-03-25,271
2023-03-26,240
2023-03-27,519
2023-03-28,533
2023-03-29,544
2023-03-30,559
2023-03-31,515
2023-04-01,227
2023-04-02,234
2023-04-03,484
2023-04-04,488
2023-04-05,500
2023-04-06,460
2023-04-07,459
2023-04-08,229
2023-04-09,205
2023-04-10,428
2023-04-11,387
2023-04-12,381
2023-04-13,348
2023-04-14,339
2023-04-15,159
2023-04-16,161
2023-04-17,288
2023-04-18,288
2023-04-19,299
2023-04-20,295
2023-04-21,258
2023-04-22,128
2023-04-23,135
2023-04-24,244
2023-04-25,249
2023-04-26,224
2023-04-27,207
2023-04-28,211
2023-04-29,88
2023-04-30,95
2023-05-01,180
2023-05-02,170
2023-05-03,195
2023-05-04,172
2023-05-05,161
2023-05-06,90
2023-05-07,77
2023-05-08,162
2023-05-09,153
2023-05-10,152
2023-05-11,146
2023-05-12,144
2023-05-13,66
2023-05-14,69
2023-05-15,136
2023-05-16,139
2023-05-17,142
2023-05-18,133
2023-05-19,133
2023-05-20,72
2023-05-21,69
2023-05-22,137
2023-05-23,138
2023-05-24,144
2023-05-25,142
2023-05-26,144
2023-05-27,57
2023-05-28,60
2023-05-29,122
2023-05-30,142
