date,hospitalisations
2023-01-01,1
2023-01-02,6
2023-01-03,5
2023-01-04,5
2023-01-05,3
2023-01-06,3
2023-01-07,2
2023-01-08,2
2023-01-09,6
2023-01-10,6
2023-01-11,7
2023-01-12,10
2023-01-13,4
2023-01-14,5
2023-01-15,5
2023-01-16,9
2023-01-17,2
2023-01-18,5
2023-01-19,8
2023-01-20,9
2023-01-21,3
2023-01-22,0
2023-01-23,5
2023-01-24,2
2023-01-25,3
2023-01-26,5
2023-01-27,5
2023-01-28,3
2023-01-29,3
2023-01-30,3
2023-01-31,5
2023-02-01,8
2023-02-02,2
2023-02-03,7
2023-02-04,6
2023-02-05,2
2023-02-06,4
2023-02-07,4
2023-02-08,8
2023-02-09,3
2023-02-10,7
2023-02-11,3
2023-02-12,2
2023-02-13,5
2023-02-14,7
2023-02-15,5
2023-02-16,8
2023-02-17,5
2023-02-18,5
2023-02-19,5
2023-02-20,6
2023-02-21,3
2023-02-22,13
2023-02-23,2
2023-02-24,8
2023-02-25,3
2023-02-26,3
2023-02-27,7
2023-02-28,14
2023-03-01,12
2023-03-02,13
2023-03-03,13
2023-03-04,2
2023-03-05,5
2023-03-06,15
2023-03-07,15
2023-03-08,16
2023-03-09,19
2023-03-10,16
2023-03-11,7
2023-03-12,13
2023-03-13,14
2023-03-14,24
2023-03-15,27
2023-03-16,27
2023-03-17,20
2023-03-18,13
2023-03-19,13
2023-03-20,26
2023-03-21,27
2023-03-22,22
2023-03-23,24
2023-03-24,27
2023-03-25,12
2023-03-26,13
2023-03-27,34
2023-03-28,30
2023-03-29,29
2023-03-30,30
2023-03-31,26
2023-04-01,20
2023-04-02,27
2023-04-03,46
2023-04-04,37
2023-04-05,42
2023-04-06,36
2023-04-07,38
2023-04-08,16
2023-04-09,29
2023-04-10,41
2023-04-11,52
2023-04-12,66
2023-04-13,37
2023-04-14,45
2023-04-15,26
2023-04-16,24
2023-04-17,41
2023-04-18,38
2023-04-19,41
2023-04-20,39
2023-04-21,47
2023-04-22,24
2023-04-23,23
2023-04-24,52
2023-04-25,36
2023-04-26,37
2023-04-27,49
2023-04-28,43
2023-04-29,21
2023-04-30,19
2023-05-01,56
2023-05-02,47
2023-05-03,42
2023-05-04,42
2023-05-05,38
2023-05-06,16
2023-05-07,15
2023-05-08,45
2023-05-09,36
2023-05-10,26
2023-05-11,34
2023-05-12,36
2023-05-13,16
2023-05-14,19
2023-05-15,20
2023-05-16,34
2023-05-17,24
2023-05-18,37
2023-05-19,23
2023-05-20,16
2023-05-21,9
2023-05-22,25
2023-05-23,24
2023-05-24,23
2023-05-25,21
2023-05-26,28
2023-05-27,11
2023-05-28,9
2023-05-29,27
2023-05-30,23
