day,I
1,88
2,76
3,96
4,95
5,79
6,77
7,105
8,118
9,103
10,102
11,120
12,124
13,142
14,149
15,141
16,162
17,164
18,165
19,183
20,197
21,202
22,235
23,222
24,242
25,279
26,298
27,263
28,283
29,318
30,304
31,307
32,311
33,326
34,307
35,339
36,294
37,301
38,277
39,281
40,315
41,267
42,222
43,245
44,171
45,188
46,172
47,166
48,153
49,119
50,119
51,119
52,92
53,112
54,77
55,92
56,86
57,82
58,70
59,68
60,53
61,58
62,57
63,60
64,56
65,61
66,68
67,58
68,68
69,67
70,84
71,91
72,85
73,77
74,78
75,97
76,107
77,119
78,129
79,102
80,128
81,143
82,141
83,157
84,155
85,164
86,168
87,177
88,172
89,172
90,166
91,217
92,190
93,191
94,180
95,219
96,211
97,185
98,187
99,182
100,178
101,153
102,152
103,148
104,134
105,117
106,113
107,110
108,92
109,86
110,93
111,74
112,54
113,58
114,65
115,49
116,43
117,52
118,43
119,51
120,41
121,32
122,41
123,57
124,32
125,36
126,36
127,50
128,46
129,30
130,43
131,47
132,50
133,59
134,47
135,42
136,66
137,57
138,70
139,58
140,86
141,76
142,91
143,85
144,67
145,95
146,101
147,95
148,102
149,100
150,126
