day,I
1,69
2,84
3,68
4,60
5,60
6,56
7,64
8,47
9,60
10,62
11,54
12,47
13,55
14,59
15,44
16,40
17,42
18,49
19,43
20,37
21,43
22,43
23,44
24,50
25,44
26,52
27,59
28,55
29,54
30,58
31,60
32,67
33,60
34,55
35,68
36,71
37,62
38,65
39,78
40,82
41,85
42,73
43,77
44,82
45,96
46,98
47,108
48,120
49,122
50,133
51,133
52,137
53,160
54,167
55,181
56,208
57,199
58,237
59,261
60,296
61,261
62,310
63,349
64,391
65,379
66,463
67,474
68,527
69,543
70,633
71,615
72,670
73,773
74,810
75,906
76,949
77,995
78,1093
79,1094
80,1011
81,942
82,757
83,714
84,624
85,523
86,516
87,399
88,412
89,334
90,285
91,259
92,206
93,207
94,192
95,164
96,136
97,108
98,95
99,98
100,95
101,70
102,59
103,68
104,58
105,41
106,31
107,35
108,20
109,27
110,21
111,19
112,16
113,13
114,11
115,11
116,10
117,8
118,12
119,11
120,1
121,2
122,7
123,8
124,3
125,2
126,1
127,1
128,1
129,1
130,0
131,1
132,1
133,0
134,1
135,0
136,0
137,0
138,1
139,0
140,0
141,0
142,0
143,1
144,0
145,0
146,0
147,0
148,0
149,0
150,0
