date,hospitalisations
2023-01-01,3
2023-01-02,4
2023-01-03,5
2023-01-04,9
2023-01-05,7
2023-01-06,0
2023-01-07,3
2023-01-08,2
2023-01-09,6
2023-01-10,4
2023-01-11,7
2023-01-12,4
2023-01-13,4
2023-01-14,2
2023-01-15,4
2023-01-16,3
2023-01-17,3
2023-01-18,2
2023-01-19,7
2023-01-20,4
2023-01-21,0
2023-01-22,0
2023-01-23,6
2023-01-24,2
2023-01-25,4
2023-01-26,2
2023-01-27,3
2023-01-28,2
2023-01-29,3
2023-01-30,1
2023-01-31,5
2023-02-01,4
2023-02-02,6
2023-02-03,1
2023-02-04,2
2023-02-05,2
2023-02-06,4
2023-02-07,0
2023-02-08,5
2023-02-09,2
2023-02-10,2
2023-02-11,2
2023-02-12,3
2023-02-13,3
2023-02-14,4
2023-02-15,5
2023-02-16,3
2023-02-17,6
2023-02-18,1
2023-02-19,4
2023-02-20,1
2023-02-21,9
2023-02-22,2
2023-02-23,14
2023-02-24,5
2023-02-25,2
2023-02-26,4
2023-02-27,7
2023-02-28,8
2023-03-01,6
2023-03-02,5
2023-03-03,6
2023-03-04,4
2023-03-05,4
2023-03-06,9
2023-03-07,9
2023-03-08,10
2023-03-09,8
2023-03-10,13
2023-03-11,9
2023-03-12,3
2023-03-13,19
2023-03-14,16
2023-03-15,15
2023-03-16,15
2023-03-17,11
2023-03-18,7
2023-03-19,7
2023-03-20,10
2023-03-21,16
2023-03-22,11
2023-03-23,17
2023-03-24,18
2023-03-25,9
2023-03-26,6
2023-03-27,15
2023-03-28,23
2023-03-29,17
2023-03-30,16
2023-03-31,27
2023-04-01,18
2023-04-02,9
2023-04-03,28
2023-04-04,20
2023-04-05,23
2023-04-06,26
2023-04-07,22
2023-04-08,8
2023-04-09,10
2023-04-10,19
2023-04-11,30
2023-04-12,35
2023-04-13,27
2023-04-14,22
2023-04-15,14
2023-04-16,11
2023-04-17,22
2023-04-18,23
2023-04-19,29
2023-04-20,19
2023-04-21,24
2023-04-22,14
2023-04-23,16
2023-04-24,20
2023-04-25,27
2023-04-26,27
2023-04-27,27
2023-04-28,17
2023-04-29,12
2023-04-30,14
2023-05-01,18
2023-05-02,23
2023-05-03,27
2023-05-04,19
2023-05-05,20
2023-05-06,7
2023-05-07,11
2023-05-08,24
2023-05-09,23
2023-05-10,28
2023-05-11,23
2023-05-12,13
2023-05-13,4
2023-05-14,7
2023-05-15,14
2023-05-16,15
2023-05-17,22
2023-05-18,18
2023-05-19,11
2023-05-20,5
2023-05-21,12
2023-05-22,13
2023-05-23,15
2023-05-24,16
2023-05-25,16
2023-05-26,12
2023-05-27,8
2023-05-28,6
2023-05-29,9
2023-05-30,16
