date,hospitalisations
2023-01-01,0
2023-01-02,1
2023-01-03,2
2023-01-04,0
2023-01-05,1
2023-01-06,3
2023-01-07,4
2023-01-08,4
2023-01-09,6
2023-01-10,2
2023-01-11,3
2023-01-12,5
2023-01-13,2
2023-01-14,1
2023-01-15,3
2023-01-16,7
2023-01-17,2
2023-01-18,5
2023-01-19,4
2023-01-20,1
2023-01-21,2
2023-01-22,0
2023-01-23,4
2023-01-24,4
2023-01-25,0
2023-01-26,2
2023-01-27,2
2023-01-28,0
2023-01-29,1
2023-01-30,3
2023-01-31,1
2023-02-01,4
2023-02-02,4
2023-02-03,2
2023-02-04,0
2023-02-05,1
2023-02-06,3
2023-02-07,1
2023-02-08,0
2023-02-09,2
2023-02-10,2
2023-02-11,3
2023-02-12,2
2023-02-13,2
2023-02-14,7
2023-02-15,2
2023-02-16,1
2023-02-17,5
2023-02-18,0
2023-02-19,6
2023-02-20,3
2023-02-21,6
2023-02-22,3
2023-02-23,5
2023-02-24,4
2023-02-25,2
2023-02-26,2
2023-02-27,6
2023-02-28,5
2023-03-01,7
2023-03-02,5
2023-03-03,4
2023-03-04,5
2023-03-05,2
2023-03-06,7
2023-03-07,2
2023-03-08,5
2023-03-09,4
2023-03-10,6
2023-03-11,4
2023-03-12,3
2023-03-13,8
2023-03-14,11
2023-03-15,6
2023-03-16,8
2023-03-17,8
2023-03-18,0
2023-03-19,4
2023-03-20,7
2023-03-21,4
2023-03-22,8
2023-03-23,6
2023-03-24,9
2023-03-25,10
2023-03-26,9
2023-03-27,10
2023-03-28,12
2023-03-29,17
2023-03-30,11
2023-03-31,14
2023-04-01,5
2023-04-02,6
2023-04-03,13
2023-04-04,17
2023-04-05,15
2023-04-06,14
2023-04-07,16
2023-04-08,9
2023-04-09,9
2023-04-10,24
2023-04-11,18
2023-04-12,14
2023-04-13,16
2023-04-14,11
2023-04-15,3
2023-04-16,6
2023-04-17,10
2023-04-18,14
2023-04-19,8
2023-04-20,14
2023-04-21,17
2023-04-22,11
2023-04-23,7
2023-04-24,12
2023-04-25,13
2023-04-26,17
2023-04-27,14
2023-04-28,10
2023-04-29,4
2023-04-30,6
2023-05-01,16
2023-05-02,15
2023-05-03,10
2023-05-04,9
2023-05-05,19
2023-05-06,2
2023-05-07,10
2023-05-08,13
2023-05-09,9
2023-05-10,13
2023-05-11,13
2023-05-12,6
2023-05-13,1
2023-05-14,6
2023-05-15,13
2023-05-16,7
2023-05-17,14
2023-05-18,12
2023-05-19,11
2023-05-20,2
2023-05-21,3
2023-05-22,8
2023-05-23,7
2023-05-24,6
2023-05-25,7
2023-05-26,10
2023-05-27,5
2023-05-28,1
2023-05-29,5
2023-05-30,9
