date,cases
2023-01-01,30
2023-01-02,46
2023-01-03,39
2023-01-04,58
2023-01-05,56
2023-01-06,57
2023-01-07,26
2023-01-08,18
2023-01-09,46
2023-01-10,67
2023-01-11,46
2023-01-12,51
2023-01-13,51
2023-01-14,29
2023-01-15,25
2023-01-16,54
2023-01-17,61
2023-01-18,68
2023-01-19,53
2023-01-20,61
2023-01-21,28
2023-01-22,22
2023-01-23,63
2023-01-24,57
2023-01-25,66
2023-01-26,69
2023-01-27,77
2023-01-28,41
2023-01-29,49
2023-01-30,90
2023-01-31,73
2023-02-01,84
2023-02-02,90
2023-02-03,105
2023-02-04,44
2023-02-05,51
2023-02-06,93
2023-02-07,108
2023-02-08,108
2023-02-09,94
2023-02-10,126
2023-02-11,76
2023-02-12,79
2023-02-13,185
2023-02-14,161
2023-02-15,175
2023-02-16,186
2023-02-17,201
2023-02-18,84
2023-02-19,101
2023-02-20,219
2023-02-21,220
2023-02-22,240
2023-02-23,290
2023-02-24,243
2023-02-25,128
2023-02-26,165
2023-02-27,330
2023-02-28,312
2023-03-01,338
2023-03-02,361
2023-03-03,347
2023-03-04,182
2023-03-05,197
2023-03-06,402
2023-03-07,394
2023-03-08,365
2023-03-09,436
2023-03-10,426
2023-03-11,182
2023-03-12,171
2023-03-13,389
2023-03-14,374
2023-03-15,372
2023-03-16,424
2023-03-17,378
2023-03-18,211
2023-03-19,181
2023-03-20,346
2023-03-21,331
2023-03-22,354
2023-03-23,307
2023-03-24,308
2023-03-25,137
2023-03-26,132
2023-03-27,280
2023-03-28,281
2023-03-29,256
2023-03-30,221
2023-03-31,225
2023-04-01,96
2023-04-02,96
2023-04-03,171
2023-04-04,166
2023-04-05,153
2023-04-06,144
2023-04-07,126
2023-04-08,45
2023-04-09,59
2023-04-10,75
2023-04-11,84
2023-04-12,77
2023-04-13,71
2023-04-14,56
2023-04-15,24
2023-04-16,27
2023-04-17,43
2023-04-18,36
2023-04-19,36
2023-04-20,36
2023-04-21,33
2023-04-22,16
2023-04-23,16
2023-04-24,21
2023-04-25,22
2023-04-26,28
2023-04-27,40
2023-04-28,34
2023-04-29,13
2023-04-30,15
2023-05-01,28
2023-05-02,33
2023-05-03,36
2023-05-04,38
2023-05-05,28
2023-05-06,22
2023-05-07,15
2023-05-08,40
2023-05-09,41
2023-05-10,43
2023-05-11,58
2023-05-12,55
2023-05-13,20
2023-05-14,28
2023-05-15,55
2023-05-16,55
2023-05-17,61
2023-05-18,51
2023-05-19,51
2023-05-20,31
2023-05-21,37
2023-05-22,63
2023-05-23,62
2023-05-24,71
2023-05-25,69
2023-05-26,72
2023-05-27,44
2023-05-28,37
2023-05-29,82
2023-05-30,87
