day,I
1,81
2,85
3,44
4,103
5,74
6,77
7,90
8,71
9,84
10,32
11,151
12,139
13,81
14,44
15,85
16,69
17,54
18,179
19,171
20,107
21,163
22,45
23,63
24,176
25,107
26,165
27,107
28,106
29,106
30,135
31,121
32,152
33,181
34,161
35,188
36,188
37,147
38,118
39,243
40,238
41,250
42,183
43,343
44,257
45,246
46,258
47,300
48,428
49,311
50,267
51,419
52,383
53,384
54,424
55,497
56,415
57,540
58,512
59,527
60,589
61,489
62,690
63,610
64,759
65,561
66,723
67,716
68,834
69,607
70,697
71,1108
72,857
73,839
74,843
75,907
76,932
77,984
78,948
79,788
80,1008
81,972
82,926
83,1011
84,890
85,733
86,932
87,914
88,838
89,786
90,791
91,790
92,891
93,763
94,640
95,668
96,767
97,794
98,644
99,519
100,621
101,679
102,685
103,518
104,578
105,494
106,568
107,492
108,501
109,734
110,323
111,443
112,497
113,412
114,518
115,428
116,323
117,270
118,312
119,229
120,282
121,298
122,384
123,218
124,270
125,208
126,249
127,219
128,273
129,159
130,182
131,168
132,162
133,174
134,279
135,170
136,168
137,153
138,174
139,181
140,188
141,127
142,170
143,137
144,182
145,129
146,100
147,128
148,118
149,143
150,86
