date,hospitalisations
2023-01-01,3
2023-01-02,4
2023-01-03,5
2023-01-04,3
2023-01-05,9
2023-01-06,3
2023-01-07,4
2023-01-08,4
2023-01-09,6
2023-01-10,4
2023-01-11,7
2023-01-12,1
2023-01-13,4
2023-01-14,1
2023-01-15,1
2023-01-16,7
2023-01-17,8
2023-01-18,3
2023-01-19,7
2023-01-20,6
2023-01-21,2
2023-01-22,1
2023-01-23,2
2023-01-24,1
2023-01-25,6
2023-01-26,7
2023-01-27,8
2023-01-28,1
2023-01-29,1
2023-01-30,8
2023-01-31,0
2023-02-01,6
2023-02-02,4
2023-02-03,6
2023-02-04,3
2023-02-05,1
2023-02-06,2
2023-02-07,1
2023-02-08,2
2023-02-09,4
2023-02-10,6
2023-02-11,5
2023-02-12,1
2023-02-13,5
2023-02-14,3
2023-02-15,4
2023-02-16,2
2023-02-17,8
2023-02-18,2
2023-02-19,0
2023-02-20,4
2023-02-21,3
2023-02-22,8
2023-02-23,12
2023-02-24,8
2023-02-25,2
2023-02-26,5
2023-02-27,7
2023-02-28,7
2023-03-01,7
2023-03-02,7
2023-03-03,10
2023-03-04,2
2023-03-05,5
2023-03-06,11
2023-03-07,19
2023-03-08,10
2023-03-09,14
2023-03-10,10
2023-03-11,13
2023-03-12,5
2023-03-13,13
2023-03-14,13
2023-03-15,12
2023-03-16,14
2023-03-17,19
2023-03-18,6
2023-03-19,11
2023-03-20,16
2023-03-21,18
2023-03-22,14
2023-03-23,18
2023-03-24,18
2023-03-25,10
2023-03-26,8
2023-03-27,27
2023-03-28,20
2023-03-29,15
2023-03-30,31
2023-03-31,20
2023-04-01,10
2023-04-02,11
2023-04-03,25
2023-04-04,29
2023-04-05,21
2023-04-06,32
2023-04-07,25
2023-04-08,9
2023-04-09,17
2023-04-10,20
2023-04-11,26
2023-04-12,27
2023-04-13,29
2023-04-14,36
2023-04-15,15
2023-04-16,15
2023-04-17,28
2023-04-18,46
2023-04-19,29
2023-04-20,24
2023-04-21,31
2023-04-22,18
2023-04-23,19
2023-04-24,29
2023-04-25,41
2023-04-26,33
2023-04-27,23
2023-04-28,22
2023-04-29,11
2023-04-30,16
2023-05-01,27
2023-05-02,28
2023-05-03,29
2023-05-04,28
2023-05-05,31
2023-05-06,17
2023-05-07,19
2023-05-08,22
2023-05-09,23
2023-05-10,28
2023-05-11,18
2023-05-12,19
2023-05-13,12
2023-05-14,8
2023-05-15,21
2023-05-16,12
2023-05-17,12
2023-05-18,13
2023-05-19,22
2023-05-20,11
2023-05-21,9
2023-05-22,20
2023-05-23,13
2023-05-24,17
2023-05-25,16
2023-05-26,12
2023-05-27,10
2023-05-28,5
2023-05-29,15
2023-05-30,5
