day,I
1,100
2,109
3,97
4,104
5,88
6,107
7,90
8,90
9,80
10,81
11,76
12,92
13,93
14,76
15,91
16,74
17,91
18,73
19,85
20,97
21,83
22,80
23,86
24,87
25,89
26,107
27,87
28,89
29,82
30,103
31,106
32,95
33,80
34,101
35,115
36,126
37,108
38,114
39,118
40,142
41,149
42,138
43,175
44,163
45,191
46,178
47,196
48,211
49,242
50,252
51,248
52,281
53,307
54,338
55,353
56,398
57,421
58,486
59,479
60,489
61,579
62,588
63,588
64,648
65,688
66,733
67,747
68,821
69,820
70,930
71,919
72,881
73,971
74,1020
75,1078
76,1057
77,1093
78,1181
79,1180
80,1199
81,1205
82,1227
83,1298
84,1352
85,1348
86,1302
87,1276
88,1288
89,1326
90,1421
91,1352
92,1311
93,1335
94,1257
95,1265
96,1273
97,1264
98,1237
99,1205
100,1179
101,1082
102,1079
103,1005
104,978
105,974
106,932
107,889
108,882
109,806
110,825
111,759
112,719
113,665
114,652
115,697
116,634
117,612
118,583
119,573
120,522
121,562
122,492
123,425
124,469
125,465
126,422
127,391
128,385
129,364
130,365
131,366
132,346
133,327
134,288
135,280
136,295
137,290
138,265
139,241
140,241
141,246
142,200
143,216
144,201
145,226
146,178
147,199
148,173
149,166
150,155
