date,deaths
2023-01-01,1
2023-01-02,5
2023-01-03,3
2023-01-04,5
2023-01-05,2
2023-01-06,2
2023-01-07,1
2023-01-08,5
2023-01-09,1
2023-01-10,2
2023-01-11,4
2023-01-12,1
2023-01-13,3
2023-01-14,1
2023-01-15,0
2023-01-16,0
2023-01-17,1
2023-01-18,2
2023-01-19,1
2023-01-20,0
2023-01-21,0
2023-01-22,0
2023-01-23,1
2023-01-24,1
2023-01-25,0
2023-01-26,1
2023-01-27,1
2023-01-28,1
2023-01-29,1
2023-01-30,1
2023-01-31,2
2023-02-01,2
2023-02-02,1
2023-02-03,0
2023-02-04,1
2023-02-05,0
2023-02-06,2
2023-02-07,0
2023-02-08,0
2023-02-09,0
2023-02-10,0
2023-02-11,2
2023-02-12,0
2023-02-13,1
2023-02-14,0
2023-02-15,0
2023-02-16,2
2023-02-17,0
2023-02-18,0
2023-02-19,0
2023-02-20,3
2023-02-21,2
2023-02-22,0
2023-02-23,3
2023-02-24,0
2023-02-25,0
2023-02-26,1
2023-02-27,1
2023-02-28,5
2023-03-01,4
2023-03-02,3
2023-03-03,6
2023-03-04,3
2023-03-05,0
2023-03-06,7
2023-03-07,2
2023-03-08,2
2023-03-09,7
2023-03-10,7
2023-03-11,1
2023-03-12,5
2023-03-13,21
2023-03-14,10
2023-03-15,7
2023-03-16,10
2023-03-17,13
2023-03-18,6
2023-03-19,7
2023-03-20,20
2023-03-21,16
2023-03-22,21
2023-03-23,9
2023-03-24,12
2023-03-25,7
2023-03-26,9
2023-03-27,17
2023-03-28,23
2023-03-29,25
2023-03-30,25
2023-03-31,37
2023-04-01,19
2023-04-02,8
2023-04-03,14
2023-04-04,48
2023-04-05,21
2023-04-06,40
2023-04-07,22
2023-04-08,14
2023-04-09,12
2023-04-10,54
2023-04-11,28
2023-04-12,21
2023-04-13,25
2023-04-14,27
2023-04-15,18
2023-04-16,13
2023-04-17,29
2023-04-18,26
2023-04-19,25
2023-04-20,16
2023-04-21,32
2023-04-22,10
2023-04-23,8
2023-04-24,29
2023-04-25,21
2023-04-26,25
2023-04-27,29
2023-04-28,28
2023-04-29,8
2023-04-30,9
2023-05-01,8
2023-05-02,9
2023-05-03,8
2023-05-04,21
2023-05-05,11
2023-05-06,8
2023-05-07,6
2023-05-08,20
2023-05-09,9
2023-05-10,8
2023-05-11,10
2023-05-12,10
2023-05-13,8
2023-05-14,5
2023-05-15,8
2023-05-16,6
2023-05-17,9
2023-05-18,5
2023-05-19,7
2023-05-20,6
2023-05-21,1
2023-05-22,3
2023-05-23,7
2023-05-24,5
2023-05-25,1
2023-05-26,2
2023-05-27,0
2023-05-28,3
2023-05-29,8
2023-05-30,6
