day,E_cases,E_hospitalisations,E_deaths
1,17.260004067014044,1.7323673273754392,0.06342287103482978
2,36.137483332846486,3.7923254193854588,0.17554465200103725
3,37.67483350703013,4.119044089813601,0.2308288487444431
4,39.41884360425042,4.417592956923877,0.29066322331054717
5,41.51730486288279,4.674844327073889,0.3531427125099507
6,42.93777289379173,4.893760902099134,0.4168341062564449
7,21.358007851037097,2.5442138407534944,0.24039498554820873
8,20.6742878002297,2.6331365131893443,0.2721618413804283
9,39.905335762257344,5.407622775916285,0.6067624836632326
10,39.311567982124934,5.4763410317918435,0.6673449055879682
11,39.36628812057447,5.453317510612091,0.7252803745289439
12,39.02659059798336,5.355626278261706,0.77984893991033
13,38.06028756960615,5.223446776701795,0.8303897707435937
14,18.769611648155024,2.543375798040748,0.4379739663982829
15,18.87757252101567,2.4743146356299683,0.4576005554739135
16,38.33297113079876,4.805046466093489,0.9466713632293181
17,38.35154378899107,4.665657429880355,0.969416695774085
18,37.39584827320568,4.546727987879269,0.983334615924432
19,36.51804559050382,4.451744581458939,0.9889933467288351
20,36.33670992030705,4.363396350814044,0.9870454702222785
21,18.119836990858254,2.1311010453927772,0.48895387062663664
22,17.822970064917993,2.0741762964937656,0.48220719733825895
23,35.321689051547,4.034312124213449,0.948411932081246
24,36.32619446457692,3.9246530176808205,0.9277023589566428
25,38.297178754039784,3.8174814402755546,0.905817373712907
26,40.99245480347497,3.723301181163887,0.8815061925761349
27,43.00767320777385,3.6646301638759273,0.85610170310102
28,22.10820124834855,1.8299056631467092,0.41666338510422574
29,22.864260442825923,1.8535822113627634,0.4046892244605315
30,47.863285414146596,3.7828812642113903,0.7863075187899855
31,49.62484236498339,3.86390363589227,0.7636652137054484
32,50.95061176125854,3.9455739738910864,0.7425047302274989
33,52.74862440371724,4.030063921776332,0.722320148711097
34,54.87357553181311,4.112434516768886,0.7063389853563549
35,28.160258469352687,2.0943944647734978,0.34802693398602397
36,28.853085044386525,2.131730691095639,0.3447950421477158
37,59.72888665275658,4.337463432059772,0.6874761727705687
38,62.24374873615203,4.405106585269474,0.6879543832981635
39,64.98314955476921,4.467024977440058,0.6917742095084551
40,66.40101712033717,4.532028751121906,0.6990058177189195
41,67.17357170276318,4.6084044516911575,0.7096195039715438
42,34.02743669743477,2.345313786129026,0.3600750197999749
43,34.83202180546767,2.3803757830755212,0.36615827504835485
44,73.34609795591356,4.8077903905826505,0.7449316169247592
45,77.00428927402717,4.836775436266131,0.7588290671682298
46,79.09182884070694,4.870436143315345,0.7745000433277858
47,81.64774782891922,4.931589396934853,0.789704539222447
48,86.51869003241977,5.016398123257717,0.8047896517514722
49,46.415532731717256,2.554047814889531,0.41020756834142647
50,49.77437644657122,2.6053112717769014,0.4181509539593551
51,106.44467316310241,5.346634829826323,0.8521351108617639
52,112.43958048185725,5.531389517876544,0.86581462433841
53,117.19730254252568,5.763250024683473,0.8814579765055354
54,122.94259491581178,6.026108247750299,0.8958154774421984
55,131.32987526782753,6.294439901521031,0.9137005653012491
56,69.6986242883947,3.2761257929704066,0.46674749266398396
57,72.8500693310018,3.4060764959834375,0.47800916723250886
58,151.49290903258964,7.09379998514285,0.9817795999566348
59,159.95980014973978,7.392193574326643,1.0132545919209195
60,171.42266165765892,7.686833763650793,1.049727119469078
61,184.38974464760705,7.976558842053202,1.090557911577735
62,196.61310766528052,8.290120523467316,1.1357620884899464
63,103.46698717387709,4.329879070906448,0.5933334244695003
64,108.79225666183096,4.546447172111432,0.6206193116367875
65,229.8461587257979,9.566300002471385,1.2988777231457647
66,243.91045968190636,10.051801101911652,1.361169673363911
67,258.1049734080053,10.543461908920207,1.4256154454064949
68,270.75799011818106,11.056372873682717,1.496896934507762
69,281.8556448186056,11.60567340156695,1.57239119386011
70,145.41488734024406,6.0935124557135385,0.826820568479318
71,149.54547606070392,6.389592442599864,0.8711972785801958
72,307.4092498531672,13.356138176074161,1.8352030421100636
73,316.5311993248854,13.90000233170784,1.9364078870254557
74,326.0645639147848,14.410776511775401,2.0454912311999034
75,333.658396784722,14.90431904511461,2.160335390493804
76,340.59868355161547,15.402551380979363,2.2802116335856537
77,174.71791930996935,7.9573974595506405,1.2028473306296945
78,179.19326782210305,8.218071076591894,1.2677619988190516
79,364.70550148286617,16.972522975647752,2.6670909289984066
80,368.3445222126495,17.542484741907558,2.8006106642549087
81,370.49522645731156,18.148680556272417,2.9343786998992054
82,371.7779795939551,18.76933289128098,3.0673443408630097
83,372.57933574037884,19.379226226004686,3.19619872095545
84,186.14153763577696,9.983580182537935,1.6633198686889479
85,185.44699876728455,10.268364612015526,1.7276947453695148
86,369.2912205454339,21.096447502192678,3.5846076803176707
87,367.9964404300782,21.65105496325833,3.7104561479810814
88,365.61048693056676,22.20533080708779,3.8350690494556776
89,361.11468658415777,22.77081854725747,3.957219547342706
90,355.388913088887,23.357382437359473,4.076072147653601
91,175.19238901403654,11.979006603287704,2.0961868099333802
92,173.04046549997474,12.277097171636727,2.1506015920336163
93,339.0764727872199,25.139801301247093,4.404095456357261
94,329.14330895506635,25.73003696972925,4.499259595093053
95,319.0099523311252,26.3290850133089,4.587604841508916
96,309.70157224983467,26.90464060877485,4.670650618390119
97,300.9629131747124,27.419587286379844,4.745455570174719
98,146.7464106094958,13.934514724724824,2.4078753607017624
99,143.4611616224133,14.137173993020141,2.4387827661002106
100,279.03526529525783,28.666795161575962,4.932863199167292
101,268.8939408875252,29.07759392582113,4.980249465363694
102,258.28115982658295,29.513458453067127,5.0182553136069865
103,247.25230705090118,29.93664303367422,5.049618697776666
104,236.12496023904532,30.293037874580477,5.071107513304616
105,112.80864218108115,15.273550350423058,2.5403304646339553
106,107.96532536607423,15.342079636992286,2.5410326965019756
107,205.88704164856938,30.708306051769632,5.0765766668033585
108,195.5654549836839,30.640028824788004,5.0642293094874145
109,186.33626968549032,30.495447837334307,5.044494029732272
110,178.14001036171973,30.269997908806673,5.018390426564082
111,170.86834823333538,29.961653993911863,4.983582482134153
112,81.93754302808854,14.795081030817782,2.4706514255328775
113,78.61772815679728,14.592567529367058,2.4448144419175435
114,151.856951012092,28.766781517719284,4.828407392409634
115,146.85846952341635,28.338406997851298,4.756268242273582
116,141.4209404595111,27.90632751170112,4.675827725831575
117,136.05901639784994,27.48383127308335,4.587687979979228
118,131.45746931485445,27.065099350299544,4.491857064622524
119,63.952541123126686,13.313413928001955,2.194621460560899
120,62.29764274666417,13.079010839765981,2.1397217763191416
121,121.26532851556644,25.67521065220301,4.170681133409414
122,118.4149134449693,25.20193743714572,4.061090789857668
123,116.72672893798061,24.7436211155997,3.9498134009167183
124,115.5811063626447,24.295915435227414,3.8387903712342313
125,113.5572983704378,23.86960802636909,3.730375418794639
126,55.68187137514734,11.744011737455331,1.8110016758693206
127,54.75876112138045,11.574000364781346,1.7578791284995414
128,107.85173758166988,22.816138353888356,3.4132711154931323
129,106.19571970513954,22.46832378912707,3.317974359854303
130,104.17638697572042,22.101571951935338,3.2226398136201166
131,101.60683933311476,21.720020028196682,3.1350041078998423
132,98.92983485696527,21.320029595139005,3.0509569455728167
133,48.50584934508198,10.44295965539377,1.4862002016792828
134,47.92664543484435,10.200950387580813,1.4485656774941449
135,95.201150603967,19.875755706345476,2.828473252209494
136,94.04382636462019,19.34127551083564,2.7651554748470115
137,92.30553549544386,18.83577134243498,2.7020127720451637
138,90.17482368864451,18.37170531272406,2.643589786906559
139,88.15578910537845,17.92859017720138,2.5850926346300525
140,43.654025149268,8.737739548004992,1.264392434386385
141,43.785969934671165,8.497544926854513,1.2370252229132075
142,87.56918173382107,16.50270410459336,2.4165024451138883
143,86.52269633223074,16.042193470654713,2.361330379627788
144,84.85513462699966,15.644322285172658,2.3082970481435936
145,83.45283043865334,15.294474165055263,2.25513046765447
146,82.54980008537642,14.950371776935123,2.2034649921066505
147,41.25643993399452,7.292016292013093,1.0753504577956707
148,41.73564884812352,7.0998004392698775,1.0505549596445836
149,84.22020090301359,13.823726588650407,2.0527223247958886
150,83.36592187193395,13.492264131627406,2.0060790236892525
