date,hospitalisations
2023-01-01,0
2023-01-02,6
2023-01-03,6
2023-01-04,5
2023-01-05,10
2023-01-06,2
2023-01-07,3
2023-01-08,0
2023-01-09,15
2023-01-10,8
2023-01-11,8
2023-01-12,7
2023-01-13,6
2023-01-14,1
2023-01-15,2
2023-01-16,6
2023-01-17,9
2023-01-18,3
2023-01-19,11
2023-01-20,16
2023-01-21,2
2023-01-22,1
2023-01-23,5
2023-01-24,4
2023-01-25,4
2023-01-26,14
2023-01-27,2
2023-01-28,1
2023-01-29,0
2023-01-30,4
2023-01-31,8
2023-02-01,12
2023-02-02,6
2023-02-03,11
2023-02-04,1
2023-02-05,1
2023-02-06,7
2023-02-07,9
2023-02-08,3
2023-02-09,5
2023-02-10,5
2023-02-11,3
2023-02-12,2
2023-02-13,4
2023-02-14,2
2023-02-15,5
2023-02-16,12
2023-02-17,12
2023-02-18,2
2023-02-19,1
2023-02-20,6
2023-02-21,14
2023-02-22,10
2023-02-23,7
2023-02-24,6
2023-02-25,1
2023-02-26,3
2023-02-27,8
2023-02-28,8
2023-03-01,7
2023-03-02,8
2023-03-03,10
2023-03-04,4
2023-03-05,3
2023-03-06,12
2023-03-07,19
2023-03-08,10
2023-03-09,13
2023-03-10,14
2023-03-11,1
2023-03-12,3
2023-03-13,13
2023-03-14,22
2023-03-15,9
2023-03-16,15
2023-03-17,7
2023-03-18,8
2023-03-19,2
2023-03-20,6
2023-03-21,20
2023-03-22,17
2023-03-23,10
2023-03-24,17
2023-03-25,5
2023-03-26,7
2023-03-27,16
2023-03-28,13
2023-03-29,7
2023-03-30,27
2023-03-31,32
2023-04-01,6
2023-04-02,4
2023-04-03,24
2023-04-04,7
2023-04-05,18
2023-04-06,13
2023-04-07,19
2023-04-08,6
2023-04-09,11
2023-04-10,23
2023-04-11,34
2023-04-12,21
2023-04-13,9
2023-04-14,15
2023-04-15,1
2023-04-16,1
2023-04-17,25
2023-04-18,16
2023-04-19,36
2023-04-20,20
2023-04-21,17
2023-04-22,3
2023-04-23,1
2023-04-24,28
2023-04-25,16
2023-04-26,20
2023-04-27,4
2023-04-28,24
2023-04-29,7
2023-04-30,5
2023-05-01,11
2023-05-02,15
2023-05-03,10
2023-05-04,12
2023-05-05,14
2023-05-06,6
2023-05-07,5
2023-05-08,9
2023-05-09,14
2023-05-10,10
2023-05-11,12
2023-05-12,23
2023-05-13,3
2023-05-14,3
2023-05-15,12
2023-05-16,22
2023-05-17,14
2023-05-18,5
2023-05-19,10
2023-05-20,6
2023-05-21,3
2023-05-22,13
2023-05-23,6
2023-05-24,13
2023-05-25,7
2023-05-26,20
2023-05-27,1
2023-05-28,5
2023-05-29,9
2023-05-30,8
