date,cases
2023-01-01,23
2023-01-02,31
2023-01-03,28
2023-01-04,40
2023-01-05,49
2023-01-06,39
2023-01-07,23
2023-01-08,35
2023-01-09,51
2023-01-10,55
2023-01-11,71
2023-01-12,83
2023-01-13,68
2023-01-14,32
2023-01-15,43
2023-01-16,73
2023-01-17,66
2023-01-18,99
2023-01-19,94
2023-01-20,103
2023-01-21,49
2023-01-22,69
2023-01-23,127
2023-01-24,131
2023-01-25,124
2023-01-26,148
2023-01-27,129
2023-01-28,76
2023-01-29,85
2023-01-30,188
2023-01-31,182
2023-02-01,207
2023-02-02,188
2023-02-03,194
2023-02-04,118
2023-02-05,110
2023-02-06,194
2023-02-07,219
2023-02-08,191
2023-02-09,185
2023-02-10,183
2023-02-11,74
2023-02-12,78
2023-02-13,177
2023-02-14,146
2023-02-15,158
2023-02-16,149
2023-02-17,122
2023-02-18,54
2023-02-19,43
2023-02-20,83
2023-02-21,73
2023-02-22,87
2023-02-23,55
2023-02-24,53
2023-02-25,23
2023-02-26,25
2023-02-27,53
2023-02-28,38
2023-03-01,30
2023-03-02,36
2023-03-03,33
2023-03-04,18
2023-03-05,4
2023-03-06,21
2023-03-07,27
2023-03-08,20
2023-03-09,16
2023-03-10,26
2023-03-11,14
2023-03-12,12
2023-03-13,26
2023-03-14,19
2023-03-15,23
2023-03-16,24
2023-03-17,21
2023-03-18,11
2023-03-19,10
2023-03-20,24
2023-03-21,21
2023-03-22,16
2023-03-23,22
2023-03-24,22
2023-03-25,10
2023-03-26,14
2023-03-27,27
2023-03-28,49
2023-03-29,32
2023-03-30,28
2023-03-31,37
2023-04-01,15
2023-04-02,18
2023-04-03,35
2023-04-04,35
2023-04-05,37
2023-04-06,31
2023-04-07,52
2023-04-08,16
2023-04-09,18
2023-04-10,35
2023-04-11,39
2023-04-12,38
2023-04-13,40
2023-04-14,32
2023-04-15,11
2023-04-16,16
2023-04-17,20
2023-04-18,21
2023-04-19,23
2023-04-20,18
2023-04-21,14
2023-04-22,6
2023-04-23,5
2023-04-24,14
2023-04-25,13
2023-04-26,13
2023-04-27,9
2023-04-28,16
2023-04-29,5
2023-04-30,7
2023-05-01,6
2023-05-02,10
2023-05-03,9
2023-05-04,7
2023-05-05,2
2023-05-06,3
2023-05-07,3
2023-05-08,8
2023-05-09,8
2023-05-10,7
2023-05-11,6
2023-05-12,11
2023-05-13,5
2023-05-14,11
2023-05-15,8
2023-05-16,13
2023-05-17,19
2023-05-18,21
2023-05-19,21
2023-05-20,5
2023-05-21,10
2023-05-22,21
2023-05-23,22
2023-05-24,22
2023-05-25,30
2023-05-26,30
2023-05-27,12
2023-05-28,14
2023-05-29,38
2023-05-30,34
