date,cases
2023-01-01,11
2023-01-02,27
2023-01-03,29
2023-01-04,36
2023-01-05,28
2023-01-06,37
2023-01-07,18
2023-01-08,21
2023-01-09,33
2023-01-10,40
2023-01-11,48
2023-01-12,43
2023-01-13,35
2023-01-14,17
2023-01-15,13
2023-01-16,44
2023-01-17,37
2023-01-18,29
2023-01-19,43
2023-01-20,26
2023-01-21,21
2023-01-22,22
2023-01-23,23
2023-01-24,35
2023-01-25,35
2023-01-26,36
2023-01-27,22
2023-01-28,22
2023-01-29,18
2023-01-30,32
2023-01-31,38
2023-02-01,25
2023-02-02,38
2023-02-03,32
2023-02-04,24
2023-02-05,18
2023-02-06,43
2023-02-07,53
2023-02-08,43
2023-02-09,54
2023-02-10,38
2023-02-11,29
2023-02-12,26
2023-02-13,40
2023-02-14,58
2023-02-15,44
2023-02-16,46
2023-02-17,47
2023-02-18,22
2023-02-19,33
2023-02-20,63
2023-02-21,65
2023-02-22,60
2023-02-23,74
2023-02-24,64
2023-02-25,45
2023-02-26,39
2023-02-27,74
2023-02-28,89
2023-03-01,84
2023-03-02,99
2023-03-03,93
2023-03-04,54
2023-03-05,51
2023-03-06,111
2023-03-07,112
2023-03-08,130
2023-03-09,124
2023-03-10,137
2023-03-11,67
2023-03-12,81
2023-03-13,169
2023-03-14,163
2023-03-15,156
2023-03-16,178
2023-03-17,169
2023-03-18,82
2023-03-19,99
2023-03-20,187
2023-03-21,206
2023-03-22,192
2023-03-23,211
2023-03-24,173
2023-03-25,94
2023-03-26,110
2023-03-27,207
2023-03-28,189
2023-03-29,170
2023-03-30,211
2023-03-31,191
2023-04-01,100
2023-04-02,102
2023-04-03,190
2023-04-04,187
2023-04-05,211
2023-04-06,208
2023-04-07,187
2023-04-08,130
2023-04-09,85
2023-04-10,204
2023-04-11,163
2023-04-12,182
2023-04-13,154
2023-04-14,184
2023-04-15,78
2023-04-16,76
2023-04-17,141
2023-04-18,138
2023-04-19,152
2023-04-20,130
2023-04-21,112
2023-04-22,69
2023-04-23,65
2023-04-24,92
2023-04-25,120
2023-04-26,102
2023-04-27,112
2023-04-28,100
2023-04-29,54
2023-04-30,43
2023-05-01,93
2023-05-02,89
2023-05-03,83
2023-05-04,85
2023-05-05,110
2023-05-06,50
2023-05-07,49
2023-05-08,74
2023-05-09,72
2023-05-10,80
2023-05-11,78
2023-05-12,63
2023-05-13,38
2023-05-14,31
2023-05-15,62
2023-05-16,64
2023-05-17,65
2023-05-18,67
2023-05-19,73
2023-05-20,25
2023-05-21,36
2023-05-22,52
2023-05-23,62
2023-05-24,62
2023-05-25,56
2023-05-26,55
2023-05-27,29
2023-05-28,29
2023-05-29,49
2023-05-30,44
