date,hospitalisations
2023-01-01,9
2023-01-02,7
2023-01-03,4
2023-01-04,5
2023-01-05,8
2023-01-06,3
2023-01-07,1
2023-01-08,5
2023-01-09,5
2023-01-10,3
2023-01-11,8
2023-01-12,4
2023-01-13,5
2023-01-14,2
2023-01-15,4
2023-01-16,6
2023-01-17,6
2023-01-18,4
2023-01-19,4
2023-01-20,7
2023-01-21,0
2023-01-22,1
2023-01-23,2
2023-01-24,6
2023-01-25,6
2023-01-26,5
2023-01-27,7
2023-01-28,3
2023-01-29,0
2023-01-30,5
2023-01-31,4
2023-02-01,4
2023-02-02,4
2023-02-03,5
2023-02-04,2
2023-02-05,6
2023-02-06,5
2023-02-07,3
2023-02-08,4
2023-02-09,6
2023-02-10,5
2023-02-11,1
2023-02-12,5
2023-02-13,2
2023-02-14,4
2023-02-15,4
2023-02-16,3
2023-02-17,5
2023-02-18,2
2023-02-19,5
2023-02-20,4
2023-02-21,14
2023-02-22,8
2023-02-23,8
2023-02-24,6
2023-02-25,6
2023-02-26,3
2023-02-27,15
2023-02-28,10
2023-03-01,8
2023-03-02,10
2023-03-03,7
2023-03-04,3
2023-03-05,4
2023-03-06,12
2023-03-07,11
2023-03-08,8
2023-03-09,12
2023-03-10,8
2023-03-11,6
2023-03-12,8
2023-03-13,12
2023-03-14,12
2023-03-15,10
2023-03-16,15
2023-03-17,15
2023-03-18,6
2023-03-19,7
2023-03-20,14
2023-03-21,20
2023-03-22,19
2023-03-23,18
2023-03-24,13
2023-03-25,8
2023-03-26,10
2023-03-27,19
2023-03-28,24
2023-03-29,10
2023-03-30,13
2023-03-31,20
2023-04-01,7
2023-04-02,8
2023-04-03,12
2023-04-04,22
2023-04-05,24
2023-04-06,18
2023-04-07,16
2023-04-08,8
2023-04-09,8
2023-04-10,12
2023-04-11,19
2023-04-12,22
2023-04-13,22
2023-04-14,21
2023-04-15,8
2023-04-16,4
2023-04-17,16
2023-04-18,21
2023-04-19,17
2023-04-20,14
2023-04-21,19
2023-04-22,9
2023-04-23,8
2023-04-24,21
2023-04-25,26
2023-04-26,12
2023-04-27,28
2023-04-28,17
2023-04-29,6
2023-04-30,9
2023-05-01,21
2023-05-02,19
2023-05-03,16
2023-05-04,11
2023-05-05,21
2023-05-06,8
2023-05-07,11
2023-05-08,18
2023-05-09,14
2023-05-10,22
2023-05-11,5
2023-05-12,21
2023-05-13,4
2023-05-14,6
2023-05-15,20
2023-05-16,16
2023-05-17,6
2023-05-18,9
2023-05-19,11
2023-05-20,8
2023-05-21,9
2023-05-22,15
2023-05-23,12
2023-05-24,12
2023-05-25,11
2023-05-26,14
2023-05-27,4
2023-05-28,4
2023-05-29,9
2023-05-30,9
