date,cases
2023-01-01,18
2023-01-02,24
2023-01-03,34
2023-01-04,31
2023-01-05,30
2023-01-06,35
2023-01-07,16
2023-01-08,16
2023-01-09,41
2023-01-10,37
2023-01-11,36
2023-01-12,36
2023-01-13,52
2023-01-14,16
2023-01-15,19
2023-01-16,38
2023-01-17,33
2023-01-18,32
2023-01-19,40
2023-01-20,38
2023-01-21,15
2023-01-22,21
2023-01-23,27
2023-01-24,34
2023-01-25,44
2023-01-26,44
2023-01-27,41
2023-01-28,31
2023-01-29,23
2023-01-30,44
2023-01-31,49
2023-02-01,57
2023-02-02,41
2023-02-03,51
2023-02-04,26
2023-02-05,22
2023-02-06,58
2023-02-07,52
2023-02-08,67
2023-02-09,74
2023-02-10,54
2023-02-11,28
2023-02-12,22
2023-02-13,70
2023-02-14,92
2023-02-15,107
2023-02-16,97
2023-02-17,96
2023-02-18,48
2023-02-19,53
2023-02-20,112
2023-02-21,114
2023-02-22,115
2023-02-23,142
2023-02-24,126
2023-02-25,65
2023-02-26,79
2023-02-27,181
2023-02-28,181
2023-03-01,174
2023-03-02,179
2023-03-03,195
2023-03-04,96
2023-03-05,116
2023-03-06,221
2023-03-07,198
2023-03-08,238
2023-03-09,218
2023-03-10,242
2023-03-11,122
2023-03-12,126
2023-03-13,254
2023-03-14,276
2023-03-15,281
2023-03-16,272
2023-03-17,267
2023-03-18,138
2023-03-19,130
2023-03-20,270
2023-03-21,282
2023-03-22,312
2023-03-23,291
2023-03-24,259
2023-03-25,135
2023-03-26,144
2023-03-27,224
2023-03-28,233
2023-03-29,225
2023-03-30,261
2023-03-31,213
2023-04-01,99
2023-04-02,89
2023-04-03,172
2023-04-04,177
2023-04-05,152
2023-04-06,146
2023-04-07,133
2023-04-08,54
2023-04-09,60
2023-04-10,104
2023-04-11,105
2023-04-12,89
2023-04-13,69
2023-04-14,59
2023-04-15,33
2023-04-16,22
2023-04-17,46
2023-04-18,45
2023-04-19,43
2023-04-20,40
2023-04-21,41
2023-04-22,13
2023-04-23,9
2023-04-24,30
2023-04-25,24
2023-04-26,23
2023-04-27,32
2023-04-28,45
2023-04-29,12
2023-04-30,19
2023-05-01,32
2023-05-02,44
2023-05-03,36
2023-05-04,42
2023-05-05,35
2023-05-06,26
2023-05-07,26
2023-05-08,38
2023-05-09,53
2023-05-10,47
2023-05-11,55
2023-05-12,55
2023-05-13,29
2023-05-14,36
2023-05-15,59
2023-05-16,80
2023-05-17,61
2023-05-18,51
2023-05-19,70
2023-05-20,31
2023-05-21,33
2023-05-22,64
2023-05-23,59
2023-05-24,71
2023-05-25,83
2023-05-26,71
2023-05-27,36
2023-05-28,34
2023-05-29,77
2023-05-30,57
