date,hospitalisations
2023-01-01,4
2023-01-02,0
2023-01-03,2
2023-01-04,4
2023-01-05,2
2023-01-06,2
2023-01-07,0
2023-01-08,0
2023-01-09,2
2023-01-10,4
2023-01-11,3
2023-01-12,5
2023-01-13,1
2023-01-14,2
2023-01-15,3
2023-01-16,5
2023-01-17,1
2023-01-18,2
2023-01-19,3
2023-01-20,3
2023-01-21,0
2023-01-22,1
2023-01-23,6
2023-01-24,2
2023-01-25,3
2023-01-26,1
2023-01-27,0
2023-01-28,1
2023-01-29,0
2023-01-30,4
2023-01-31,3
2023-02-01,3
2023-02-02,3
2023-02-03,2
2023-02-04,4
2023-02-05,2
2023-02-06,3
2023-02-07,2
2023-02-08,2
2023-02-09,4
2023-02-10,3
2023-02-11,1
2023-02-12,2
2023-02-13,3
2023-02-14,4
2023-02-15,1
2023-02-16,4
2023-02-17,2
2023-02-18,0
2023-02-19,3
2023-02-20,5
2023-02-21,6
2023-02-22,1
2023-02-23,2
2023-02-24,1
2023-02-25,3
2023-02-26,2
2023-02-27,9
2023-02-28,4
2023-03-01,8
2023-03-02,7
2023-03-03,4
2023-03-04,3
2023-03-05,2
2023-03-06,7
2023-03-07,5
2023-03-08,8
2023-03-09,7
2023-03-10,12
2023-03-11,6
2023-03-12,2
2023-03-13,12
2023-03-14,13
2023-03-15,12
2023-03-16,2
2023-03-17,17
2023-03-18,7
2023-03-19,6
2023-03-20,11
2023-03-21,24
2023-03-22,14
2023-03-23,12
2023-03-24,14
2023-03-25,10
2023-03-26,5
2023-03-27,20
2023-03-28,15
2023-03-29,18
2023-03-30,20
2023-03-31,14
2023-04-01,3
2023-04-02,12
2023-04-03,22
2023-04-04,23
2023-04-05,25
2023-04-06,20
2023-04-07,23
2023-04-08,9
2023-04-09,11
2023-04-10,21
2023-04-11,14
2023-04-12,20
2023-04-13,18
2023-04-14,23
2023-04-15,18
2023-04-16,6
2023-04-17,17
2023-04-18,18
2023-04-19,18
2023-04-20,26
2023-04-21,14
2023-04-22,13
2023-04-23,4
2023-04-24,25
2023-04-25,28
2023-04-26,19
2023-04-27,16
2023-04-28,22
2023-04-29,8
2023-04-30,8
2023-05-01,18
2023-05-02,19
2023-05-03,15
2023-05-04,11
2023-05-05,14
2023-05-06,8
2023-05-07,6
2023-05-08,18
2023-05-09,18
2023-05-10,15
2023-05-11,12
2023-05-12,13
2023-05-13,7
2023-05-14,5
2023-05-15,12
2023-05-16,14
2023-05-17,15
2023-05-18,16
2023-05-19,21
2023-05-20,9
2023-05-21,3
2023-05-22,17
2023-05-23,15
2023-05-24,16
2023-05-25,6
2023-05-26,7
2023-05-27,6
2023-05-28,5
2023-05-29,7
2023-05-30,8
