date,cases
2023-01-01,52
2023-01-02,83
2023-01-03,45
2023-01-04,50
2023-01-05,51
2023-01-06,25
2023-01-07,16
2023-01-08,14
2023-01-09,57
2023-01-10,39
2023-01-11,30
2023-01-12,36
2023-01-13,74
2023-01-14,29
2023-01-15,27
2023-01-16,65
2023-01-17,57
2023-01-18,30
2023-01-19,32
2023-01-20,62
2023-01-21,20
2023-01-22,25
2023-01-23,48
2023-01-24,28
2023-01-25,45
2023-01-26,45
2023-01-27,69
2023-01-28,25
2023-01-29,28
2023-01-30,32
2023-01-31,43
2023-02-01,60
2023-02-02,46
2023-02-03,45
2023-02-04,36
2023-02-05,34
2023-02-06,75
2023-02-07,101
2023-02-08,80
2023-02-09,115
2023-02-10,42
2023-02-11,50
2023-02-12,33
2023-02-13,31
2023-02-14,93
2023-02-15,72
2023-02-16,101
2023-02-17,185
2023-02-18,25
2023-02-19,72
2023-02-20,43
2023-02-21,129
2023-02-22,78
2023-02-23,103
2023-02-24,149
2023-02-25,63
2023-02-26,103
2023-02-27,280
2023-02-28,106
2023-03-01,277
2023-03-02,301
2023-03-03,143
2023-03-04,132
2023-03-05,97
2023-03-06,160
2023-03-07,230
2023-03-08,428
2023-03-09,142
2023-03-10,202
2023-03-11,168
2023-03-12,120
2023-03-13,159
2023-03-14,172
2023-03-15,344
2023-03-16,263
2023-03-17,265
2023-03-18,78
2023-03-19,190
2023-03-20,298
2023-03-21,470
2023-03-22,415
2023-03-23,260
2023-03-24,384
2023-03-25,167
2023-03-26,76
2023-03-27,225
2023-03-28,175
2023-03-29,255
2023-03-30,256
2023-03-31,180
2023-04-01,205
2023-04-02,90
2023-04-03,448
2023-04-04,182
2023-04-05,450
2023-04-06,310
2023-04-07,228
2023-04-08,138
2023-04-09,86
2023-04-10,130
2023-04-11,196
2023-04-12,156
2023-04-13,177
2023-04-14,177
2023-04-15,84
2023-04-16,60
2023-04-17,332
2023-04-18,87
2023-04-19,116
2023-04-20,166
2023-04-21,128
2023-04-22,54
2023-04-23,62
2023-04-24,112
2023-04-25,133
2023-04-26,128
2023-04-27,104
2023-04-28,76
2023-04-29,52
2023-04-30,62
2023-05-01,87
2023-05-02,139
2023-05-03,99
2023-05-04,59
2023-05-05,67
2023-05-06,33
2023-05-07,56
2023-05-08,113
2023-05-09,24
2023-05-10,56
2023-05-11,37
2023-05-12,66
2023-05-13,38
2023-05-14,30
2023-05-15,60
2023-05-16,97
2023-05-17,49
2023-05-18,69
2023-05-19,60
2023-05-20,11
2023-05-21,30
2023-05-22,49
2023-05-23,52
2023-05-24,72
2023-05-25,58
2023-05-26,93
2023-05-27,20
2023-05-28,48
2023-05-29,65
2023-05-30,96
