date,hospitalisations
2023-01-01,0
2023-01-02,4
2023-01-03,2
2023-01-04,5
2023-01-05,4
2023-01-06,3
2023-01-07,0
2023-01-08,1
2023-01-09,6
2023-01-10,6
2023-01-11,7
2023-01-12,5
2023-01-13,4
2023-01-14,3
2023-01-15,1
2023-01-16,5
2023-01-17,5
2023-01-18,5
2023-01-19,5
2023-01-20,5
2023-01-21,1
2023-01-22,1
2023-01-23,3
2023-01-24,3
2023-01-25,2
2023-01-26,2
2023-01-27,4
2023-01-28,0
2023-01-29,1
2023-01-30,7
2023-01-31,2
2023-02-01,1
2023-02-02,1
2023-02-03,4
2023-02-04,3
2023-02-05,1
2023-02-06,5
2023-02-07,2
2023-02-08,4
2023-02-09,3
2023-02-10,1
2023-02-11,0
2023-02-12,2
2023-02-13,2
2023-02-14,7
2023-02-15,2
2023-02-16,2
2023-02-17,5
2023-02-18,2
2023-02-19,2
2023-02-20,4
2023-02-21,6
2023-02-22,5
2023-02-23,4
2023-02-24,9
2023-02-25,3
2023-02-26,1
2023-02-27,2
2023-02-28,3
2023-03-01,4
2023-03-02,7
2023-03-03,9
2023-03-04,3
2023-03-05,3
2023-03-06,7
2023-03-07,7
2023-03-08,8
2023-03-09,12
2023-03-10,7
2023-03-11,4
2023-03-12,5
2023-03-13,11
2023-03-14,15
2023-03-15,10
2023-03-16,10
2023-03-17,9
2023-03-18,7
2023-03-19,9
2023-03-20,12
2023-03-21,13
2023-03-22,12
2023-03-23,10
2023-03-24,15
2023-03-25,10
2023-03-26,8
2023-03-27,11
2023-03-28,6
2023-03-29,12
2023-03-30,11
2023-03-31,12
2023-04-01,8
2023-04-02,10
2023-04-03,15
2023-04-04,9
2023-04-05,24
2023-04-06,17
2023-04-07,26
2023-04-08,9
2023-04-09,8
2023-04-10,17
2023-04-11,34
2023-04-12,19
2023-04-13,27
2023-04-14,12
2023-04-15,7
2023-04-16,8
2023-04-17,17
2023-04-18,17
2023-04-19,19
2023-04-20,19
2023-04-21,15
2023-04-22,10
2023-04-23,6
2023-04-24,6
2023-04-25,18
2023-04-26,20
2023-04-27,16
2023-04-28,30
2023-04-29,15
2023-04-30,9
2023-05-01,14
2023-05-02,9
2023-05-03,19
2023-05-04,17
2023-05-05,19
2023-05-06,8
2023-05-07,8
2023-05-08,13
2023-05-09,18
2023-05-10,14
2023-05-11,15
2023-05-12,20
2023-05-13,9
2023-05-14,6
2023-05-15,8
2023-05-16,14
2023-05-17,10
2023-05-18,12
2023-05-19,13
2023-05-20,3
2023-05-21,6
2023-05-22,11
2023-05-23,11
2023-05-24,12
2023-05-25,5
2023-05-26,11
2023-05-27,6
2023-05-28,7
2023-05-29,9
2023-05-30,4
