date,cases
2023-01-01,17
2023-01-02,40
2023-01-03,26
2023-01-04,30
2023-01-05,37
2023-01-06,35
2023-01-07,28
2023-01-08,24
2023-01-09,45
2023-01-10,56
2023-01-11,64
2023-01-12,57
2023-01-13,61
2023-01-14,28
2023-01-15,52
2023-01-16,62
2023-01-17,52
2023-01-18,74
2023-01-19,86
2023-01-20,96
2023-01-21,60
2023-01-22,55
2023-01-23,121
2023-01-24,116
2023-01-25,113
2023-01-26,132
2023-01-27,128
2023-01-28,60
2023-01-29,67
2023-01-30,155
2023-01-31,189
2023-02-01,158
2023-02-02,190
2023-02-03,191
2023-02-04,90
2023-02-05,95
2023-02-06,204
2023-02-07,159
2023-02-08,184
2023-02-09,191
2023-02-10,177
2023-02-11,90
2023-02-12,92
2023-02-13,183
2023-02-14,173
2023-02-15,141
2023-02-16,129
2023-02-17,113
2023-02-18,53
2023-02-19,53
2023-02-20,96
2023-02-21,90
2023-02-22,99
2023-02-23,64
2023-02-24,41
2023-02-25,21
2023-02-26,29
2023-02-27,45
2023-02-28,33
2023-03-01,42
2023-03-02,40
2023-03-03,34
2023-03-04,16
2023-03-05,15
2023-03-06,27
2023-03-07,36
2023-03-08,37
2023-03-09,25
2023-03-10,22
2023-03-11,20
2023-03-12,13
2023-03-13,35
2023-03-14,26
2023-03-15,20
2023-03-16,30
2023-03-17,29
2023-03-18,16
2023-03-19,20
2023-03-20,33
2023-03-21,38
2023-03-22,46
2023-03-23,47
2023-03-24,38
2023-03-25,25
2023-03-26,22
2023-03-27,33
2023-03-28,55
2023-03-29,50
2023-03-30,43
2023-03-31,43
2023-04-01,27
2023-04-02,35
2023-04-03,56
2023-04-04,64
2023-04-05,55
2023-04-06,46
2023-04-07,52
2023-04-08,32
2023-04-09,27
2023-04-10,65
2023-04-11,44
2023-04-12,45
2023-04-13,49
2023-04-14,45
2023-04-15,22
2023-04-16,32
2023-04-17,39
2023-04-18,42
2023-04-19,29
2023-04-20,32
2023-04-21,35
2023-04-22,15
2023-04-23,14
2023-04-24,18
2023-04-25,13
2023-04-26,20
2023-04-27,13
2023-04-28,26
2023-04-29,10
2023-04-30,5
2023-05-01,14
2023-05-02,11
2023-05-03,16
2023-05-04,11
2023-05-05,16
2023-05-06,8
2023-05-07,4
2023-05-08,16
2023-05-09,9
2023-05-10,11
2023-05-11,21
2023-05-12,16
2023-05-13,7
2023-05-14,8
2023-05-15,13
2023-05-16,18
2023-05-17,18
2023-05-18,12
2023-05-19,18
2023-05-20,11
2023-05-21,11
2023-05-22,31
2023-05-23,34
2023-05-24,34
2023-05-25,38
2023-05-26,46
2023-05-27,21
2023-05-28,20
2023-05-29,60
2023-05-30,56
