date,hospitalisations
2023-01-01,1
2023-01-02,0
2023-01-03,2
2023-01-04,4
2023-01-05,3
2023-01-06,2
2023-01-07,2
2023-01-08,4
2023-01-09,6
2023-01-10,8
2023-01-11,6
2023-01-12,2
2023-01-13,4
2023-01-14,4
2023-01-15,2
2023-01-16,9
2023-01-17,6
2023-01-18,5
2023-01-19,1
2023-01-20,7
2023-01-21,2
2023-01-22,1
2023-01-23,5
2023-01-24,2
2023-01-25,4
2023-01-26,4
2023-01-27,0
2023-01-28,4
2023-01-29,2
2023-01-30,1
2023-01-31,9
2023-02-01,5
2023-02-02,5
2023-02-03,5
2023-02-04,3
2023-02-05,0
2023-02-06,2
2023-02-07,3
2023-02-08,2
2023-02-09,1
2023-02-10,2
2023-02-11,3
2023-02-12,5
2023-02-13,2
2023-02-14,2
2023-02-15,6
2023-02-16,3
2023-02-17,4
2023-02-18,0
2023-02-19,3
2023-02-20,4
2023-02-21,3
2023-02-22,9
2023-02-23,2
2023-02-24,4
2023-02-25,4
2023-02-26,1
2023-02-27,3
2023-02-28,5
2023-03-01,4
2023-03-02,3
2023-03-03,8
2023-03-04,2
2023-03-05,3
2023-03-06,11
2023-03-07,8
2023-03-08,8
2023-03-09,11
2023-03-10,6
2023-03-11,4
2023-03-12,7
2023-03-13,9
2023-03-14,9
2023-03-15,8
2023-03-16,7
2023-03-17,10
2023-03-18,3
2023-03-19,5
2023-03-20,12
2023-03-21,5
2023-03-22,14
2023-03-23,12
2023-03-24,13
2023-03-25,6
2023-03-26,6
2023-03-27,8
2023-03-28,15
2023-03-29,18
2023-03-30,10
2023-03-31,11
2023-04-01,10
2023-04-02,2
2023-04-03,11
2023-04-04,19
2023-04-05,18
2023-04-06,16
2023-04-07,21
2023-04-08,10
2023-04-09,10
2023-04-10,18
2023-04-11,24
2023-04-12,15
2023-04-13,20
2023-04-14,17
2023-04-15,16
2023-04-16,4
2023-04-17,24
2023-04-18,17
2023-04-19,21
2023-04-20,19
2023-04-21,13
2023-04-22,9
2023-04-23,7
2023-04-24,29
2023-04-25,17
2023-04-26,20
2023-04-27,22
2023-04-28,15
2023-04-29,6
2023-04-30,5
2023-05-01,16
2023-05-02,21
2023-05-03,14
2023-05-04,12
2023-05-05,17
2023-05-06,13
2023-05-07,8
2023-05-08,15
2023-05-09,20
2023-05-10,16
2023-05-11,6
2023-05-12,14
2023-05-13,7
2023-05-14,6
2023-05-15,16
2023-05-16,15
2023-05-17,15
2023-05-18,7
2023-05-19,14
2023-05-20,5
2023-05-21,5
2023-05-22,13
2023-05-23,8
2023-05-24,9
2023-05-25,8
2023-05-26,11
2023-05-27,4
2023-05-28,8
2023-05-29,5
2023-05-30,8
