date,hospitalisations
2023-01-01,1
2023-01-02,5
2023-01-03,7
2023-01-04,6
2023-01-05,7
2023-01-06,10
2023-01-07,3
2023-01-08,1
2023-01-09,6
2023-01-10,2
2023-01-11,9
2023-01-12,5
2023-01-13,9
2023-01-14,0
2023-01-15,1
2023-01-16,8
2023-01-17,3
2023-01-18,9
2023-01-19,5
2023-01-20,5
2023-01-21,0
2023-01-22,1
2023-01-23,8
2023-01-24,7
2023-01-25,4
2023-01-26,8
2023-01-27,6
2023-01-28,3
2023-01-29,1
2023-01-30,5
2023-01-31,8
2023-02-01,5
2023-02-02,10
2023-02-03,11
2023-02-04,1
2023-02-05,3
2023-02-06,11
2023-02-07,8
2023-02-08,5
2023-02-09,6
2023-02-10,7
2023-02-11,0
2023-02-12,1
2023-02-13,13
2023-02-14,8
2023-02-15,8
2023-02-16,12
2023-02-17,10
2023-02-18,1
2023-02-19,1
2023-02-20,9
2023-02-21,8
2023-02-22,9
2023-02-23,8
2023-02-24,16
2023-02-25,4
2023-02-26,7
2023-02-27,13
2023-02-28,9
2023-03-01,24
2023-03-02,17
2023-03-03,23
2023-03-04,1
2023-03-05,3
2023-03-06,13
2023-03-07,13
2023-03-08,20
2023-03-09,19
2023-03-10,20
2023-03-11,4
2023-03-12,5
2023-03-13,13
2023-03-14,23
2023-03-15,22
2023-03-16,23
2023-03-17,13
2023-03-18,9
2023-03-19,6
2023-03-20,25
2023-03-21,29
2023-03-22,34
2023-03-23,25
2023-03-24,21
2023-03-25,6
2023-03-26,3
2023-03-27,30
2023-03-28,34
2023-03-29,23
2023-03-30,21
2023-03-31,31
2023-04-01,4
2023-04-02,6
2023-04-03,17
2023-04-04,29
2023-04-05,23
2023-04-06,30
2023-04-07,23
2023-04-08,6
2023-04-09,5
2023-04-10,27
2023-04-11,28
2023-04-12,22
2023-04-13,36
2023-04-14,31
2023-04-15,7
2023-04-16,5
2023-04-17,23
2023-04-18,20
2023-04-19,16
2023-04-20,29
2023-04-21,25
2023-04-22,6
2023-04-23,3
2023-04-24,27
2023-04-25,22
2023-04-26,30
2023-04-27,24
2023-04-28,20
2023-04-29,5
2023-04-30,7
2023-05-01,29
2023-05-02,29
2023-05-03,20
2023-05-04,27
2023-05-05,18
2023-05-06,9
2023-05-07,5
2023-05-08,23
2023-05-09,23
2023-05-10,24
2023-05-11,21
2023-05-12,25
2023-05-13,6
2023-05-14,5
2023-05-15,23
2023-05-16,17
2023-05-17,25
2023-05-18,25
2023-05-19,30
2023-05-20,3
2023-05-21,5
2023-05-22,17
2023-05-23,22
2023-05-24,17
2023-05-25,16
2023-05-26,13
2023-05-27,2
2023-05-28,6
2023-05-29,16
2023-05-30,13
