date,hospitalisations
2023-01-01,0
2023-01-02,2
2023-01-03,1
2023-01-04,4
2023-01-05,6
2023-01-06,4
2023-01-07,2
2023-01-08,0
2023-01-09,4
2023-01-10,5
2023-01-11,2
2023-01-12,4
2023-01-13,7
2023-01-14,3
2023-01-15,1
2023-01-16,6
2023-01-17,5
2023-01-18,9
2023-01-19,7
2023-01-20,6
2023-01-21,1
2023-01-22,4
2023-01-23,7
2023-01-24,13
2023-01-25,2
2023-01-26,12
2023-01-27,7
2023-01-28,4
2023-01-29,7
2023-01-30,9
2023-01-31,15
2023-02-01,11
2023-02-02,13
2023-02-03,15
2023-02-04,10
2023-02-05,3
2023-02-06,18
2023-02-07,9
2023-02-08,12
2023-02-09,16
2023-02-10,7
2023-02-11,11
2023-02-12,9
2023-02-13,18
2023-02-14,13
2023-02-15,12
2023-02-16,17
2023-02-17,14
2023-02-18,8
2023-02-19,4
2023-02-20,12
2023-02-21,8
2023-02-22,11
2023-02-23,12
2023-02-24,7
2023-02-25,5
2023-02-26,3
2023-02-27,8
2023-02-28,4
2023-03-01,4
2023-03-02,3
2023-03-03,2
2023-03-04,1
2023-03-05,1
2023-03-06,6
2023-03-07,3
2023-03-08,1
2023-03-09,0
2023-03-10,3
2023-03-11,1
2023-03-12,2
2023-03-13,1
2023-03-14,1
2023-03-15,0
2023-03-16,2
2023-03-17,1
2023-03-18,1
2023-03-19,1
2023-03-20,0
2023-03-21,0
2023-03-22,2
2023-03-23,0
2023-03-24,3
2023-03-25,1
2023-03-26,0
2023-03-27,2
2023-03-28,0
2023-03-29,1
2023-03-30,0
2023-03-31,2
2023-04-01,0
2023-04-02,0
2023-04-03,6
2023-04-04,3
2023-04-05,3
2023-04-06,3
2023-04-07,4
2023-04-08,1
2023-04-09,2
2023-04-10,3
2023-04-11,3
2023-04-12,4
2023-04-13,7
2023-04-14,2
2023-04-15,5
2023-04-16,4
2023-04-17,6
2023-04-18,6
2023-04-19,1
2023-04-20,4
2023-04-21,3
2023-04-22,3
2023-04-23,5
2023-04-24,6
2023-04-25,5
2023-04-26,0
2023-04-27,5
2023-04-28,4
2023-04-29,1
2023-04-30,1
2023-05-01,2
2023-05-02,2
2023-05-03,2
2023-05-04,1
2023-05-05,4
2023-05-06,3
2023-05-07,0
2023-05-08,5
2023-05-09,0
2023-05-10,2
2023-05-11,1
2023-05-12,3
2023-05-13,0
2023-05-14,1
2023-05-15,4
2023-05-16,2
2023-05-17,3
2023-05-18,2
2023-05-19,4
2023-05-20,2
2023-05-21,1
2023-05-22,3
2023-05-23,1
2023-05-24,6
2023-05-25,4
2023-05-26,3
2023-05-27,1
2023-05-28,1
2023-05-29,2
2023-05-30,5
