date,cases
2023-01-01,8
2023-01-02,25
2023-01-03,34
2023-01-04,26
2023-01-05,28
2023-01-06,40
2023-01-07,28
2023-01-08,17
2023-01-09,41
2023-01-10,42
2023-01-11,50
2023-01-12,49
2023-01-13,45
2023-01-14,24
2023-01-15,21
2023-01-16,58
2023-01-17,71
2023-01-18,75
2023-01-19,79
2023-01-20,64
2023-01-21,58
2023-01-22,46
2023-01-23,101
2023-01-24,100
2023-01-25,118
2023-01-26,136
2023-01-27,122
2023-01-28,62
2023-01-29,71
2023-01-30,162
2023-01-31,145
2023-02-01,183
2023-02-02,186
2023-02-03,211
2023-02-04,88
2023-02-05,92
2023-02-06,162
2023-02-07,215
2023-02-08,180
2023-02-09,201
2023-02-10,166
2023-02-11,76
2023-02-12,77
2023-02-13,152
2023-02-14,151
2023-02-15,154
2023-02-16,139
2023-02-17,120
2023-02-18,47
2023-02-19,56
2023-02-20,91
2023-02-21,83
2023-02-22,100
2023-02-23,83
2023-02-24,76
2023-02-25,40
2023-02-26,37
2023-02-27,35
2023-02-28,55
2023-03-01,41
2023-03-02,47
2023-03-03,36
2023-03-04,17
2023-03-05,12
2023-03-06,30
2023-03-07,31
2023-03-08,38
2023-03-09,25
2023-03-10,35
2023-03-11,14
2023-03-12,17
2023-03-13,28
2023-03-14,37
2023-03-15,41
2023-03-16,30
2023-03-17,30
2023-03-18,21
2023-03-19,27
2023-03-20,30
2023-03-21,35
2023-03-22,48
2023-03-23,49
2023-03-24,33
2023-03-25,16
2023-03-26,34
2023-03-27,49
2023-03-28,49
2023-03-29,56
2023-03-30,46
2023-03-31,49
2023-04-01,30
2023-04-02,23
2023-04-03,48
2023-04-04,58
2023-04-05,53
2023-04-06,53
2023-04-07,46
2023-04-08,17
2023-04-09,15
2023-04-10,42
2023-04-11,45
2023-04-12,48
2023-04-13,46
2023-04-14,27
2023-04-15,19
2023-04-16,12
2023-04-17,25
2023-04-18,37
2023-04-19,32
2023-04-20,29
2023-04-21,14
2023-04-22,17
2023-04-23,10
2023-04-24,21
2023-04-25,16
2023-04-26,20
2023-04-27,17
2023-04-28,16
2023-04-29,6
2023-04-30,3
2023-05-01,9
2023-05-02,10
2023-05-03,9
2023-05-04,13
2023-05-05,10
2023-05-06,2
2023-05-07,8
2023-05-08,12
2023-05-09,5
2023-05-10,7
2023-05-11,6
2023-05-12,11
2023-05-13,2
2023-05-14,4
2023-05-15,5
2023-05-16,10
2023-05-17,11
2023-05-18,12
2023-05-19,19
2023-05-20,13
2023-05-21,10
2023-05-22,15
2023-05-23,21
2023-05-24,28
2023-05-25,27
2023-05-26,29
2023-05-27,7
2023-05-28,19
2023-05-29,42
2023-05-30,30
