date,cases
2023-01-01,36
2023-01-02,55
2023-01-03,44
2023-01-04,50
2023-01-05,40
2023-01-06,47
2023-01-07,28
2023-01-08,22
2023-01-09,39
2023-01-10,36
2023-01-11,39
2023-01-12,44
2023-01-13,45
2023-01-14,23
2023-01-15,24
2023-01-16,42
2023-01-17,44
2023-01-18,45
2023-01-19,46
2023-01-20,55
2023-01-21,35
2023-01-22,26
2023-01-23,49
2023-01-24,65
2023-01-25,56
2023-01-26,66
2023-01-27,75
2023-01-28,22
2023-01-29,29
2023-01-30,76
2023-01-31,56
2023-02-01,87
2023-02-02,91
2023-02-03,80
2023-02-04,53
2023-02-05,54
2023-02-06,112
2023-02-07,91
2023-02-08,109
2023-02-09,122
2023-02-10,137
2023-02-11,84
2023-02-12,107
2023-02-13,190
2023-02-14,198
2023-02-15,245
2023-02-16,271
2023-02-17,286
2023-02-18,171
2023-02-19,166
2023-02-20,376
2023-02-21,462
2023-02-22,493
2023-02-23,519
2023-02-24,575
2023-02-25,324
2023-02-26,406
2023-02-27,791
2023-02-28,857
2023-03-01,992
2023-03-02,1058
2023-03-03,1179
2023-03-04,667
2023-03-05,626
2023-03-06,1369
2023-03-07,1411
2023-03-08,1589
2023-03-09,1672
2023-03-10,1875
2023-03-11,966
2023-03-12,1050
2023-03-13,2022
2023-03-14,2231
2023-03-15,2139
2023-03-16,2179
2023-03-17,2409
2023-03-18,1169
2023-03-19,1136
2023-03-20,2254
2023-03-21,2446
2023-03-22,2406
2023-03-23,2511
2023-03-24,2507
2023-03-25,1235
2023-03-26,1222
2023-03-27,2415
2023-03-28,2394
2023-03-29,2311
2023-03-30,2288
2023-03-31,2249
2023-04-01,1149
2023-04-02,994
2023-04-03,2007
2023-04-04,1971
2023-04-05,1901
2023-04-06,1809
2023-04-07,1686
2023-04-08,798
2023-04-09,770
2023-04-10,1336
2023-04-11,1278
2023-04-12,1168
2023-04-13,1107
2023-04-14,1022
2023-04-15,446
2023-04-16,436
2023-04-17,826
2023-04-18,736
2023-04-19,740
2023-04-20,654
2023-04-21,604
2023-04-22,324
2023-04-23,261
2023-04-24,573
2023-04-25,537
2023-04-26,520
2023-04-27,444
2023-04-28,447
2023-04-29,227
2023-04-30,180
2023-05-01,330
2023-05-02,338
2023-05-03,299
2023-05-04,294
2023-05-05,305
2023-05-06,131
2023-05-07,115
2023-05-08,250
2023-05-09,210
2023-05-10,244
2023-05-11,229
2023-05-12,197
2023-05-13,88
2023-05-14,92
2023-05-15,190
2023-05-16,181
2023-05-17,178
2023-05-18,144
2023-05-19,142
2023-05-20,69
2023-05-21,69
2023-05-22,133
2023-05-23,109
2023-05-24,130
2023-05-25,117
2023-05-26,84
2023-05-27,57
2023-05-28,43
2023-05-29,98
2023-05-30,69
