date,cases
2023-01-01,10
2023-01-02,23
2023-01-03,24
2023-01-04,21
2023-01-05,14
2023-01-06,17
2023-01-07,8
2023-01-08,18
2023-01-09,20
2023-01-10,26
2023-01-11,25
2023-01-12,21
2023-01-13,29
2023-01-14,10
2023-01-15,13
2023-01-16,21
2023-01-17,26
2023-01-18,16
2023-01-19,23
2023-01-20,27
2023-01-21,14
2023-01-22,4
2023-01-23,21
2023-01-24,23
2023-01-25,25
2023-01-26,25
2023-01-27,18
2023-01-28,14
2023-01-29,10
2023-01-30,18
2023-01-31,27
2023-02-01,28
2023-02-02,29
2023-02-03,24
2023-02-04,12
2023-02-05,16
2023-02-06,20
2023-02-07,22
2023-02-08,20
2023-02-09,31
2023-02-10,26
2023-02-11,12
2023-02-12,16
2023-02-13,35
2023-02-14,37
2023-02-15,38
2023-02-16,35
2023-02-17,48
2023-02-18,14
2023-02-19,15
2023-02-20,50
2023-02-21,48
2023-02-22,44
2023-02-23,44
2023-02-24,53
2023-02-25,22
2023-02-26,28
2023-02-27,61
2023-02-28,55
2023-03-01,77
2023-03-02,80
2023-03-03,75
2023-03-04,50
2023-03-05,46
2023-03-06,80
2023-03-07,120
2023-03-08,94
2023-03-09,119
2023-03-10,123
2023-03-11,69
2023-03-12,63
2023-03-13,128
2023-03-14,140
2023-03-15,143
2023-03-16,113
2023-03-17,154
2023-03-18,95
2023-03-19,74
2023-03-20,152
2023-03-21,177
2023-03-22,171
2023-03-23,193
2023-03-24,159
2023-03-25,102
2023-03-26,68
2023-03-27,170
2023-03-28,199
2023-03-29,193
2023-03-30,174
2023-03-31,190
2023-04-01,92
2023-04-02,96
2023-04-03,209
2023-04-04,184
2023-04-05,185
2023-04-06,209
2023-04-07,170
2023-04-08,81
2023-04-09,94
2023-04-10,166
2023-04-11,153
2023-04-12,153
2023-04-13,171
2023-04-14,153
2023-04-15,75
2023-04-16,58
2023-04-17,132
2023-04-18,132
2023-04-19,114
2023-04-20,124
2023-04-21,112
2023-04-22,59
2023-04-23,53
2023-04-24,114
2023-04-25,99
2023-04-26,96
2023-04-27,101
2023-04-28,95
2023-04-29,41
2023-04-30,40
2023-05-01,76
2023-05-02,67
2023-05-03,79
2023-05-04,77
2023-05-05,79
2023-05-06,46
2023-05-07,32
2023-05-08,70
2023-05-09,43
2023-05-10,46
2023-05-11,50
2023-05-12,48
2023-05-13,30
2023-05-14,32
2023-05-15,52
2023-05-16,55
2023-05-17,42
2023-05-18,46
2023-05-19,48
2023-05-20,17
2023-05-21,21
2023-05-22,38
2023-05-23,44
2023-05-24,32
2023-05-25,35
2023-05-26,34
2023-05-27,23
2023-05-28,25
2023-05-29,37
2023-05-30,48
