date,cases
2023-01-01,8
2023-01-02,20
2023-01-03,27
2023-01-04,34
2023-01-05,29
2023-01-06,27
2023-01-07,12
2023-01-08,10
2023-01-09,34
2023-01-10,28
2023-01-11,33
2023-01-12,27
2023-01-13,28
2023-01-14,15
2023-01-15,22
2023-01-16,31
2023-01-17,27
2023-01-18,37
2023-01-19,40
2023-01-20,41
2023-01-21,14
2023-01-22,10
2023-01-23,36
2023-01-24,38
2023-01-25,29
2023-01-26,43
2023-01-27,40
2023-01-28,24
2023-01-29,24
2023-01-30,38
2023-01-31,52
2023-02-01,42
2023-02-02,46
2023-02-03,49
2023-02-04,34
2023-02-05,24
2023-02-06,52
2023-02-07,55
2023-02-08,52
2023-02-09,58
2023-02-10,58
2023-02-11,36
2023-02-12,26
2023-02-13,63
2023-02-14,60
2023-02-15,83
2023-02-16,73
2023-02-17,75
2023-02-18,43
2023-02-19,42
2023-02-20,107
2023-02-21,93
2023-02-22,105
2023-02-23,107
2023-02-24,112
2023-02-25,61
2023-02-26,70
2023-02-27,126
2023-02-28,148
2023-03-01,174
2023-03-02,181
2023-03-03,177
2023-03-04,75
2023-03-05,88
2023-03-06,192
2023-03-07,199
2023-03-08,226
2023-03-09,215
2023-03-10,230
2023-03-11,96
2023-03-12,111
2023-03-13,236
2023-03-14,194
2023-03-15,245
2023-03-16,245
2023-03-17,252
2023-03-18,121
2023-03-19,91
2023-03-20,237
2023-03-21,227
2023-03-22,206
2023-03-23,209
2023-03-24,223
2023-03-25,105
2023-03-26,107
2023-03-27,195
2023-03-28,200
2023-03-29,197
2023-03-30,167
2023-03-31,151
2023-04-01,76
2023-04-02,65
2023-04-03,147
2023-04-04,123
2023-04-05,120
2023-04-06,109
2023-04-07,100
2023-04-08,43
2023-04-09,29
2023-04-10,70
2023-04-11,66
2023-04-12,72
2023-04-13,48
2023-04-14,59
2023-04-15,20
2023-04-16,19
2023-04-17,36
2023-04-18,35
2023-04-19,32
2023-04-20,27
2023-04-21,23
2023-04-22,14
2023-04-23,12
2023-04-24,37
2023-04-25,37
2023-04-26,29
2023-04-27,27
2023-04-28,22
2023-04-29,11
2023-04-30,12
2023-05-01,25
2023-05-02,27
2023-05-03,27
2023-05-04,32
2023-05-05,42
2023-05-06,17
2023-05-07,20
2023-05-08,32
2023-05-09,35
2023-05-10,31
2023-05-11,29
2023-05-12,40
2023-05-13,25
2023-05-14,18
2023-05-15,37
2023-05-16,51
2023-05-17,42
2023-05-18,36
2023-05-19,34
2023-05-20,27
2023-05-21,33
2023-05-22,39
2023-05-23,50
2023-05-24,63
2023-05-25,48
2023-05-26,50
2023-05-27,24
2023-05-28,26
2023-05-29,49
2023-05-30,57
