date,hospitalisations
2023-01-01,5
2023-01-02,17
2023-01-03,8
2023-01-04,5
2023-01-05,15
2023-01-06,9
2023-01-07,4
2023-01-08,6
2023-01-09,8
2023-01-10,9
2023-01-11,3
2023-01-12,8
2023-01-13,3
2023-01-14,2
2023-01-15,3
2023-01-16,5
2023-01-17,5
2023-01-18,8
2023-01-19,5
2023-01-20,8
2023-01-21,2
2023-01-22,2
2023-01-23,2
2023-01-24,2
2023-01-25,2
2023-01-26,1
2023-01-27,6
2023-01-28,1
2023-01-29,1
2023-01-30,2
2023-01-31,4
2023-02-01,2
2023-02-02,7
2023-02-03,2
2023-02-04,0
2023-02-05,2
2023-02-06,6
2023-02-07,6
2023-02-08,5
2023-02-09,3
2023-02-10,5
2023-02-11,7
2023-02-12,3
2023-02-13,3
2023-02-14,4
2023-02-15,9
2023-02-16,3
2023-02-17,6
2023-02-18,4
2023-02-19,2
2023-02-20,12
2023-02-21,9
2023-02-22,7
2023-02-23,14
2023-02-24,21
2023-02-25,5
2023-02-26,14
2023-02-27,23
2023-02-28,21
2023-03-01,28
2023-03-02,30
2023-03-03,46
2023-03-04,27
2023-03-05,28
2023-03-06,58
2023-03-07,72
2023-03-08,96
2023-03-09,89
2023-03-10,125
2023-03-11,53
2023-03-12,74
2023-03-13,131
2023-03-14,151
2023-03-15,194
2023-03-16,179
2023-03-17,234
2023-03-18,118
2023-03-19,137
2023-03-20,273
2023-03-21,288
2023-03-22,327
2023-03-23,360
2023-03-24,369
2023-03-25,172
2023-03-26,201
2023-03-27,435
2023-03-28,455
2023-03-29,449
2023-03-30,502
2023-03-31,519
2023-04-01,271
2023-04-02,251
2023-04-03,561
2023-04-04,620
2023-04-05,603
2023-04-06,576
2023-04-07,637
2023-04-08,314
2023-04-09,311
2023-04-10,650
2023-04-11,645
2023-04-12,635
2023-04-13,629
2023-04-14,637
2023-04-15,297
2023-04-16,285
2023-04-17,569
2023-04-18,572
2023-04-19,541
2023-04-20,530
2023-04-21,485
2023-04-22,229
2023-04-23,228
2023-04-24,458
2023-04-25,413
2023-04-26,377
2023-04-27,354
2023-04-28,343
2023-04-29,166
2023-04-30,154
2023-05-01,301
2023-05-02,274
2023-05-03,226
2023-05-04,256
2023-05-05,210
2023-05-06,88
2023-05-07,99
2023-05-08,183
2023-05-09,127
2023-05-10,135
2023-05-11,147
2023-05-12,133
2023-05-13,59
2023-05-14,47
2023-05-15,111
2023-05-16,89
2023-05-17,90
2023-05-18,83
2023-05-19,71
2023-05-20,32
2023-05-21,30
2023-05-22,62
2023-05-23,52
2023-05-24,65
2023-05-25,68
2023-05-26,48
2023-05-27,20
2023-05-28,24
2023-05-29,42
2023-05-30,31
