date,hospitalisations
2023-01-01,2
2023-01-02,0
2023-01-03,1
2023-01-04,4
2023-01-05,0
2023-01-06,5
2023-01-07,4
2023-01-08,2
2023-01-09,5
2023-01-10,4
2023-01-11,3
2023-01-12,6
2023-01-13,3
2023-01-14,1
2023-01-15,3
2023-01-16,3
2023-01-17,5
2023-01-18,1
2023-01-19,5
2023-01-20,3
2023-01-21,3
2023-01-22,0
2023-01-23,3
2023-01-24,5
2023-01-25,6
2023-01-26,2
2023-01-27,6
2023-01-28,0
2023-01-29,0
2023-01-30,5
2023-01-31,4
2023-02-01,1
2023-02-02,6
2023-02-03,4
2023-02-04,2
2023-02-05,3
2023-02-06,4
2023-02-07,3
2023-02-08,5
2023-02-09,3
2023-02-10,4
2023-02-11,1
2023-02-12,0
2023-02-13,4
2023-02-14,1
2023-02-15,6
2023-02-16,6
2023-02-17,4
2023-02-18,4
2023-02-19,4
2023-02-20,7
2023-02-21,3
2023-02-22,6
2023-02-23,4
2023-02-24,5
2023-02-25,3
2023-02-26,1
2023-02-27,4
2023-02-28,4
2023-03-01,7
2023-03-02,6
2023-03-03,8
2023-03-04,2
2023-03-05,4
2023-03-06,8
2023-03-07,14
2023-03-08,7
2023-03-09,8
2023-03-10,8
2023-03-11,5
2023-03-12,6
2023-03-13,13
2023-03-14,9
2023-03-15,12
2023-03-16,11
2023-03-17,10
2023-03-18,4
2023-03-19,6
2023-03-20,13
2023-03-21,18
2023-03-22,25
2023-03-23,13
2023-03-24,8
2023-03-25,11
2023-03-26,12
2023-03-27,16
2023-03-28,17
2023-03-29,20
2023-03-30,25
2023-03-31,21
2023-04-01,10
2023-04-02,11
2023-04-03,25
2023-04-04,17
2023-04-05,18
2023-04-06,28
2023-04-07,16
2023-04-08,9
2023-04-09,7
2023-04-10,15
2023-04-11,25
2023-04-12,23
2023-04-13,32
2023-04-14,28
2023-04-15,14
2023-04-16,18
2023-04-17,22
2023-04-18,30
2023-04-19,28
2023-04-20,27
2023-04-21,40
2023-04-22,9
2023-04-23,7
2023-04-24,21
2023-04-25,22
2023-04-26,20
2023-04-27,19
2023-04-28,23
2023-04-29,13
2023-04-30,12
2023-05-01,24
2023-05-02,23
2023-05-03,10
2023-05-04,14
2023-05-05,16
2023-05-06,8
2023-05-07,4
2023-05-08,20
2023-05-09,23
2023-05-10,13
2023-05-11,22
2023-05-12,18
2023-05-13,8
2023-05-14,9
2023-05-15,19
2023-05-16,15
2023-05-17,23
2023-05-18,13
2023-05-19,11
2023-05-20,9
2023-05-21,7
2023-05-22,15
2023-05-23,13
2023-05-24,13
2023-05-25,17
2023-05-26,7
2023-05-27,6
2023-05-28,4
2023-05-29,13
2023-05-30,9
