date,cases
2023-01-01,5
2023-01-02,16
2023-01-03,22
2023-01-04,18
2023-01-05,19
2023-01-06,20
2023-01-07,9
2023-01-08,18
2023-01-09,23
2023-01-10,22
2023-01-11,33
2023-01-12,34
2023-01-13,41
2023-01-14,13
2023-01-15,11
2023-01-16,20
2023-01-17,22
2023-01-18,20
2023-01-19,28
2023-01-20,23
2023-01-21,14
2023-01-22,21
2023-01-23,25
2023-01-24,22
2023-01-25,31
2023-01-26,29
2023-01-27,22
2023-01-28,6
2023-01-29,7
2023-01-30,17
2023-01-31,21
2023-02-01,27
2023-02-02,20
2023-02-03,29
2023-02-04,15
2023-02-05,12
2023-02-06,20
2023-02-07,22
2023-02-08,31
2023-02-09,26
2023-02-10,31
2023-02-11,17
2023-02-12,15
2023-02-13,33
2023-02-14,25
2023-02-15,35
2023-02-16,37
2023-02-17,47
2023-02-18,22
2023-02-19,22
2023-02-20,38
2023-02-21,46
2023-02-22,55
2023-02-23,52
2023-02-24,46
2023-02-25,39
2023-02-26,32
2023-02-27,54
2023-02-28,63
2023-03-01,67
2023-03-02,55
2023-03-03,68
2023-03-04,38
2023-03-05,42
2023-03-06,78
2023-03-07,87
2023-03-08,90
2023-03-09,89
2023-03-10,81
2023-03-11,48
2023-03-12,52
2023-03-13,93
2023-03-14,107
2023-03-15,109
2023-03-16,116
2023-03-17,136
2023-03-18,44
2023-03-19,58
2023-03-20,129
2023-03-21,128
2023-03-22,127
2023-03-23,136
2023-03-24,105
2023-03-25,67
2023-03-26,65
2023-03-27,156
2023-03-28,159
2023-03-29,140
2023-03-30,138
2023-03-31,148
2023-04-01,80
2023-04-02,53
2023-04-03,143
2023-04-04,123
2023-04-05,133
2023-04-06,132
2023-04-07,130
2023-04-08,62
2023-04-09,53
2023-04-10,118
2023-04-11,125
2023-04-12,136
2023-04-13,117
2023-04-14,108
2023-04-15,49
2023-04-16,56
2023-04-17,104
2023-04-18,93
2023-04-19,87
2023-04-20,76
2023-04-21,88
2023-04-22,43
2023-04-23,35
2023-04-24,68
2023-04-25,79
2023-04-26,82
2023-04-27,53
2023-04-28,78
2023-04-29,43
2023-04-30,28
2023-05-01,70
2023-05-02,62
2023-05-03,68
2023-05-04,55
2023-05-05,60
2023-05-06,33
2023-05-07,30
2023-05-08,67
2023-05-09,46
2023-05-10,42
2023-05-11,50
2023-05-12,39
2023-05-13,18
2023-05-14,24
2023-05-15,57
2023-05-16,42
2023-05-17,44
2023-05-18,48
2023-05-19,40
2023-05-20,11
2023-05-21,15
2023-05-22,46
2023-05-23,47
2023-05-24,32
2023-05-25,31
2023-05-26,35
2023-05-27,32
2023-05-28,19
2023-05-29,35
2023-05-30,32
