date,cases
2023-01-01,14
2023-01-02,24
2023-01-03,24
2023-01-04,38
2023-01-05,26
2023-01-06,31
2023-01-07,12
2023-01-08,16
2023-01-09,35
2023-01-10,36
2023-01-11,23
2023-01-12,31
2023-01-13,37
2023-01-14,16
2023-01-15,9
2023-01-16,39
2023-01-17,36
2023-01-18,34
2023-01-19,35
2023-01-20,29
2023-01-21,10
2023-01-22,15
2023-01-23,25
2023-01-24,29
2023-01-25,29
2023-01-26,34
2023-01-27,25
2023-01-28,14
2023-01-29,28
2023-01-30,27
2023-01-31,29
2023-02-01,35
2023-02-02,39
2023-02-03,40
2023-02-04,17
2023-02-05,13
2023-02-06,29
2023-02-07,14
2023-02-08,32
2023-02-09,39
2023-02-10,28
2023-02-11,8
2023-02-12,13
2023-02-13,41
2023-02-14,33
2023-02-15,34
2023-02-16,39
2023-02-17,35
2023-02-18,20
2023-02-19,22
2023-02-20,44
2023-02-21,52
2023-02-22,63
2023-02-23,51
2023-02-24,66
2023-02-25,26
2023-02-26,37
2023-02-27,65
2023-02-28,87
2023-03-01,79
2023-03-02,103
2023-03-03,89
2023-03-04,32
2023-03-05,39
2023-03-06,106
2023-03-07,101
2023-03-08,107
2023-03-09,113
2023-03-10,106
2023-03-11,59
2023-03-12,61
2023-03-13,98
2023-03-14,116
2023-03-15,125
2023-03-16,122
2023-03-17,103
2023-03-18,54
2023-03-19,55
2023-03-20,104
2023-03-21,115
2023-03-22,113
2023-03-23,104
2023-03-24,87
2023-03-25,54
2023-03-26,57
2023-03-27,112
2023-03-28,92
2023-03-29,75
2023-03-30,76
2023-03-31,85
2023-04-01,29
2023-04-02,37
2023-04-03,72
2023-04-04,69
2023-04-05,70
2023-04-06,63
2023-04-07,50
2023-04-08,27
2023-04-09,18
2023-04-10,36
2023-04-11,38
2023-04-12,38
2023-04-13,23
2023-04-14,23
2023-04-15,6
2023-04-16,10
2023-04-17,21
2023-04-18,24
2023-04-19,21
2023-04-20,21
2023-04-21,22
2023-04-22,4
2023-04-23,6
2023-04-24,16
2023-04-25,3
2023-04-26,11
2023-04-27,13
2023-04-28,11
2023-04-29,6
2023-04-30,7
2023-05-01,13
2023-05-02,21
2023-05-03,12
2023-05-04,18
2023-05-05,18
2023-05-06,8
2023-05-07,7
2023-05-08,17
2023-05-09,12
2023-05-10,21
2023-05-11,20
2023-05-12,10
2023-05-13,11
2023-05-14,8
2023-05-15,22
2023-05-16,21
2023-05-17,24
2023-05-18,16
2023-05-19,25
2023-05-20,9
2023-05-21,10
2023-05-22,17
2023-05-23,20
2023-05-24,21
2023-05-25,27
2023-05-26,17
2023-05-27,15
2023-05-28,15
2023-05-29,31
2023-05-30,29
