date,cases
2023-01-01,12
2023-01-02,22
2023-01-03,19
2023-01-04,20
2023-01-05,35
2023-01-06,37
2023-01-07,18
2023-01-08,17
2023-01-09,25
2023-01-10,33
2023-01-11,34
2023-01-12,30
2023-01-13,21
2023-01-14,11
2023-01-15,17
2023-01-16,22
2023-01-17,16
2023-01-18,17
2023-01-19,24
2023-01-20,21
2023-01-21,17
2023-01-22,10
2023-01-23,23
2023-01-24,20
2023-01-25,38
2023-01-26,23
2023-01-27,17
2023-01-28,8
2023-01-29,11
2023-01-30,21
2023-01-31,20
2023-02-01,24
2023-02-02,19
2023-02-03,17
2023-02-04,14
2023-02-05,7
2023-02-06,20
2023-02-07,19
2023-02-08,31
2023-02-09,28
2023-02-10,27
2023-02-11,18
2023-02-12,14
2023-02-13,30
2023-02-14,17
2023-02-15,27
2023-02-16,19
2023-02-17,32
2023-02-18,8
2023-02-19,21
2023-02-20,40
2023-02-21,28
2023-02-22,42
2023-02-23,51
2023-02-24,47
2023-02-25,22
2023-02-26,19
2023-02-27,66
2023-02-28,54
2023-03-01,64
2023-03-02,81
2023-03-03,78
2023-03-04,41
2023-03-05,35
2023-03-06,98
2023-03-07,97
2023-03-08,97
2023-03-09,104
2023-03-10,108
2023-03-11,63
2023-03-12,55
2023-03-13,122
2023-03-14,131
2023-03-15,120
2023-03-16,135
2023-03-17,127
2023-03-18,71
2023-03-19,80
2023-03-20,151
2023-03-21,121
2023-03-22,124
2023-03-23,141
2023-03-24,128
2023-03-25,68
2023-03-26,47
2023-03-27,110
2023-03-28,105
2023-03-29,82
2023-03-30,101
2023-03-31,93
2023-04-01,42
2023-04-02,40
2023-04-03,84
2023-04-04,86
2023-04-05,57
2023-04-06,48
2023-04-07,50
2023-04-08,36
2023-04-09,29
2023-04-10,56
2023-04-11,50
2023-04-12,42
2023-04-13,29
2023-04-14,31
2023-04-15,15
2023-04-16,9
2023-04-17,26
2023-04-18,20
2023-04-19,19
2023-04-20,12
2023-04-21,19
2023-04-22,4
2023-04-23,4
2023-04-24,13
2023-04-25,14
2023-04-26,16
2023-04-27,12
2023-04-28,10
2023-04-29,5
2023-04-30,3
2023-05-01,16
2023-05-02,13
2023-05-03,16
2023-05-04,7
2023-05-05,19
2023-05-06,6
2023-05-07,6
2023-05-08,22
2023-05-09,11
2023-05-10,17
2023-05-11,21
2023-05-12,15
2023-05-13,12
2023-05-14,11
2023-05-15,27
2023-05-16,19
2023-05-17,16
2023-05-18,22
2023-05-19,20
2023-05-20,16
2023-05-21,8
2023-05-22,19
2023-05-23,22
2023-05-24,24
2023-05-25,25
2023-05-26,35
2023-05-27,18
2023-05-28,22
2023-05-29,30
2023-05-30,32
