date,cases
2023-01-01,11
2023-01-02,20
2023-01-03,71
2023-01-04,58
2023-01-05,39
2023-01-06,36
2023-01-07,21
2023-01-08,13
2023-01-09,49
2023-01-10,56
2023-01-11,72
2023-01-12,58
2023-01-13,60
2023-01-14,28
2023-01-15,27
2023-01-16,39
2023-01-17,47
2023-01-18,63
2023-01-19,30
2023-01-20,72
2023-01-21,28
2023-01-22,38
2023-01-23,34
2023-01-24,54
2023-01-25,31
2023-01-26,67
2023-01-27,98
2023-01-28,32
2023-01-29,35
2023-01-30,82
2023-01-31,91
2023-02-01,52
2023-02-02,42
2023-02-03,92
2023-02-04,36
2023-02-05,43
2023-02-06,102
2023-02-07,111
2023-02-08,107
2023-02-09,104
2023-02-10,104
2023-02-11,54
2023-02-12,63
2023-02-13,64
2023-02-14,162
2023-02-15,170
2023-02-16,119
2023-02-17,212
2023-02-18,57
2023-02-19,94
2023-02-20,161
2023-02-21,251
2023-02-22,196
2023-02-23,112
2023-02-24,137
2023-02-25,114
2023-02-26,106
2023-02-27,367
2023-02-28,219
2023-03-01,171
2023-03-02,382
2023-03-03,304
2023-03-04,181
2023-03-05,122
2023-03-06,404
2023-03-07,274
2023-03-08,321
2023-03-09,337
2023-03-10,313
2023-03-11,223
2023-03-12,215
2023-03-13,322
2023-03-14,280
2023-03-15,258
2023-03-16,359
2023-03-17,654
2023-03-18,151
2023-03-19,202
2023-03-20,286
2023-03-21,519
2023-03-22,300
2023-03-23,435
2023-03-24,447
2023-03-25,117
2023-03-26,233
2023-03-27,256
2023-03-28,211
2023-03-29,241
2023-03-30,218
2023-03-31,236
2023-04-01,118
2023-04-02,148
2023-04-03,327
2023-04-04,320
2023-04-05,229
2023-04-06,152
2023-04-07,221
2023-04-08,139
2023-04-09,114
2023-04-10,234
2023-04-11,268
2023-04-12,126
2023-04-13,199
2023-04-14,127
2023-04-15,50
2023-04-16,89
2023-04-17,88
2023-04-18,162
2023-04-19,128
2023-04-20,69
2023-04-21,81
2023-04-22,67
2023-04-23,36
2023-04-24,56
2023-04-25,86
2023-04-26,90
2023-04-27,74
2023-04-28,109
2023-04-29,40
2023-04-30,51
2023-05-01,91
2023-05-02,82
2023-05-03,84
2023-05-04,48
2023-05-05,99
2023-05-06,54
2023-05-07,40
2023-05-08,91
2023-05-09,82
2023-05-10,75
2023-05-11,68
2023-05-12,87
2023-05-13,57
2023-05-14,44
2023-05-15,54
2023-05-16,74
2023-05-17,40
2023-05-18,158
2023-05-19,131
2023-05-20,45
2023-05-21,40
2023-05-22,84
2023-05-23,43
2023-05-24,83
2023-05-25,54
2023-05-26,43
2023-05-27,31
2023-05-28,24
2023-05-29,33
2023-05-30,49
