date,cases
2023-01-01,14
2023-01-02,39
2023-01-03,48
2023-01-04,31
2023-01-05,43
2023-01-06,18
2023-01-07,25
2023-01-08,14
2023-01-09,77
2023-01-10,61
2023-01-11,35
2023-01-12,72
2023-01-13,44
2023-01-14,12
2023-01-15,16
2023-01-16,53
2023-01-17,47
2023-01-18,51
2023-01-19,63
2023-01-20,25
2023-01-21,19
2023-01-22,29
2023-01-23,28
2023-01-24,57
2023-01-25,48
2023-01-26,61
2023-01-27,35
2023-01-28,40
2023-01-29,40
2023-01-30,76
2023-01-31,57
2023-02-01,55
2023-02-02,97
2023-02-03,81
2023-02-04,30
2023-02-05,38
2023-02-06,84
2023-02-07,87
2023-02-08,89
2023-02-09,168
2023-02-10,96
2023-02-11,31
2023-02-12,51
2023-02-13,99
2023-02-14,106
2023-02-15,152
2023-02-16,141
2023-02-17,117
2023-02-18,66
2023-02-19,68
2023-02-20,91
2023-02-21,158
2023-02-22,230
2023-02-23,210
2023-02-24,162
2023-02-25,164
2023-02-26,85
2023-02-27,235
2023-02-28,410
2023-03-01,241
2023-03-02,289
2023-03-03,190
2023-03-04,76
2023-03-05,132
2023-03-06,369
2023-03-07,175
2023-03-08,324
2023-03-09,341
2023-03-10,315
2023-03-11,260
2023-03-12,364
2023-03-13,303
2023-03-14,689
2023-03-15,688
2023-03-16,603
2023-03-17,481
2023-03-18,575
2023-03-19,381
2023-03-20,914
2023-03-21,715
2023-03-22,448
2023-03-23,275
2023-03-24,259
2023-03-25,100
2023-03-26,108
2023-03-27,194
2023-03-28,79
2023-03-29,109
2023-03-30,140
2023-03-31,112
2023-04-01,45
2023-04-02,25
2023-04-03,113
2023-04-04,47
2023-04-05,58
2023-04-06,30
2023-04-07,46
2023-04-08,24
2023-04-09,14
2023-04-10,19
2023-04-11,38
2023-04-12,21
2023-04-13,32
2023-04-14,13
2023-04-15,12
2023-04-16,10
2023-04-17,10
2023-04-18,18
2023-04-19,14
2023-04-20,9
2023-04-21,15
2023-04-22,8
2023-04-23,18
2023-04-24,9
2023-04-25,4
2023-04-26,4
2023-04-27,4
2023-04-28,4
2023-04-29,1
2023-04-30,3
2023-05-01,5
2023-05-02,1
2023-05-03,2
2023-05-04,2
2023-05-05,10
2023-05-06,0
2023-05-07,4
2023-05-08,0
2023-05-09,1
2023-05-10,0
2023-05-11,0
2023-05-12,0
2023-05-13,2
2023-05-14,1
2023-05-15,1
2023-05-16,1
2023-05-17,2
2023-05-18,1
2023-05-19,2
2023-05-20,0
2023-05-21,1
2023-05-22,1
2023-05-23,1
2023-05-24,0
2023-05-25,2
2023-05-26,1
2023-05-27,0
2023-05-28,0
2023-05-29,1
2023-05-30,0
