date,hospitalisations
2023-01-01,1
2023-01-02,9
2023-01-03,9
2023-01-04,13
2023-01-05,6
2023-01-06,5
2023-01-07,3
2023-01-08,3
2023-01-09,6
2023-01-10,2
2023-01-11,3
2023-01-12,6
2023-01-13,7
2023-01-14,3
2023-01-15,3
2023-01-16,1
2023-01-17,5
2023-01-18,6
2023-01-19,2
2023-01-20,7
2023-01-21,0
2023-01-22,1
2023-01-23,6
2023-01-24,3
2023-01-25,5
2023-01-26,5
2023-01-27,6
2023-01-28,5
2023-01-29,5
2023-01-30,5
2023-01-31,7
2023-02-01,3
2023-02-02,6
2023-02-03,11
2023-02-04,2
2023-02-05,2
2023-02-06,5
2023-02-07,6
2023-02-08,7
2023-02-09,14
2023-02-10,2
2023-02-11,2
2023-02-12,2
2023-02-13,4
2023-02-14,9
2023-02-15,5
2023-02-16,6
2023-02-17,8
2023-02-18,2
2023-02-19,8
2023-02-20,8
2023-02-21,7
2023-02-22,11
2023-02-23,7
2023-02-24,5
2023-02-25,2
2023-02-26,4
2023-02-27,7
2023-02-28,8
2023-03-01,13
2023-03-02,19
2023-03-03,9
2023-03-04,3
2023-03-05,6
2023-03-06,7
2023-03-07,13
2023-03-08,9
2023-03-09,10
2023-03-10,17
2023-03-11,6
2023-03-12,8
2023-03-13,18
2023-03-14,14
2023-03-15,16
2023-03-16,9
2023-03-17,20
2023-03-18,11
2023-03-19,6
2023-03-20,24
2023-03-21,20
2023-03-22,11
2023-03-23,16
2023-03-24,15
2023-03-25,8
2023-03-26,9
2023-03-27,19
2023-03-28,17
2023-03-29,17
2023-03-30,13
2023-03-31,15
2023-04-01,8
2023-04-02,11
2023-04-03,18
2023-04-04,19
2023-04-05,18
2023-04-06,19
2023-04-07,27
2023-04-08,8
2023-04-09,11
2023-04-10,15
2023-04-11,25
2023-04-12,17
2023-04-13,24
2023-04-14,21
2023-04-15,4
2023-04-16,11
2023-04-17,14
2023-04-18,26
2023-04-19,17
2023-04-20,15
2023-04-21,20
2023-04-22,7
2023-04-23,11
2023-04-24,17
2023-04-25,15
2023-04-26,11
2023-04-27,10
2023-04-28,19
2023-04-29,12
2023-04-30,5
2023-05-01,14
2023-05-02,11
2023-05-03,15
2023-05-04,18
2023-05-05,13
2023-05-06,6
2023-05-07,6
2023-05-08,18
2023-05-09,17
2023-05-10,16
2023-05-11,25
2023-05-12,16
2023-05-13,9
2023-05-14,11
2023-05-15,10
2023-05-16,14
2023-05-17,10
2023-05-18,14
2023-05-19,12
2023-05-20,8
2023-05-21,6
2023-05-22,17
2023-05-23,12
2023-05-24,12
2023-05-25,10
2023-05-26,8
2023-05-27,5
2023-05-28,4
2023-05-29,12
2023-05-30,8
