date,hospitalisations
2023-01-01,1
2023-01-02,6
2023-01-03,4
2023-01-04,4
2023-01-05,2
2023-01-06,6
2023-01-07,6
2023-01-08,1
2023-01-09,7
2023-01-10,4
2023-01-11,6
2023-01-12,7
2023-01-13,6
2023-01-14,4
2023-01-15,1
2023-01-16,8
2023-01-17,7
2023-01-18,9
2023-01-19,3
2023-01-20,9
2023-01-21,1
2023-01-22,4
2023-01-23,12
2023-01-24,8
2023-01-25,14
2023-01-26,6
2023-01-27,17
2023-01-28,7
2023-01-29,5
2023-01-30,15
2023-01-31,18
2023-02-01,23
2023-02-02,20
2023-02-03,13
2023-02-04,4
2023-02-05,9
2023-02-06,27
2023-02-07,22
2023-02-08,17
2023-02-09,26
2023-02-10,24
2023-02-11,6
2023-02-12,10
2023-02-13,13
2023-02-14,14
2023-02-15,22
2023-02-16,15
2023-02-17,11
2023-02-18,5
2023-02-19,11
2023-02-20,12
2023-02-21,12
2023-02-22,12
2023-02-23,8
2023-02-24,7
2023-02-25,5
2023-02-26,3
2023-02-27,4
2023-02-28,3
2023-03-01,5
2023-03-02,3
2023-03-03,2
2023-03-04,0
2023-03-05,3
2023-03-06,2
2023-03-07,3
2023-03-08,3
2023-03-09,1
2023-03-10,2
2023-03-11,0
2023-03-12,1
2023-03-13,1
2023-03-14,4
2023-03-15,2
2023-03-16,1
2023-03-17,1
2023-03-18,0
2023-03-19,0
2023-03-20,1
2023-03-21,2
2023-03-22,3
2023-03-23,4
2023-03-24,1
2023-03-25,1
2023-03-26,0
2023-03-27,4
2023-03-28,1
2023-03-29,1
2023-03-30,6
2023-03-31,3
2023-04-01,0
2023-04-02,1
2023-04-03,3
2023-04-04,4
2023-04-05,7
2023-04-06,3
2023-04-07,3
2023-04-08,2
2023-04-09,3
2023-04-10,5
2023-04-11,4
2023-04-12,4
2023-04-13,5
2023-04-14,7
2023-04-15,1
2023-04-16,3
2023-04-17,7
2023-04-18,3
2023-04-19,7
2023-04-20,5
2023-04-21,7
2023-04-22,3
2023-04-23,6
2023-04-24,2
2023-04-25,3
2023-04-26,5
2023-04-27,6
2023-04-28,4
2023-04-29,3
2023-04-30,3
2023-05-01,4
2023-05-02,2
2023-05-03,3
2023-05-04,1
2023-05-05,4
2023-05-06,0
2023-05-07,1
2023-05-08,3
2023-05-09,2
2023-05-10,1
2023-05-11,2
2023-05-12,5
2023-05-13,1
2023-05-14,1
2023-05-15,4
2023-05-16,4
2023-05-17,5
2023-05-18,3
2023-05-19,1
2023-05-20,0
2023-05-21,1
2023-05-22,4
2023-05-23,2
2023-05-24,7
2023-05-25,2
2023-05-26,1
2023-05-27,2
2023-05-28,5
2023-05-29,6
2023-05-30,7
