date,cases
2023-01-01,45
2023-01-02,78
2023-01-03,87
2023-01-04,83
2023-01-05,86
2023-01-06,59
2023-01-07,41
2023-01-08,24
2023-01-09,87
2023-01-10,60
2023-01-11,75
2023-01-12,58
2023-01-13,69
2023-01-14,34
2023-01-15,20
2023-01-16,40
2023-01-17,61
2023-01-18,60
2023-01-19,54
2023-01-20,35
2023-01-21,21
2023-01-22,20
2023-01-23,35
2023-01-24,52
2023-01-25,44
2023-01-26,40
2023-01-27,54
2023-01-28,21
2023-01-29,31
2023-01-30,50
2023-01-31,70
2023-02-01,62
2023-02-02,63
2023-02-03,79
2023-02-04,38
2023-02-05,37
2023-02-06,80
2023-02-07,91
2023-02-08,110
2023-02-09,156
2023-02-10,123
2023-02-11,84
2023-02-12,86
2023-02-13,206
2023-02-14,273
2023-02-15,273
2023-02-16,303
2023-02-17,347
2023-02-18,205
2023-02-19,228
2023-02-20,500
2023-02-21,573
2023-02-22,678
2023-02-23,847
2023-02-24,914
2023-02-25,557
2023-02-26,633
2023-02-27,1492
2023-02-28,1605
2023-03-01,1901
2023-03-02,2191
2023-03-03,2474
2023-03-04,1468
2023-03-05,1616
2023-03-06,3607
2023-03-07,4115
2023-03-08,4531
2023-03-09,5050
2023-03-10,5427
2023-03-11,2951
2023-03-12,3316
2023-03-13,7297
2023-03-14,7740
2023-03-15,8251
2023-03-16,8783
2023-03-17,9361
2023-03-18,5015
2023-03-19,5176
2023-03-20,11007
2023-03-21,11521
2023-03-22,12037
2023-03-23,12238
2023-03-24,12490
2023-03-25,6462
2023-03-26,6868
2023-03-27,13629
2023-03-28,13384
2023-03-29,13373
2023-03-30,13543
2023-03-31,13150
2023-04-01,6531
2023-04-02,6345
2023-04-03,12350
2023-04-04,12189
2023-04-05,11716
2023-04-06,11318
2023-04-07,10870
2023-04-08,5216
2023-04-09,4836
2023-04-10,9151
2023-04-11,8612
2023-04-12,8009
2023-04-13,7506
2023-04-14,6730
2023-04-15,3118
2023-04-16,2931
2023-04-17,5265
2023-04-18,4776
2023-04-19,4472
2023-04-20,4086
2023-04-21,3734
2023-04-22,1651
2023-04-23,1435
2023-04-24,2868
2023-04-25,2609
2023-04-26,2413
2023-04-27,2206
2023-04-28,2118
2023-04-29,960
2023-04-30,881
2023-05-01,1686
2023-05-02,1554
2023-05-03,1406
2023-05-04,1346
2023-05-05,1222
2023-05-06,519
2023-05-07,554
2023-05-08,1006
2023-05-09,971
2023-05-10,897
2023-05-11,819
2023-05-12,767
2023-05-13,382
2023-05-14,340
2023-05-15,645
2023-05-16,576
2023-05-17,550
2023-05-18,545
2023-05-19,515
2023-05-20,244
2023-05-21,216
2023-05-22,385
2023-05-23,380
2023-05-24,369
2023-05-25,368
2023-05-26,295
2023-05-27,122
2023-05-28,112
2023-05-29,243
2023-05-30,178
