date,hospitalisations
2023-01-01,5
2023-01-02,6
2023-01-03,8
2023-01-04,6
2023-01-05,8
2023-01-06,6
2023-01-07,4
2023-01-08,1
2023-01-09,6
2023-01-10,5
2023-01-11,5
2023-01-12,6
2023-01-13,8
2023-01-14,4
2023-01-15,2
2023-01-16,2
2023-01-17,5
2023-01-18,5
2023-01-19,5
2023-01-20,5
2023-01-21,3
2023-01-22,1
2023-01-23,2
2023-01-24,10
2023-01-25,5
2023-01-26,6
2023-01-27,4
2023-01-28,0
2023-01-29,3
2023-01-30,3
2023-01-31,4
2023-02-01,1
2023-02-02,1
2023-02-03,2
2023-02-04,3
2023-02-05,3
2023-02-06,5
2023-02-07,5
2023-02-08,8
2023-02-09,8
2023-02-10,11
2023-02-11,5
2023-02-12,6
2023-02-13,13
2023-02-14,8
2023-02-15,10
2023-02-16,14
2023-02-17,9
2023-02-18,5
2023-02-19,9
2023-02-20,13
2023-02-21,15
2023-02-22,13
2023-02-23,10
2023-02-24,17
2023-02-25,7
2023-02-26,16
2023-02-27,17
2023-02-28,24
2023-03-01,20
2023-03-02,22
2023-03-03,37
2023-03-04,15
2023-03-05,21
2023-03-06,35
2023-03-07,36
2023-03-08,42
2023-03-09,44
2023-03-10,37
2023-03-11,29
2023-03-12,33
2023-03-13,64
2023-03-14,66
2023-03-15,60
2023-03-16,67
2023-03-17,80
2023-03-18,38
2023-03-19,51
2023-03-20,75
2023-03-21,76
2023-03-22,97
2023-03-23,102
2023-03-24,87
2023-03-25,51
2023-03-26,56
2023-03-27,117
2023-03-28,106
2023-03-29,103
2023-03-30,115
2023-03-31,102
2023-04-01,56
2023-04-02,52
2023-04-03,128
2023-04-04,136
2023-04-05,116
2023-04-06,119
2023-04-07,119
2023-04-08,73
2023-04-09,71
2023-04-10,111
2023-04-11,152
2023-04-12,121
2023-04-13,133
2023-04-14,128
2023-04-15,48
2023-04-16,59
2023-04-17,107
2023-04-18,111
2023-04-19,110
2023-04-20,102
2023-04-21,97
2023-04-22,52
2023-04-23,43
2023-04-24,76
2023-04-25,78
2023-04-26,78
2023-04-27,73
2023-04-28,81
2023-04-29,29
2023-04-30,39
2023-05-01,70
2023-05-02,73
2023-05-03,56
2023-05-04,59
2023-05-05,65
2023-05-06,20
2023-05-07,23
2023-05-08,48
2023-05-09,33
2023-05-10,47
2023-05-11,42
2023-05-12,35
2023-05-13,14
2023-05-14,19
2023-05-15,36
2023-05-16,23
2023-05-17,34
2023-05-18,25
2023-05-19,22
2023-05-20,11
2023-05-21,11
2023-05-22,23
2023-05-23,19
2023-05-24,23
2023-05-25,25
2023-05-26,28
2023-05-27,10
2023-05-28,7
2023-05-29,30
2023-05-30,13
