date,cases
2023-01-01,18
2023-01-02,29
2023-01-03,95
2023-01-04,16
2023-01-05,45
2023-01-06,76
2023-01-07,14
2023-01-08,57
2023-01-09,40
2023-01-10,25
2023-01-11,115
2023-01-12,9
2023-01-13,46
2023-01-14,17
2023-01-15,18
2023-01-16,87
2023-01-17,1
2023-01-18,66
2023-01-19,2
2023-01-20,11
2023-01-21,28
2023-01-22,21
2023-01-23,6
2023-01-24,37
2023-01-25,55
2023-01-26,32
2023-01-27,56
2023-01-28,24
2023-01-29,26
2023-01-30,109
2023-01-31,12
2023-02-01,53
2023-02-02,104
2023-02-03,150
2023-02-04,38
2023-02-05,51
2023-02-06,126
2023-02-07,48
2023-02-08,26
2023-02-09,248
2023-02-10,399
2023-02-11,22
2023-02-12,25
2023-02-13,89
2023-02-14,54
2023-02-15,180
2023-02-16,106
2023-02-17,26
2023-02-18,96
2023-02-19,132
2023-02-20,79
2023-02-21,227
2023-02-22,66
2023-02-23,77
2023-02-24,109
2023-02-25,228
2023-02-26,260
2023-02-27,201
2023-02-28,541
2023-03-01,305
2023-03-02,134
2023-03-03,421
2023-03-04,39
2023-03-05,201
2023-03-06,137
2023-03-07,724
2023-03-08,310
2023-03-09,97
2023-03-10,835
2023-03-11,107
2023-03-12,388
2023-03-13,673
2023-03-14,196
2023-03-15,150
2023-03-16,89
2023-03-17,407
2023-03-18,113
2023-03-19,48
2023-03-20,743
2023-03-21,578
2023-03-22,792
2023-03-23,75
2023-03-24,644
2023-03-25,93
2023-03-26,24
2023-03-27,233
2023-03-28,710
2023-03-29,269
2023-03-30,130
2023-03-31,343
2023-04-01,71
2023-04-02,139
2023-04-03,228
2023-04-04,32
2023-04-05,115
2023-04-06,314
2023-04-07,126
2023-04-08,100
2023-04-09,43
2023-04-10,112
2023-04-11,46
2023-04-12,97
2023-04-13,171
2023-04-14,297
2023-04-15,106
2023-04-16,33
2023-04-17,124
2023-04-18,94
2023-04-19,52
2023-04-20,13
2023-04-21,105
2023-04-22,13
2023-04-23,43
2023-04-24,8
2023-04-25,131
2023-04-26,214
2023-04-27,39
2023-04-28,146
2023-04-29,81
2023-04-30,98
2023-05-01,28
2023-05-02,32
2023-05-03,36
2023-05-04,9
2023-05-05,15
2023-05-06,17
2023-05-07,68
2023-05-08,125
2023-05-09,111
2023-05-10,33
2023-05-11,77
2023-05-12,95
2023-05-13,84
2023-05-14,6
2023-05-15,82
2023-05-16,57
2023-05-17,24
2023-05-18,65
2023-05-19,22
2023-05-20,51
2023-05-21,26
2023-05-22,33
2023-05-23,71
2023-05-24,189
2023-05-25,60
2023-05-26,57
2023-05-27,4
2023-05-28,47
2023-05-29,50
2023-05-30,65
