date,hospitalisations
2023-01-01,2
2023-01-02,4
2023-01-03,4
2023-01-04,3
2023-01-05,1
2023-01-06,4
2023-01-07,3
2023-01-08,1
2023-01-09,3
2023-01-10,6
2023-01-11,4
2023-01-12,3
2023-01-13,2
2023-01-14,3
2023-01-15,3
2023-01-16,0
2023-01-17,4
2023-01-18,6
2023-01-19,3
2023-01-20,4
2023-01-21,1
2023-01-22,2
2023-01-23,3
2023-01-24,2
2023-01-25,0
2023-01-26,2
2023-01-27,4
2023-01-28,1
2023-01-29,0
2023-01-30,5
2023-01-31,4
2023-02-01,6
2023-02-02,4
2023-02-03,4
2023-02-04,2
2023-02-05,1
2023-02-06,2
2023-02-07,1
2023-02-08,3
2023-02-09,2
2023-02-10,3
2023-02-11,1
2023-02-12,1
2023-02-13,3
2023-02-14,4
2023-02-15,2
2023-02-16,6
2023-02-17,4
2023-02-18,5
2023-02-19,0
2023-02-20,4
2023-02-21,12
2023-02-22,5
2023-02-23,4
2023-02-24,7
2023-02-25,2
2023-02-26,4
2023-02-27,7
2023-02-28,5
2023-03-01,5
2023-03-02,6
2023-03-03,4
2023-03-04,3
2023-03-05,2
2023-03-06,6
2023-03-07,6
2023-03-08,8
2023-03-09,5
2023-03-10,9
2023-03-11,1
2023-03-12,8
2023-03-13,9
2023-03-14,4
2023-03-15,8
2023-03-16,15
2023-03-17,10
2023-03-18,5
2023-03-19,7
2023-03-20,2
2023-03-21,8
2023-03-22,9
2023-03-23,12
2023-03-24,10
2023-03-25,2
2023-03-26,4
2023-03-27,8
2023-03-28,7
2023-03-29,5
2023-03-30,15
2023-03-31,13
2023-04-01,8
2023-04-02,3
2023-04-03,13
2023-04-04,14
2023-04-05,12
2023-04-06,12
2023-04-07,20
2023-04-08,7
2023-04-09,9
2023-04-10,15
2023-04-11,12
2023-04-12,7
2023-04-13,17
2023-04-14,11
2023-04-15,5
2023-04-16,13
2023-04-17,16
2023-04-18,12
2023-04-19,23
2023-04-20,11
2023-04-21,12
2023-04-22,7
2023-04-23,4
2023-04-24,14
2023-04-25,13
2023-04-26,22
2023-04-27,15
2023-04-28,13
2023-04-29,6
2023-04-30,8
2023-05-01,12
2023-05-02,11
2023-05-03,14
2023-05-04,11
2023-05-05,7
2023-05-06,6
2023-05-07,1
2023-05-08,12
2023-05-09,9
2023-05-10,12
2023-05-11,16
2023-05-12,11
2023-05-13,2
2023-05-14,4
2023-05-15,10
2023-05-16,9
2023-05-17,12
2023-05-18,6
2023-05-19,6
2023-05-20,2
2023-05-21,3
2023-05-22,7
2023-05-23,4
2023-05-24,5
2023-05-25,8
2023-05-26,7
2023-05-27,0
2023-05-28,4
2023-05-29,3
2023-05-30,8
