date,cases
2023-01-01,29
2023-01-02,39
2023-01-03,48
2023-01-04,46
2023-01-05,47
2023-01-06,46
2023-01-07,27
2023-01-08,26
2023-01-09,49
2023-01-10,56
2023-01-11,43
2023-01-12,39
2023-01-13,59
2023-01-14,17
2023-01-15,25
2023-01-16,44
2023-01-17,54
2023-01-18,47
2023-01-19,52
2023-01-20,46
2023-01-21,28
2023-01-22,32
2023-01-23,45
2023-01-24,56
2023-01-25,49
2023-01-26,60
2023-01-27,75
2023-01-28,33
2023-01-29,36
2023-01-30,83
2023-01-31,85
2023-02-01,65
2023-02-02,90
2023-02-03,75
2023-02-04,59
2023-02-05,48
2023-02-06,91
2023-02-07,92
2023-02-08,102
2023-02-09,119
2023-02-10,112
2023-02-11,66
2023-02-12,45
2023-02-13,125
2023-02-14,141
2023-02-15,138
2023-02-16,150
2023-02-17,170
2023-02-18,80
2023-02-19,79
2023-02-20,184
2023-02-21,201
2023-02-22,245
2023-02-23,225
2023-02-24,256
2023-02-25,121
2023-02-26,144
2023-02-27,282
2023-02-28,315
2023-03-01,309
2023-03-02,309
2023-03-03,321
2023-03-04,192
2023-03-05,193
2023-03-06,389
2023-03-07,422
2023-03-08,420
2023-03-09,428
2023-03-10,441
2023-03-11,243
2023-03-12,225
2023-03-13,537
2023-03-14,606
2023-03-15,588
2023-03-16,599
2023-03-17,636
2023-03-18,337
2023-03-19,345
2023-03-20,565
2023-03-21,497
2023-03-22,451
2023-03-23,368
2023-03-24,307
2023-03-25,143
2023-03-26,125
2023-03-27,255
2023-03-28,211
2023-03-29,182
2023-03-30,155
2023-03-31,162
2023-04-01,55
2023-04-02,50
2023-04-03,95
2023-04-04,99
2023-04-05,77
2023-04-06,59
2023-04-07,50
2023-04-08,40
2023-04-09,24
2023-04-10,49
2023-04-11,51
2023-04-12,35
2023-04-13,28
2023-04-14,26
2023-04-15,12
2023-04-16,13
2023-04-17,23
2023-04-18,19
2023-04-19,13
2023-04-20,15
2023-04-21,11
2023-04-22,6
2023-04-23,5
2023-04-24,8
2023-04-25,6
2023-04-26,7
2023-04-27,9
2023-04-28,3
2023-04-29,0
2023-04-30,0
2023-05-01,6
2023-05-02,6
2023-05-03,7
2023-05-04,4
2023-05-05,2
2023-05-06,2
2023-05-07,2
2023-05-08,5
2023-05-09,5
2023-05-10,3
2023-05-11,0
2023-05-12,3
2023-05-13,0
2023-05-14,0
2023-05-15,2
2023-05-16,3
2023-05-17,1
2023-05-18,0
2023-05-19,3
2023-05-20,0
2023-05-21,0
2023-05-22,2
2023-05-23,0
2023-05-24,1
2023-05-25,0
2023-05-26,0
2023-05-27,0
2023-05-28,0
2023-05-29,0
2023-05-30,0
